created_at,id,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,EMA_12,EMA_26,EMA_50,ROC,Z_Score,Trend,Seasonal,Residual,Days_Since_Peak,Days_Since_Trough,RSI
2024-08-13 20:31:38.655333,0.843796711509716,0.5797348407673986,0.5693625880252342,0.5715852136128409,0.5612129608706766,0.5855216465578424,0.5911852452837421,0.6044414269883523,0.13972981792622768,0.11373947174386506,0.10689640199880764,0.552847315679136,0.515696555019966,0.5870879911719228,0.5797348407673983,0.6151830339817898,0.6171341026742357,0.613876661776681,0.5156965550199659,0.5797348407673987,0.6177665566433787,0.20296235055297984,0.46623162492245207,0.01656165616561656,0.8095123996645501,0.5811965811965814
2024-08-13 20:31:38.658496,0.8445440956651719,0.5889957807157596,0.5797348407673986,0.5752895895921852,0.5626947112624143,0.5901776321419044,0.5936767327017306,0.6067589203092387,0.2637342477536152,0.17849491852439253,0.11381773397861436,0.5426209043756416,0.5298209104368834,0.5887214981140138,0.5889957807157592,0.6181563476749735,0.6197733667056233,0.6164381324511223,0.5298209104368834,0.5889957807157598,0.6198239823335714,0.3503219727057285,0.5285854745482599,0.0,0.810351024320115,0.6016260162601625
2024-08-13 20:31:38.661146,0.8452914798206278,0.5967749702723828,0.5889957807157596,0.5693625880252342,0.5704739008190376,0.5994896033100282,0.5995540876364728,0.609076413630125,0.22906742276593786,0.21002781669586543,0.14798641736057555,0.5299480345082754,0.5292069317392475,0.5903752671032304,0.5967749702723825,0.6219660204441225,0.622860926931966,0.6192545335473412,0.5292069317392475,0.5967749702723829,0.6231877100492836,0.4096077759521961,0.5686974306066199,0.0,0.8112795016173475,0.6983471074380162
2024-08-13 20:31:38.663596,0.8460388639760837,0.6038132846331372,0.5967749702723828,0.5797348407673986,0.5760304647880542,0.6076690374441911,0.6051120211073704,0.6115244699550049,0.19902138467908287,0.2610168439662446,0.19263769360303193,0.5234799703372561,0.5314254196169524,0.592047368420799,0.6038132846331369,0.6263601633810376,0.6263022622053959,0.6222820220555955,0.5314254196169524,0.6038132846331373,0.6275801506100922,0.5924097258184133,0.5874182377371913,0.0,0.8121780280340242,0.7159533073929961
2024-08-13 20:31:38.666298,0.8467862481315396,0.6056654726228093,0.6038132846331372,0.5889957807157596,0.5771417775818575,0.6133317226139962,0.6103505331144232,0.6140378077818816,0.1259507558109253,0.2812419341849354,0.2270012156672397,0.48326404654225397,0.5326571308993329,0.5937242940353022,0.6056654726228091,0.6303863300304771,0.6296419688106576,0.6252753998700599,0.532657130899333,0.6056654726228096,0.6320542350474957,0.5764874532696354,0.5658623260420104,0.0,0.8131065053312567,0.6970954356846472
2024-08-13 20:31:38.668903,0.8475336322869955,0.6104811613959571,0.6056654726228093,0.5967749702723828,0.5797348407673986,0.6179877081980581,0.6174416896117753,0.6167469901147486,0.09242258724297021,0.2272271876026274,0.26277337780058274,0.5057981356820159,0.5363911101601989,0.5954137628218358,0.6104811613959568,0.634594005253486,0.6331328308865091,0.6283713876181999,0.5363911101601989,0.6104811613959572,0.6369528676431928,0.9331010762773815,0.5526692558753954,0.0,0.8140050317479334,0.6945606694560665
2024-08-13 20:31:38.671393,0.8482810164424515,0.6004793462517272,0.6104811613959571,0.6038132846331372,0.5838096543446775,0.6168551711640969,0.6210192100068358,0.6182158239096767,0.1343141917325853,0.14703416299574262,0.27267404242054016,0.39348981124249094,0.5111964769257679,0.5970771804049219,0.6004793462517269,0.6364908990315786,0.6355373712851066,0.6308890466150519,0.5111964769257679,0.6004793462517274,0.6423250347231408,1.0,0.41442223367772524,0.00279027902790279,0.8149335090451659,0.6197718631178709
2024-08-13 20:31:38.674077,0.8490284005979073,0.6045541598290061,0.6004793462517272,0.6056654726228093,0.5745487143963164,0.6164776588194434,0.623702350303131,0.6208597247405471,0.13504882360229292,0.09025582912177933,0.2773679298311558,0.5004065042723748,0.5355263571919824,0.5987512114412643,0.6045541598290057,0.6387736635438588,0.6381010247028418,0.633494125447186,0.5355263571919825,0.6045541598290062,0.6479584622081925,0.9980499469761241,0.40402369762134693,0.00558055805580558,0.8158619863423985,0.6254681647940074
2024-08-13 20:31:38.676583,0.8497757847533632,0.6089994110042193,0.6045541598290061,0.6104811613959571,0.5626947112624143,0.6159743090265718,0.6258105319645059,0.6249398186153469,0.11442567767396794,0.06952583158104432,0.25420471762966335,0.5030348374377489,0.5663557313702391,0.6004368207902501,0.608999411004219,0.6414445432025537,0.640842662001307,0.6362001187549174,0.5663557313702392,0.6089994110042194,0.6541797256047283,0.6339485248111885,0.4065234409819629,0.00828082808280828,0.8167605127590751,0.6268656716417909
2024-08-13 20:31:38.679214,0.8505231689088191,0.6249282277154002,0.6089994110042193,0.6004793462517272,0.5715852136128409,0.6242795806089526,0.6294519366523353,0.6296400867591164,0.28765940011956975,0.16639231880565158,0.270097032574971,0.589828519902158,0.5777900238044692,0.6021639190928743,0.6249282277153999,0.6463537113426157,0.6446994665352337,0.6395276780514775,0.5777900238044691,0.6249282277154004,0.6611684414412562,0.3600908034378847,0.5000014794269063,0.0,0.8176889900563077,0.7377622377622377
