date,value,CAGR_12,Monthly_Percentage_Change,Annual_Percentage_Change,MACD,Trend,Seasonal,Residual,Cumulative_Sum,Rolling_3M_Growth,Rolling_6M_Growth,Rolling_12M_Growth,AHE_Ratio_12M,Days_Since_Peak,Days_Since_Trough,RSI
2014-07-01,0.2922163588390503,0.19272423372905007,0.22474593706246176,0.19272423372905007,0.3301964864247029,0.2887477207223106,0.2697639903890945,0.2471974016758871,0.3910082194547408,0.350996391507259,0.3300419917174161,0.19272423372905007,0.053366736070245224,0.0,0.4524375743162901,0.953421805880831
2014-08-01,0.2961741424802111,0.20356415520384014,0.25469280445899617,0.20356415520384014,0.3318877402050008,0.2916299041232866,0.16504249186851894,0.27231905119854005,0.39528073416218495,0.35081076869314226,0.3086169787981653,0.20356415520384014,0.06676584664236529,0.0,0.4570451843043995,0.9526455026455118
2014-09-01,0.2968337730870714,0.18613596650111636,0.21722559753607212,0.18613596650111636,0.33035667650868333,0.2945709075936711,0.1384058262126473,0.24209599812180116,0.39955498991066724,0.32379881507286623,0.3191094918047074,0.18613596650111636,0.041076994339849904,0.0,0.4616527942925089,0.9518428840462834
2014-10-01,0.2988126649076517,0.18579141574309238,0.23215940040078953,0.18579141574309238,0.3281706059074571,0.2977766013763896,0.014771012471214817,0.23368623308888914,0.4038344687822637,0.32912042800417907,0.32423018966423456,0.18579141574309238,0.03189380444404577,0.0,0.46611177170035667,0.9510125889436329
2014-11-01,0.304089709762533,0.19061383411541766,0.2694285940299127,0.19061383411541766,0.3301266477071051,0.30107052526321976,0.023561376808345358,0.2664928294818729,0.40812787598216477,0.33968526466466853,0.33433532991305925,0.19061383411541766,0.06303207609369466,0.0,0.47071938168846605,0.9541730670763018
2014-12-01,0.30145118733509246,0.15667093555834996,0.18001369512479343,0.15667093555834996,0.32419272647847874,0.30424680901123446,0.0,0.18318267632337992,0.4124143190179136,0.31293023081135807,0.2820651250290913,0.15667093555834996,0.0,0.10909090909090909,0.4751783590963139,0.7745023935500246
2015-01-01,0.3100263852242744,0.20101518640678673,0.30656758505205084,0.20101518640678673,0.3278881319941762,0.3072760425857304,0.19286033221686694,0.2589935152114009,0.4167233955871574,0.36627709976992257,0.3390825110926084,0.20101518640678673,0.07056558979438776,0.0,0.4797859690844233,0.7941108810674131
2015-02-01,0.31266490765171495,0.16631434002604661,0.23938641994128673,0.16631434002604661,0.33075108140774484,0.3104229162990415,0.04317361847211032,0.26288123139049446,0.4210394363205535,0.3446949081011481,0.3283861585150294,0.16631434002604661,0.0716091544084172,0.0,0.48439357907253267,0.799910574558472
2015-03-01,0.31728232189973604,0.2111083443750249,0.26152696334326064,0.2111083443750249,0.33570742459838143,0.3136874301511676,0.15331109189821746,0.28017462307222374,0.4253676643412162,0.4034436864468315,0.3593820828312199,0.2111083443750249,0.09159056461622583,0.0,0.48855529131985725,0.8053924766253631
2015-04-01,0.3192612137203168,0.21644194234952635,0.231880010477308,0.21644194234952635,0.3385431030044279,0.3171284042115168,1.0,0.21392162328665165,0.42970111548499307,0.34974590623291635,0.3591862919638835,0.21644194234952635,0.07830874011452948,0.0,0.49316290130796664,0.7847522847522965
2015-05-01,0.3245382585751979,0.22682254074251212,0.2686853604612921,0.22682254074251212,0.34431535844684463,0.3206576083759778,0.7164318777462881,0.25939785049303765,0.4340484949570746,0.37080221990670365,0.35866651193758226,0.22682254074251212,0.10426402404198853,0.0,0.4976218787158145,0.844313981300286
2015-06-01,0.3245382585751979,0.19271960147187744,0.20975413105290894,0.19271960147187744,0.3449139590533315,0.3242162225751426,0.34941011800185606,0.23043017980364056,0.4383958744291561,0.3335800747931841,0.3795662223991031,0.19271960147187744,0.06944787457630852,0.11272727272727273,0.5022294887039238,0.8399284596467727
2015-07-01,0.32651715039577844,0.1980377203263477,0.23178253964283702,0.1980377203263477,0.34423053390251107,0.32789247691312284,0.2697639903890945,0.2132641500976824,0.4427484770243519,0.33351008247374886,0.32728803194823863,0.1980377203263477,0.05831944936966238,0.0,0.5066884661117717,0.8328664799253072
2015-08-01,0.3324538258575198,0.2139400659474146,0.27576005455177094,0.2139400659474146,0.3481069192939342,0.33148050114699146,0.16504249186851894,0.2576139565237625,0.44711674898889037,0.3385801201624998,0.35270434947448465,0.2139400659474146,0.09360013036384274,0.0,0.511296076099881,0.8399284596467727
2015-09-01,0.3337730870712401,0.2193497573465667,0.2243694987290197,0.2193497573465667,0.3490290957415848,0.3349508852420442,0.1384058262126473,0.23058070323178725,0.45148850303550503,0.3490918434505488,0.32672022693456065,0.2193497573465667,0.0717043096567167,0.0,0.5159036860879904,0.8399284596467727
2015-10-01,0.33905013192612143,0.24660634382610674,0.26816903746369153,0.24660634382610674,0.3531826702452353,0.3385683195106173,0.014771012471214817,0.26567209272957726,0.4558741854104243,0.37525131802518563,0.35208667068534416,0.24660634382610674,0.094727532132584,0.0,0.5203626634958383,0.844313981300286
2015-11-01,0.3430079155672823,0.2344945439176494,0.25342617253686944,0.2344945439176494,0.35796847990479624,0.3422445738485973,0.023561376808345358,0.2728830308206689,0.46027031403157204,0.3592013644924211,0.3414206236983218,0.2344945439176494,0.10297008197705892,0.0,0.5249702734839476,0.8542938542938572
2015-12-01,0.342348284960422,0.2515765681148927,0.2024927533302599,0.2515765681148927,0.356712556608299,0.3459502382212811,0.0,0.21341510542049846,0.46466470161168166,0.34345503126123855,0.33633289066829,0.2515765681148927,0.05313026213016414,0.10909090909090909,0.5294292508917955,0.8130743525480351
2016-01-01,0.3515831134564644,0.2552685994519055,0.31145369622548186,0.2552685994519055,0.3646285402568911,0.3498911828715956,0.19286033221686694,0.28429399952968737,0.4690834637663244,0.3744989999568128,0.39206595337245076,0.2552685994519055,0.12262754297735157,0.0,0.5340368608799049,0.8267518389469588
2016-02-01,0.3515831134564644,0.23279005546690446,0.20975413105290894,0.23279005546690446,0.36667521074787346,0.3537733074525027,0.04317361847211032,0.23943622228540562,0.4735022259209672,0.3430783051180394,0.34580268470983744,0.23279005546690446,0.0829383003573021,0.11272727272727273,0.5386444708680143,0.9635734635734576
2016-03-01,0.3562005277044855,0.2318796377542755,0.26032341838458284,0.2318796377542755,0.37058262738275216,0.35756720192929814,0.15331109189821746,0.24896696331439117,0.47793317536287644,0.384702180207464,0.37098256113684835,0.2318796377542755,0.09909311019834632,0.0,0.5429548156956004,0.9605379188712462
2016-04-01,0.36147757255936686,0.25878164656322894,0.26738864185741723,0.25878164656322894,0.376829440988747,0.36156696664902044,1.0,0.22376768087474375,0.4823780531330904,0.353074121599272,0.37043625399185515,0.25878164656322894,0.11977504723184751,0.0,0.5475624256837098,0.962614870509602
2016-05-01,0.36477572559366744,0.2413405685739557,0.24566282425636227,0.2413405685739557,0.3820596975324663,0.36553732133403916,0.7164318777462881,0.23368257853338648,0.4868316361084947,0.37892890198762447,0.36499748080104677,0.2413405685739557,0.11860899579372486,0.0,0.5520214030915577,0.9616044616044559
2016-06-01,0.3674142480211082,0.26310311682075377,0.23842493441441726,0.26310311682075377,0.38550782577952025,0.3694488559496496,0.34941011800185606,0.23954905752252742,0.4912921832480513,0.36317424838202206,0.3902298026163672,0.26310311682075377,0.10687375564973678,0.0,0.5566290130796671,0.9621164021163962
2016-07-01,0.3720316622691293,0.2844151803188414,0.25984970140723795,0.2844151803188414,0.39029863393232395,0.3732721604611493,0.2697639903890945,0.2592008967758481,0.4957649176748745,0.35775897134766677,0.3541359470275107,0.2844151803188414,0.11619321861606835,0.0,0.5610879904875148,0.9616044616044559
2016-08-01,0.3740105540897096,0.2505824956990906,0.2311651611226028,0.2505824956990906,0.39238249760122224,0.37712487500735237,0.16504249186851894,0.24159898114020706,0.5002428752248118,0.3473371500009791,0.36915257749557606,0.2505824956990906,0.09797045665920479,0.0,0.5656956004756242,0.9631003916718144
2016-09-01,0.37730870712401066,0.26654170344636613,0.2453975578602256,0.26654170344636613,0.3941739408710061,0.38109522969237064,0.1384058262126473,0.2371692423022509,0.5047295379799397,0.352347523555569,0.3587009240172122,0.26654170344636613,0.09354763079376482,0.0,0.5703032104637336,0.964034558971262
2016-10-01,0.38522427440633256,0.28698014846707387,0.2951323790141835,0.28698014846707387,0.4021983992803269,0.38491853420387034,0.014771012471214817,0.30682555342602313,0.5092370932275244,0.3776809483993969,0.37810491261989965,0.28698014846707387,0.14135959664333342,0.0,0.5747621878715814,0.9653503677893869
2016-11-01,0.3858839050131926,0.2591815487208355,0.21683600774262685,0.2591815487208355,0.40482798697056044,0.388653608611258,0.023561376808345358,0.26548241362458214,0.5137463895161473,0.3673565757111574,0.35788912623493097,0.2591815487208355,0.10624314405107782,0.0,0.5793697978596908,0.9649225945522191
2016-12-01,0.3872031662269131,0.275467417211367,0.223912415801701,0.275467417211367,0.4041269336788023,0.3923886830186458,0.0,0.23560823365382788,0.5182591678868462,0.35190027243146493,0.3477236934240495,0.275467417211367,0.07710735126333645,0.0,0.5838287752675386,0.9621164021163962
2017-01-01,0.3924802110817942,0.24133199388985832,0.26634357163835254,0.24133199388985832,0.40638085140158087,0.3962413975648489,0.19286033221686694,0.2488251138448625,0.5227858745858498,0.33126982360779517,0.35226349576504545,0.24133199388985832,0.09875136535518081,0.0,0.588436385255648,0.9631003916718144
2017-02-01,0.3970976253298153,0.2788012197375463,0.25911753537898174,0.2788012197375463,0.40999815529038475,0.4001529321804598,0.04317361847211032,0.27103743742366504,0.52732476857212,0.3616511205605344,0.37184218134561253,0.2788012197375463,0.10794937957909667,0.0,0.5930439952437574,1.0
2017-03-01,0.39973614775725586,0.26177128307244635,0.2378860508836472,0.26177128307244635,0.4118641872094208,0.4042115169695901,0.15331109189821746,0.2483250600855662,0.5318706267225425,0.3717111091292069,0.3665769660610072,0.26177128307244635,0.09580919389053122,0.0,0.597205707491082,1.0
2017-04-01,0.40369393139841714,0.2500247033277456,0.2518873644876508,0.2500247033277456,0.4141890274142092,0.4080936415504972,1.0,0.20537414734450365,0.5364269311191934,0.36131980771389605,0.33635843741583604,0.2500247033277456,0.10049848006570272,0.0,0.6018133174791914,1.0
2017-05-01,0.4063324538258577,0.24404812564180106,0.23777855405586415,0.24404812564180106,0.41499468610931184,0.4117110758190694,0.7164318777462881,0.21078531630409358,0.5409901996799967,0.3459871150532362,0.3510205276820128,0.24404812564180106,0.0903764412619239,0.0,0.6062722948870392,1.0
2017-06-01,0.4096306068601585,0.24882834620063582,0.24473119848840005,0.24882834620063582,0.41552699797788245,0.4155932003999765,0.34941011800185606,0.22679018348854285,0.5455621734459903,0.35090552837634964,0.3656069841906169,0.24882834620063582,0.08735207782912724,0.0,0.6108799048751485,1.0
2017-07-01,0.4162269129287599,0.2637681071038864,0.2795750706937423,0.2637681071038864,0.4204694649586503,0.41976942532792183,0.2697639903890945,0.26942028636799265,0.5501515576223648,0.37079210522497463,0.3748665979095802,0.2637681071038864,0.12084293119608702,0.0,0.6153388822829964,1.0
2017-08-01,0.4175461741424802,0.2580728544052316,0.22366534406480645,0.2580728544052316,0.4214022461197238,0.4239162402211629,0.16504249186851894,0.23919241534147062,0.5547444238808154,0.36063227983412627,0.3500289821162196,0.2580728544052316,0.09345529432713207,0.0,0.6199464922711058,1.0
2017-09-01,0.42480211081794184,0.28902689737201337,0.2862077952858584,0.28902689737201337,0.42751759309109294,0.4281218751838125,0.1384058262126473,0.28758053684704876,0.5593564415906848,0.3904562351478217,0.38385672095147727,0.28902689737201337,0.1312155681987761,0.0,0.6245541022592151,1.0
2017-10-01,0.42480211081794184,0.22429996373296696,0.20975413105290894,0.22429996373296696,0.42743682398785215,0.4325039703546849,0.014771012471214817,0.23691358639354476,0.5639684593005542,0.3402330447842355,0.35430617758560995,0.22429996373296696,0.09251020908254404,0.10909090909090909,0.629013079667063,1.0
2017-11-01,0.4274406332453826,0.23991423939832474,0.2374400181796509,0.23991423939832474,0.4262067740048877,0.4369448855949649,0.023561376808345358,0.2152759253559431,0.568587441174576,0.3501338508955184,0.3540691045925127,0.23991423939832474,0.0825301144764552,0.0,0.6336206896551724,1.0
2017-12-01,0.43271767810026396,0.2711066465723941,0.2650424197816922,0.2711066465723941,0.42779461351858944,0.44150344097406014,0.0,0.23094593476922398,0.5732203513769024,0.3349611350214293,0.36828718650388936,0.2711066465723941,0.09918181894878231,0.0,0.6380796670630201,1.0
2018-01-01,0.44063324538258586,0.29089430944245537,0.29243723702667834,0.29089430944245537,0.4352764117469607,0.44594435621434036,0.19286033221686694,0.27269615970141814,0.5778741540716857,0.394412489608647,0.37728373729125975,0.29089430944245537,0.14356415129944367,0.0,0.6426872770511296,1.0
2018-02-01,0.44195250659630614,0.2638147613309333,0.22347278331604667,0.2638147613309333,0.43802995731241784,0.45050291159343536,0.04317361847211032,0.24014780402461966,0.5825314388485452,0.38433959707681054,0.3771485442371028,0.2638147613309333,0.11519917801494728,0.0,0.647294887039239,1.0
2018-03-01,0.4492084432717678,0.29969353689100714,0.28515030535067437,0.29969353689100714,0.44538233951579476,0.4553555673195693,0.15331109189821746,0.27177444391216454,0.5872078750768236,0.398808225803696,0.37640863147788217,0.29969353689100714,0.1505129131987779,0.0,0.6514565992865635,1.0
2018-04-01,0.4525065963060686,0.2936076898457078,0.24388476908284745,0.2936076898457078,0.450697552669691,0.46038468325392645,1.0,0.20465737999683142,0.5918930165102922,0.36388612067076387,0.400387622372532,0.2936076898457078,0.14106145929665814,0.0,0.6560642092746729,1.0
2018-05-01,0.4571240105540897,0.3085711497087571,0.25744824151288304,0.3085711497087571,0.4562082737621587,0.4656490794659136,0.7164318777462881,0.21643498992988697,0.5965903452310275,0.38835067392129546,0.414449632939397,0.3085711497087571,0.14479144287424361,0.0,0.6605231866825207,1.0
2018-06-01,0.46108179419525075,0.31298460116860494,0.25052873168229917,0.31298460116860494,0.46088329395692407,0.47108993588612424,0.34941011800185606,0.22160205167645586,0.6012981201979912,0.3634583870806386,0.40425345743220986,0.31298460116860494,0.1403664556617592,0.0,0.6651307966706301,1.0
2018-07-01,0.46437994722955156,0.2856850629861726,0.2436575680900473,0.2856850629861726,0.4639242097600165,0.4763837421328154,0.2697639903890945,0.2035069061406105,0.6060146003701454,0.3632949745822254,0.3700626763118229,0.2856850629861726,0.13163786992813797,0.0,0.669589774078478,1.0
2018-08-01,0.4716358839050132,0.3317483647212812,0.284204026308176,0.3317483647212812,0.47120664838948945,0.4817363684489149,0.16504249186851894,0.2403890606148984,0.6107502319937184,0.38252442222546984,0.4126774154628352,0.3317483647212812,0.1620787648031623,0.0,0.6741973840665874,1.0
2018-09-01,0.4795514511873351,0.33512326752122273,0.29064374318386593,0.33512326752122273,0.4826553030775619,0.48732427504264453,0.1384058262126473,0.2787112062696053,0.6155067561097484,0.4114080136825792,0.41653192882594947,0.33512326752122273,0.19918183108630672,0.0,0.6788049940546967,1.0
2018-10-01,0.4828496042216359,0.3607655301544078,0.24331009508966742,0.3607655301544078,0.49075508340821866,0.49264749132403973,0.014771012471214817,0.2627917704780849,0.6202719854309687,0.41115718637868903,0.4161276779341462,0.3607655301544078,0.18095109310762325,0.0,0.6832639714625446,1.0
2018-11-01,0.487467018469657,0.37544724780982003,0.25664665982447715,0.37544724780982003,0.4979909493743442,0.4977942473972119,0.023561376808345358,0.2596809321882212,0.6250494020394556,0.39130877918534124,0.4155642438891002,0.37544724780982003,0.17575352409507872,0.0,0.687871581450654,1.0
2018-12-01,0.4947229551451189,0.3893622902409346,0.283254410297266,0.3893622902409346,0.5081718049165745,0.5030586436091995,0.0,0.29267041441345754,0.6298459700993614,0.3859963800235031,0.4385748748098619,0.3893622902409346,0.19825144665663075,0.0,0.6923305588585017,1.0
2019-01-01,0.49736147757255944,0.34654860788640157,0.23637478985462518,0.34654860788640157,0.5140614325797311,0.5084700899947063,0.19286033221686694,0.24902938586390277,0.6346495023234194,0.38099955155325194,0.4334430463655094,0.34654860788640157,0.17405690010586383,0.0,0.6969381688466111,1.0
2019-02-01,0.5052770448548813,0.3970078727949885,0.2895003235125716,0.3970078727949885,0.5239304799957285,0.5139403564496208,0.04317361847211032,0.2952509694580705,0.6394739270399344,0.40464423239428954,0.43716539965719964,0.3970078727949885,0.20253584912126144,0.0,0.7015457788347205,1.0
2019-03-01,0.5112137203166227,0.3848956057432569,0.269304765750548,0.3848956057432569,0.5340266094655031,0.5191753426269039,0.15331109189821746,0.3029661629819316,0.6443140211257922,0.39460130970034574,0.42216883167127384,0.3848956057432569,0.2101217100155246,0.0,0.7057074910820451,1.0
2019-04-01,0.5098944591029024,0.3486733594812343,0.19656349885889282,0.3486733594812343,0.5339987562993057,0.5242044585612611,1.0,0.1745929909074455,0.6491506331295738,0.3658881218540878,0.38926985129276837,0.3486733594812343,0.14165912868693553,0.11272727272727273,0.7103151010701545,0.9468921524996303
2019-05-01,0.5151715039577835,0.3525691301192468,0.2625546458108148,0.3525691301192468,0.5353000892472864,0.5294100347038408,0.7164318777462881,0.19610243037400465,0.65400117346166,0.34655211095637656,0.3934141403266366,0.3525691301192468,0.14578592621777986,0.0,0.7147740784780023,0.9453601953601969
2019-06-01,0.5211081794195251,0.36665831935568965,0.26898414137134324,0.36665831935568965,0.5385540537150324,0.5344979707076054,0.34941011800185606,0.2325597857375108,0.6588673831630888,0.34632211780001015,0.3834151968754095,0.36665831935568965,0.15531328134443712,0.0,0.7193816884661117,0.9473838918283373
2019-07-01,0.5257255936675462,0.37584420286561704,0.25567357693762555,0.37584420286561704,0.5414486226910549,0.5394094465031467,0.2697639903890945,0.23743951377962347,0.6637457801517842,0.388891089506593,0.3969615556053426,0.37584420286561704,0.14907574784608002,0.0,0.7238406658739595,0.9473838918283373
2019-08-01,0.5329815303430079,0.3739580971870849,0.2817329912408168,0.3739580971870849,0.5477329330323,0.5443797423680963,0.16504249186851894,0.27799608044139745,0.6686433285918985,0.4026974818622306,0.3915194629106635,0.3739580971870849,0.17176692528979487,0.0,0.728448275862069,0.9497120382076147
2019-09-01,0.5356200527704487,0.3321366760241929,0.23582591029170677,0.3321366760241929,0.5501188728244232,0.5497029586494913,0.1384058262126473,0.24853403265710838,0.6735478411961651,0.3788104972688524,0.3680470365954113,0.3321366760241929,0.14877784663826787,0.0,0.7330558858501783,0.9492630385487537
2019-10-01,0.5395778364116095,0.33632808848381807,0.24880626896490599,0.33632808848381807,0.551275496284591,0.5591141697547204,0.014771012471214817,0.1918394381526234,0.6784628000466602,0.3738686730208253,0.4047535595915791,0.33632808848381807,0.13967211777157473,0.0,0.7375148632580261,0.9468921524996303
2019-11-01,0.5474934036939316,0.35999364571800074,0.2876924041652731,0.35999364571800074,0.5570122576303816,0.5711428739485913,0.023561376808345358,0.1482354319303063,0.6833986513896122,0.3781494901934807,0.42240250496777093,0.35999364571800074,0.17058967065835517,0.0,0.7421224732461355,0.9468921524996303
2019-12-01,0.5488126649076519,0.3138145938107236,0.2226888603295821,0.3138145938107236,0.5570113059700745,0.5808187753661551,0.0,0.04948843607379416,0.6883379848146403,0.36868611359096104,0.3898660358132495,0.3138145938107236,0.1352961744057133,0.0,0.7465814506539833,0.9453601953601969
2020-01-01,0.553430079155673,0.3280003135226445,0.25499376843316623,0.3280003135226445,0.5571453879254813,0.5890241750485266,0.19286033221686694,0.0,0.693289505526935,0.3731369915669399,0.3893891216238522,0.3280003135226445,0.13402828108545606,0.0,0.7511890606420927,0.9453601953601969
2020-02-01,0.5606860158311346,0.3212851442654766,0.28067001229289573,0.3212851442654766,0.5610880430199832,0.5969942944532676,0.04317361847211032,0.006859487291425381,0.6982601776906486,0.36809451782488584,0.3886444805821063,0.3212851442654766,0.16182223966859866,0.0,0.7557966706302021,0.9453601953601969
2020-03-01,0.5751978891820582,0.38348014740638087,0.35103943140073224,0.38348014740638087,0.5781565327156433,0.604905593788601,0.15331109189821746,0.09330541915296564,0.7032691527571999,0.46054871628374183,0.4695513060137092,0.38348014740638087,0.25969716397743525,0.0,0.7601070154577882,0.953421805880823
2020-04-01,0.6569920844327177,1.0,1.0,1.0,0.6997740753094319,0.6126992529851187,1.0,1.0,0.7084940169124729,1.0,1.0,1.0,1.0,0.0,0.7647146254458976,0.9757156423823097
2020-05-01,0.6378627968337731,0.8164467610083161,0.03257506282870731,0.8164467610083161,0.7602276260529407,0.6203164519734137,0.7164318777462881,0.6786828108183691,0.7136683908776418,0.813336303530526,0.8128820898662777,0.8164467610083161,0.6819722618941704,0.10909090909090909,0.7691736028537455,0.6532308461442304
2020-06-01,0.6154353562005277,0.6045220714088624,0.0,0.6045220714088624,0.7674413590444451,0.6285806717251927,0.34941011800185606,0.3144955664676239,0.7187835694475159,0.553770843358374,0.6512415070261389,0.6045220714088624,0.35811376352046054,0.22181818181818183,0.7737812128418549,0.3741258741258737
2020-07-01,0.6154353562005277,0.5688467260317651,0.20975413105290894,0.5688467260317651,0.7643473736783061,0.6374625022057523,0.2697639903890945,0.21357419761785223,0.72389874801739,0.0,0.6188595001734405,0.5688467260317651,0.2773957913631975,0.33090909090909093,0.7782401902497027,0.35611510791366907
2020-08-01,0.6220316622691293,0.5614387964393388,0.2721604576345435,0.5614387964393388,0.7624735636153525,0.6462855126169047,0.16504249186851894,0.19881530656701685,0.7290313369976447,0.16952953931608583,0.6127919279175866,0.5614387964393388,0.267147563073177,0.44363636363636366,0.7828478002378121,0.35842293906810063
2020-09-01,0.6240105540897098,0.5556904190529055,0.2284125219107974,0.5556904190529055,0.7550945505661155,0.6545203223339802,0.1384058262126473,0.1286988927724515,0.7341691491010138,0.33358007479318696,0.5257284832241432,0.5556904190529055,0.20927623911549986,0.5563636363636364,0.7874554102259215,0.34909090909090956
2020-10-01,0.6259894459102902,0.5398798683987627,0.22839355370592346,0.5398798683987627,0.7434864356108066,0.6589024175048528,0.014771012471214817,0.10935991060738104,0.7393121843274971,0.34698091195294734,0.0,0.5398798683987627,0.1535911001741468,0.6654545454545454,0.7919143876337692,0.32958801498127377
2020-11-01,0.6319261213720317,0.5228354838639298,0.2656156099788258,0.5228354838639298,0.7342536662926311,0.6614610905240865,0.023561376808345358,0.15346764530475454,0.7444708889233232,0.3422866793069793,0.16049282551163016,0.5228354838639298,0.14113797655759086,0.7781818181818182,0.7965219976218787,0.3419117647058818
2020-12-01,0.6497361477572559,0.6421181842602857,0.37682953646683404,0.6421181842602857,0.7436565145711304,0.6668431268748898,0.0,0.31476646792665974,0.7496766016271773,0.4489532146870039,0.4238148842731444,0.6421181842602857,0.23710566102493758,0.8872727272727273,0.8009809750297264,0.38907849829351493
2021-01-01,0.6517150395778364,0.6212076082028315,0.22815043080175498,0.6212076082028315,0.7453269295562958,0.673989765307923,0.19286033221686694,0.24518558147777014,0.7548875374541457,0.4487770703732755,0.43678704497020204,0.6212076082028315,0.171623191191852,1.0,0.8055885850178358,0.369718309859155
2021-02-01,0.6602902374670183,0.6279821569179993,0.28939152622360353,0.6279821569179993,0.75018089816738,0.6815187341921058,0.04317361847211032,0.2727503406434728,0.7601211068146092,0.46596780290485307,0.44890847599694056,0.6279821569179993,0.173151195525044,0.0,0.8101961950059452,0.3932203389830504
2021-03-01,0.6602902374670183,0.5186031488444018,0.20975413105290894,0.5186031488444018,0.7454347949633298,0.6895476736662549,0.15331109189821746,0.17376317431325816,0.7653546761750727,0.3457379357526221,0.43573936679349123,0.5186031488444018,0.09964013874834521,0.10181818181818182,0.8143579072532698,0.3784722222222219
2021-04-01,0.670184696569921,0.0,0.30124604098147045,0.0,0.7471125005088872,0.6985177342509261,1.0,0.14516095768157555,0.7706143611511073,0.3982858655339734,0.4871064983804996,0.0,0.18926922741153263,0.0,0.8189655172413792,0.3869863013698631
2021-05-01,0.6820580474934039,0.21572454084705495,0.3189992874561891,0.21572454084705495,0.7565822146739581,0.7079877654255631,0.7164318777462881,0.19832941827520045,0.7759053848658273,0.4195843830054773,0.5248194051601667,0.21572454084705495,0.27209893223949067,0.0,0.8234244946492271,0.37847222222222276
2021-06-01,0.6919525065963059,0.44584407887745475,0.3002525454146221,0.44584407887745475,0.7692706327484747,0.717134286218458,0.34941011800185606,0.2355011401711984,0.7812225241961184,0.4850728387196894,0.4708906674404373,0.44584407887745475,0.3065133770433448,0.0,0.8280321046373365,0.0
2021-07-01,0.6992084432717678,0.496707924409683,0.2757936746830739,0.496707924409683,0.7806319244625288,0.7265454973236869,0.2697639903890945,0.22133309554727276,0.7865588149778283,0.466655429923002,0.504574855646963,0.496707924409683,0.3077481161785265,0.0,0.8324910820451842,0.39998028196786084
2021-08-01,0.7071240105540899,0.5039325103391712,0.28153871343340114,0.5039325103391712,0.7917500477943793,0.7362213987412507,0.16504249186851894,0.21372378698494288,0.7919159982519954,0.4396123431044544,0.4990269483900611,0.5039325103391712,0.3144915104481214,0.0,0.8370986920332937,1.0
2021-09-01,0.7189973614775726,0.5723824082511824,0.31701107531495265,0.5723824082511824,0.8081074106833541,0.7461325804364449,0.1384058262126473,0.24683881430340904,0.7973045202648478,0.45169817189794725,0.5750992201025454,0.5723824082511824,0.35246206379056133,0.0,0.8417063020214031,1.0
2021-10-01,0.7321899736147759,0.6498911558919229,0.32823541538042905,0.6498911558919229,0.8302353349806278,0.7564849126521969,0.014771012471214817,0.2960165444736482,0.8027278630984616,0.48960254593385316,0.5942578828172898,0.6498911558919229,0.39373546622644184,0.0,0.8461652794292508,1.0
2021-11-01,0.7381266490765173,0.6476421295562031,0.2627283874725423,0.6476421295562031,0.8464453440014341,0.7665725545556139,0.023561376808345358,0.25372400069047174,0.8081668753014182,0.47597213554666545,0.5542934496171779,0.6476421295562031,0.36242645368690063,0.0,0.8507728894173602,1.0
2021-12-01,0.7486807387862795,0.5909970293686353,0.3036592718963612,0.5909970293686353,0.8643166150156824,0.7764249161814005,0.0,0.27108588329998895,0.813633744160984,0.46632557805319685,0.5567080302047972,0.5909970293686353,0.38329411271214653,0.0,0.855231866825208,1.0
2022-01-01,0.7638522427440635,0.6810941923811891,0.34405493081173716,0.6810941923811891,0.8897683181124243,0.786247867772484,0.19286033221686694,0.33098759230177066,0.8191406569644257,0.4777398135662025,0.6051627281711943,0.6810941923811891,0.43841351331997913,0.0,0.8598394768133174,1.0
2022-02-01,0.7651715039577835,0.6280438928226038,0.22134754158068648,0.6280438928226038,0.9014214540292759,0.7961002293982706,0.04317361847211032,0.24625493921480412,0.8246510518499435,0.4477502886065061,0.5622913998281259,0.6280438928226038,0.3630621956238933,0.0,0.8644470868014268,1.0
2022-03-01,0.7777044854881265,0.7139122042391675,0.3198219339736011,0.7139122042391675,0.9178742461198623,0.8056879007117228,0.15331109189821746,0.28197761317182923,0.8301945265151849,0.45941137505384055,0.5642830566806364,0.7139122042391675,0.38757099200286405,0.0,0.8686087990487514,1.0
2022-04-01,0.7849604221635884,0.6919301319390405,0.2730973365323425,0.6919301319390405,0.9304913452439845,0.8149226516087289,1.0,0.21814162397817682,0.835757152631845,0.40828384581647603,0.5252323332326975,0.6919301319390405,0.36268807912959744,0.0,0.8732164090368608,1.0
2022-05-01,0.7935356200527703,0.6649440229065835,0.2843565485007605,0.6649440229065835,0.9418116399959883,0.824157402505735,0.7164318777462881,0.2334078180443946,0.8413424122820002,0.4538121882005629,0.540558793986399,0.6649440229065835,0.3535421889588939,0.0,0.8776753864447085,1.0
2022-06-01,0.8014511873350925,0.6478883428294337,0.27833883959287553,0.6478883428294337,0.9510608373258516,0.8333627433680371,0.34941011800185606,0.2460890462860874,0.8469485644246123,0.4238954321002328,0.5226346562074194,0.6478883428294337,0.33974406726517614,0.0,0.882282996432818,1.0
2022-07-01,0.8100263852242744,0.6541029752930256,0.2837773371851685,0.6541029752930256,0.9595080524147522,0.8421269337097819,0.2697639903890945,0.2550047998465601,0.8525773501007196,0.43159982361257176,0.4801164404063114,0.6541029752930256,0.33132129272623345,0.0,0.8867419738406658,1.0
