id,timestamp,open,high,low,close,volume,current_price,conditions,date
7281.0,2005-04-08,1181.2,1191.75,1181.13,1181.2,,,,
7242.0,2005-04-11,1181.21,1184.07,1178.69,1181.21,,,,
7203.0,2005-04-12,1187.76,1190.17,1170.85,1187.76,,,,
7164.0,2005-04-13,1173.79,1187.76,1171.4,1173.79,,,,
7125.0,2005-04-14,1162.05,1174.67,1161.7,1162.05,,,,
7086.0,2005-04-15,1142.62,1162.05,1141.92,1142.62,,,,
7047.0,2005-04-18,1145.98,1148.92,1139.8,1145.98,,,,
7008.0,2005-04-19,1152.78,1154.67,1145.98,1152.78,,,,
6969.0,2005-04-20,1137.5,1155.5,1136.15,1137.5,,,,
6930.0,2005-04-21,1159.95,1159.95,1137.5,1159.95,,,,
6891.0,2005-04-22,1152.12,1159.95,1142.95,1152.12,,,,
6852.0,2005-04-25,1162.1,1164.05,1152.12,1162.1,,,,
6813.0,2005-04-26,1151.74,1164.8,1151.74,1151.74,,,,
6774.0,2005-04-27,1156.38,1159.87,1144.42,1156.38,,,,
6735.0,2005-04-28,1143.22,1156.38,1143.22,1143.22,,,,
6696.0,2005-04-29,1156.85,1156.97,1139.19,1156.85,,,,
6657.0,2005-05-02,1162.16,1162.87,1154.71,1162.16,,,,
6618.0,2005-05-03,1161.17,1166.89,1156.71,1161.17,,,,
6579.0,2005-05-04,1175.65,1176.01,1161.17,1175.65,,,,
6540.0,2005-05-05,1172.63,1178.62,1166.77,1172.63,,,,
6501.0,2005-05-06,1171.35,1177.75,1170.5,1171.35,,,,
6462.0,2005-05-09,1178.84,1178.87,1169.38,1178.84,,,,
6423.0,2005-05-10,1166.22,1178.84,1162.98,1166.22,,,,
6384.0,2005-05-11,1171.11,1171.77,1157.71,1171.11,,,,
6345.0,2005-05-12,1159.36,1173.37,1157.76,1159.36,,,,
6306.0,2005-05-13,1154.05,1163.75,1146.18,1154.05,,,,
6267.0,2005-05-16,1165.69,1165.75,1153.64,1165.69,,,,
6228.0,2005-05-17,1173.8,1174.35,1159.86,1173.8,,,,
6189.0,2005-05-18,1185.56,1187.9,1173.8,1185.56,,,,
6150.0,2005-05-19,1191.08,1191.09,1184.49,1191.08,,,,
6111.0,2005-05-20,1189.28,1191.22,1185.19,1189.28,,,,
6072.0,2005-05-23,1193.86,1197.44,1188.76,1193.86,,,,
6033.0,2005-05-24,1194.07,1195.29,1189.87,1194.07,,,,
5994.0,2005-05-25,1190.01,1194.07,1185.96,1190.01,,,,
5955.0,2005-05-26,1197.62,1198.95,1190.01,1197.62,,,,
5916.0,2005-05-27,1198.78,1199.56,1195.28,1198.78,,,,
5877.0,2005-05-31,1191.5,1198.78,1191.5,1191.5,,,,
5838.0,2005-06-01,1202.27,1205.64,1191.03,1202.27,,,,
5799.0,2005-06-02,1204.29,1204.67,1198.42,1204.29,,,,
5760.0,2005-06-03,1196.02,1205.09,1194.55,1196.02,,,,
5721.0,2005-06-06,1197.51,1198.78,1192.75,1197.51,,,,
5682.0,2005-06-07,1197.26,1208.85,1197.26,1197.26,,,,
5643.0,2005-06-08,1194.67,1201.97,1193.33,1194.67,,,,
5604.0,2005-06-09,1200.93,1201.86,1191.09,1200.93,,,,
5565.0,2005-06-10,1198.11,1202.79,1192.64,1198.11,,,,
5526.0,2005-06-13,1200.82,1206.03,1194.51,1200.82,,,,
5487.0,2005-06-14,1203.91,1207.53,1200.18,1203.91,,,,
5448.0,2005-06-15,1206.58,1208.08,1198.66,1206.58,,,,
5409.0,2005-06-16,1210.96,1212.1,1205.47,1210.96,,,,
5370.0,2005-06-17,1216.96,1219.55,1210.93,1216.96,,,,
5331.0,2005-06-20,1216.1,1219.1,1210.65,1216.1,,,,
5292.0,2005-06-21,1213.61,1217.13,1211.86,1213.61,,,,
5253.0,2005-06-22,1213.88,1219.59,1211.69,1213.88,,,,
5214.0,2005-06-23,1200.73,1216.45,1200.72,1200.73,,,,
5175.0,2005-06-24,1191.57,1200.9,1191.45,1191.57,,,,
5136.0,2005-06-27,1190.69,1194.33,1188.3,1190.69,,,,
5097.0,2005-06-28,1201.57,1202.54,1190.69,1201.57,,,,
5058.0,2005-06-29,1199.85,1204.07,1198.7,1199.85,,,,
5019.0,2005-06-30,1191.33,1203.27,1190.51,1191.33,,,,
4980.0,2005-07-01,1194.44,1197.89,1191.33,1194.44,,,,
4941.0,2005-07-05,1204.99,1206.34,1192.49,1204.99,,,,
4902.0,2005-07-06,1194.94,1206.11,1194.78,1194.94,,,,
4863.0,2005-07-07,1197.87,1198.46,1183.55,1197.87,,,,
4824.0,2005-07-08,1211.86,1212.73,1197.2,1211.86,,,,
4785.0,2005-07-11,1219.44,1220.03,1211.86,1219.44,,,,
4746.0,2005-07-12,1222.21,1225.54,1216.6,1222.21,,,,
4707.0,2005-07-13,1223.29,1224.46,1219.64,1223.29,,,,
4668.0,2005-07-14,1226.5,1233.16,1223.29,1226.5,,,,
4629.0,2005-07-15,1227.92,1229.53,1223.5,1227.92,,,,
4590.0,2005-07-18,1221.13,1227.92,1221.13,1221.13,,,,
4551.0,2005-07-19,1229.35,1230.34,1221.13,1229.35,,,,
4512.0,2005-07-20,1235.2,1236.56,1222.91,1235.2,,,,
4473.0,2005-07-21,1227.04,1235.83,1224.7,1227.04,,,,
4434.0,2005-07-22,1233.68,1234.19,1226.15,1233.68,,,,
4395.0,2005-07-25,1229.03,1238.36,1228.15,1229.03,,,,
4356.0,2005-07-26,1231.16,1234.42,1229.03,1231.16,,,,
4317.0,2005-07-27,1236.79,1237.64,1230.15,1236.79,,,,
4278.0,2005-07-28,1243.72,1245.15,1235.81,1243.72,,,,
4239.0,2005-07-29,1234.18,1245.04,1234.18,1234.18,,,,
4200.0,2005-08-01,1235.35,1239.1,1233.8,1235.35,,,,
4161.0,2005-08-02,1244.12,1244.69,1235.35,1244.12,,,,
4122.0,2005-08-03,1245.04,1245.86,1240.57,1245.04,,,,
4083.0,2005-08-04,1235.86,1245.04,1235.15,1235.86,,,,
4044.0,2005-08-05,1226.42,1235.86,1225.62,1226.42,,,,
4005.0,2005-08-08,1223.13,1232.28,1222.67,1223.13,,,,
3966.0,2005-08-09,1231.38,1234.11,1223.13,1231.38,,,,
3927.0,2005-08-10,1229.13,1242.69,1226.58,1229.13,,,,
3888.0,2005-08-11,1237.81,1237.81,1228.33,1237.81,,,,
3849.0,2005-08-12,1230.39,1237.81,1225.87,1230.39,,,,
3810.0,2005-08-15,1233.87,1236.24,1226.2,1233.87,,,,
3771.0,2005-08-16,1219.34,1233.87,1219.05,1219.34,,,,
3732.0,2005-08-17,1220.24,1225.63,1218.07,1220.24,,,,
3693.0,2005-08-18,1219.02,1222.64,1215.93,1219.02,,,,
3654.0,2005-08-19,1219.71,1225.08,1219.02,1219.71,,,,
3615.0,2005-08-22,1221.73,1228.96,1216.47,1221.73,,,,
3576.0,2005-08-23,1217.57,1223.04,1214.44,1217.57,,,,
3537.0,2005-08-24,1209.59,1224.15,1209.37,1209.59,,,,
3498.0,2005-08-25,1212.4,1213.73,1209.57,1212.4,,,,
3459.0,2005-08-26,1205.1,1212.4,1204.23,1205.1,,,,
3420.0,2005-08-29,1212.28,1214.28,1201.53,1212.28,,,,
3381.0,2005-08-30,1208.41,1212.28,1201.07,1208.41,,,,
3342.0,2005-08-31,1220.33,1220.36,1204.4,1220.33,,,,
3303.0,2005-09-01,1221.59,1227.29,1216.18,1221.59,,,,
3264.0,2005-09-02,1218.02,1224.45,1217.75,1218.02,,,,
3225.0,2005-09-06,1233.39,1233.61,1218.02,1233.39,,,,
3186.0,2005-09-07,1236.36,1237.06,1230.93,1236.36,,,,
3147.0,2005-09-08,1231.67,1236.36,1229.51,1231.67,,,,
3108.0,2005-09-09,1241.48,1243.13,1231.67,1241.48,,,,
3069.0,2005-09-12,1240.56,1242.6,1239.15,1240.56,,,,
3030.0,2005-09-13,1231.2,1240.57,1231.2,1231.2,,,,
2991.0,2005-09-14,1227.16,1234.74,1226.16,1227.16,,,,
2952.0,2005-09-15,1227.73,1231.88,1224.85,1227.73,,,,
2913.0,2005-09-16,1237.91,1237.95,1228.42,1237.91,,,,
2874.0,2005-09-19,1231.02,1237.91,1227.65,1231.02,,,,
2835.0,2005-09-20,1221.34,1236.49,1220.07,1221.34,,,,
2796.0,2005-09-21,1210.2,1221.52,1209.89,1210.2,,,,
2757.0,2005-09-22,1214.62,1216.64,1205.35,1214.62,,,,
2718.0,2005-09-23,1215.29,1218.83,1209.8,1215.29,,,,
2679.0,2005-09-26,1215.63,1222.56,1211.84,1215.63,,,,
2640.0,2005-09-27,1215.66,1220.17,1211.11,1215.66,,,,
2601.0,2005-09-28,1216.89,1220.98,1212.72,1216.89,,,,
2562.0,2005-09-29,1227.68,1228.7,1211.54,1227.68,,,,
2523.0,2005-09-30,1228.81,1229.57,1225.22,1228.81,,,,
2484.0,2005-10-03,1226.7,1233.34,1225.15,1226.7,,,,
2445.0,2005-10-04,1214.47,1229.88,1214.02,1214.47,,,,
2406.0,2005-10-05,1196.39,1214.47,1196.25,1196.39,,,,
2367.0,2005-10-06,1191.49,1202.14,1181.92,1191.49,,,,
2328.0,2005-10-07,1195.9,1199.71,1191.46,1195.9,,,,
2289.0,2005-10-10,1187.33,1196.52,1186.12,1187.33,,,,
2250.0,2005-10-11,1184.87,1193.1,1183.16,1184.87,,,,
2211.0,2005-10-12,1177.68,1190.02,1173.65,1177.68,,,,
2172.0,2005-10-13,1176.84,1179.56,1168.2,1176.84,,,,
2133.0,2005-10-14,1186.57,1187.13,1175.44,1186.57,,,,
2094.0,2005-10-17,1190.1,1191.21,1184.48,1190.1,,,,
2055.0,2005-10-18,1178.14,1190.1,1178.13,1178.14,,,,
2016.0,2005-10-19,1195.76,1195.76,1170.55,1195.76,,,,
1977.0,2005-10-20,1177.8,1197.3,1173.3,1177.8,,,,
1938.0,2005-10-21,1179.59,1186.46,1174.92,1179.59,,,,
1899.0,2005-10-24,1199.38,1199.39,1179.59,1199.38,,,,
1860.0,2005-10-25,1196.54,1201.3,1189.29,1196.54,,,,
1821.0,2005-10-26,1191.38,1204.01,1191.38,1191.38,,,,
1782.0,2005-10-27,1178.9,1192.65,1178.89,1178.9,,,,
1743.0,2005-10-28,1198.41,1198.41,1178.9,1198.41,,,,
1703.0,2005-10-31,1207.01,1211.43,1198.41,1207.01,,,,
1663.0,2005-11-01,1202.76,1207.34,1201.66,1202.76,,,,
1623.0,2005-11-02,1214.76,1215.17,1201.07,1214.76,,,,
1583.0,2005-11-03,1219.94,1224.7,1214.76,1219.94,,,,
1543.0,2005-11-04,1220.14,1222.52,1214.45,1220.14,,,,
1503.0,2005-11-07,1222.81,1224.18,1217.29,1222.81,,,,
1463.0,2005-11-08,1218.59,1222.81,1216.08,1218.59,,,,
1423.0,2005-11-09,1220.65,1226.59,1216.53,1220.65,,,,
1383.0,2005-11-10,1230.96,1232.41,1215.05,1230.96,,,,
1343.0,2005-11-11,1234.72,1235.7,1230.72,1234.72,,,,
1303.0,2005-11-14,1233.76,1237.2,1231.78,1233.76,,,,
1263.0,2005-11-15,1229.01,1237.94,1226.41,1229.01,,,,
1223.0,2005-11-16,1231.21,1232.24,1227.18,1231.21,,,,
1183.0,2005-11-17,1242.8,1242.96,1231.21,1242.8,,,,
1143.0,2005-11-18,1248.27,1249.58,1240.71,1248.27,,,,
1103.0,2005-11-21,1254.85,1255.89,1246.9,1254.85,,,,
1063.0,2005-11-22,1261.23,1261.9,1251.4,1261.23,,,,
1023.0,2005-11-23,1265.61,1270.64,1259.51,1265.61,,,,
983.0,2005-11-25,1268.25,1268.78,1265.54,1268.25,,,,
943.0,2005-11-28,1257.46,1268.44,1257.17,1257.46,,,,
903.0,2005-11-29,1257.48,1266.18,1257.46,1257.48,,,,
863.0,2005-11-30,1249.48,1260.93,1249.39,1249.48,,,,
823.0,2005-12-01,1264.67,1266.17,1249.48,1264.67,,,,
783.0,2005-12-02,1265.08,1266.85,1261.42,1265.08,,,,
743.0,2005-12-05,1262.09,1265.08,1258.12,1262.09,,,,
703.0,2005-12-06,1263.7,1272.89,1262.09,1263.7,,,,
663.0,2005-12-07,1257.37,1264.85,1253.02,1257.37,,,,
623.0,2005-12-08,1255.84,1263.36,1250.91,1255.84,,,,
583.0,2005-12-09,1259.37,1263.08,1254.24,1259.37,,,,
543.0,2005-12-12,1260.43,1263.86,1255.52,1260.43,,,,
503.0,2005-12-13,1267.43,1272.11,1258.56,1267.43,,,,
463.0,2005-12-14,1272.74,1275.8,1267.07,1272.74,,,,
423.0,2005-12-15,1270.94,1275.17,1267.74,1270.94,,,,
383.0,2005-12-16,1267.32,1275.24,1267.32,1267.32,,,,
343.0,2005-12-19,1259.92,1270.51,1259.36,1259.92,,,,
303.0,2005-12-20,1259.62,1263.86,1257.21,1259.62,,,,
263.0,2005-12-21,1262.79,1269.37,1259.62,1262.79,,,,
223.0,2005-12-22,1268.12,1268.19,1262.5,1268.12,,,,
183.0,2005-12-23,1268.66,1269.76,1265.92,1268.66,,,,
143.0,2005-12-27,1256.54,1271.83,1256.54,1256.54,,,,
103.0,2005-12-28,1258.17,1261.1,1256.54,1258.17,,,,
63.0,2005-12-29,1254.42,1260.61,1254.18,1254.42,,,,
24.0,2005-12-30,1248.29,1254.42,1246.59,1248.29,,,,
9797.0,2006-01-03,1268.8,1270.22,1245.74,1268.8,,,,
9759.0,2006-01-04,1273.46,1275.37,1267.74,1273.46,,,,
9721.0,2006-01-05,1273.48,1276.91,1270.3,1273.48,,,,
9682.0,2006-01-06,1285.45,1286.09,1273.48,1285.45,,,,
9643.0,2006-01-09,1290.15,1290.78,1284.82,1290.15,,,,
9604.0,2006-01-10,1289.69,1290.15,1283.76,1289.69,,,,
9565.0,2006-01-11,1294.18,1294.9,1288.12,1294.18,,,,
9526.0,2006-01-12,1286.06,1294.18,1285.04,1286.06,,,,
9487.0,2006-01-13,1287.61,1288.96,1282.78,1287.61,,,,
9448.0,2006-01-17,1282.93,1287.61,1278.61,1282.93,,,,
9409.0,2006-01-18,1277.93,1282.93,1272.08,1277.93,,,,
9370.0,2006-01-19,1285.04,1287.79,1277.93,1285.04,,,,
9331.0,2006-01-20,1261.49,1285.04,1260.92,1261.49,,,,
9292.0,2006-01-23,1263.82,1268.19,1261.49,1263.82,,,,
9253.0,2006-01-24,1266.86,1271.47,1263.82,1266.86,,,,
9214.0,2006-01-25,1264.68,1271.87,1259.42,1264.68,,,,
9175.0,2006-01-26,1273.83,1276.44,1264.68,1273.83,,,,
9136.0,2006-01-27,1283.72,1286.38,1273.83,1283.72,,,,
9097.0,2006-01-30,1285.2,1287.94,1283.51,1285.2,,,,
9058.0,2006-01-31,1280.08,1285.2,1276.85,1280.08,,,,
9019.0,2006-02-01,1282.46,1283.33,1277.57,1282.46,,,,
8980.0,2006-02-02,1270.84,1282.46,1267.72,1270.84,,,,
8941.0,2006-02-03,1264.03,1270.87,1261.02,1264.03,,,,
8902.0,2006-02-06,1265.02,1267.04,1261.62,1265.02,,,,
8863.0,2006-02-07,1254.78,1265.78,1253.61,1254.78,,,,
8824.0,2006-02-08,1265.65,1266.47,1254.78,1265.65,,,,
8785.0,2006-02-09,1263.78,1274.56,1262.8,1263.78,,,,
8746.0,2006-02-10,1266.99,1269.89,1254.98,1266.99,,,,
8707.0,2006-02-13,1262.86,1266.99,1258.34,1262.86,,,,
8668.0,2006-02-14,1275.53,1278.21,1260.8,1275.53,,,,
8629.0,2006-02-15,1280.0,1281.0,1271.06,1280.0,,,,
8590.0,2006-02-16,1289.38,1289.39,1280.0,1289.38,,,,
8551.0,2006-02-17,1287.24,1289.47,1284.07,1287.24,,,,
8512.0,2006-02-21,1283.03,1291.92,1281.33,1283.03,,,,
8473.0,2006-02-22,1292.67,1294.17,1283.03,1292.67,,,,
8434.0,2006-02-23,1287.79,1293.84,1285.14,1287.79,,,,
8395.0,2006-02-24,1289.43,1292.11,1285.62,1289.43,,,,
8356.0,2006-02-27,1294.12,1297.57,1289.43,1294.12,,,,
8317.0,2006-02-28,1280.66,1294.12,1278.12,1280.66,,,,
8278.0,2006-03-01,1291.24,1291.8,1280.66,1291.24,,,,
8239.0,2006-03-02,1289.14,1291.24,1283.21,1289.14,,,,
8200.0,2006-03-03,1287.23,1297.33,1284.2,1287.23,,,,
8161.0,2006-03-06,1278.26,1288.23,1275.67,1278.26,,,,
8122.0,2006-03-07,1275.88,1278.26,1271.11,1275.88,,,,
8083.0,2006-03-08,1278.47,1280.33,1268.42,1278.47,,,,
8044.0,2006-03-09,1272.23,1282.74,1272.23,1272.23,,,,
8005.0,2006-03-10,1281.58,1284.37,1271.11,1281.58,,,,
7966.0,2006-03-13,1284.13,1287.37,1281.58,1284.13,,,,
7927.0,2006-03-14,1297.48,1298.14,1282.67,1297.48,,,,
7888.0,2006-03-15,1303.02,1304.4,1294.97,1303.02,,,,
7849.0,2006-03-16,1305.33,1310.45,1303.02,1305.33,,,,
7810.0,2006-03-17,1307.25,1309.79,1305.32,1307.25,,,,
7771.0,2006-03-20,1305.08,1310.0,1303.59,1305.08,,,,
7732.0,2006-03-21,1297.23,1310.88,1295.82,1297.23,,,,
7693.0,2006-03-22,1305.04,1305.97,1295.81,1305.04,,,,
7654.0,2006-03-23,1301.67,1305.04,1298.11,1301.67,,,,
7615.0,2006-03-24,1302.95,1306.53,1298.89,1302.95,,,,
7576.0,2006-03-27,1301.61,1303.74,1299.09,1301.61,,,,
7537.0,2006-03-28,1293.23,1306.24,1291.84,1293.23,,,,
7498.0,2006-03-29,1302.89,1305.6,1293.23,1302.89,,,,
7459.0,2006-03-30,1300.25,1310.15,1296.72,1300.25,,,,
7420.0,2006-03-31,1294.83,1303.0,1294.83,1294.83,,,,
7381.0,2006-04-03,1297.81,1309.19,1296.65,1297.81,,,,
7342.0,2006-04-04,1305.93,1307.55,1294.71,1305.93,,,,
7303.0,2006-04-05,1311.56,1312.81,1304.82,1311.56,,,,
7264.0,2006-04-06,1309.04,1311.99,1302.44,1309.04,,,,
7225.0,2006-04-07,1295.5,1314.07,1294.18,1295.5,,,,
7186.0,2006-04-10,1296.6,1300.74,1293.17,1296.6,,,,
7147.0,2006-04-11,1286.57,1300.71,1282.96,1286.57,,,,
7108.0,2006-04-12,1288.12,1290.93,1286.45,1288.12,,,,
7069.0,2006-04-13,1289.12,1292.09,1283.37,1289.12,,,,
7030.0,2006-04-17,1285.33,1292.45,1280.74,1285.33,,,,
6991.0,2006-04-18,1307.65,1309.02,1285.33,1307.65,,,,
6952.0,2006-04-19,1309.93,1310.39,1302.79,1309.93,,,,
6913.0,2006-04-20,1311.46,1318.16,1306.38,1311.46,,,,
6874.0,2006-04-21,1311.28,1317.67,1306.59,1311.28,,,,
6835.0,2006-04-24,1308.11,1311.28,1303.79,1308.11,,,,
6796.0,2006-04-25,1301.74,1310.79,1299.17,1301.74,,,,
6757.0,2006-04-26,1305.41,1310.97,1301.74,1305.41,,,,
6718.0,2006-04-27,1309.72,1315.0,1295.57,1309.72,,,,
6679.0,2006-04-28,1310.61,1316.04,1306.16,1310.61,,,,
6640.0,2006-05-01,1305.19,1317.21,1303.46,1305.19,,,,
6601.0,2006-05-02,1313.21,1313.66,1305.16,1313.21,,,,
6562.0,2006-05-03,1307.85,1313.47,1303.92,1307.85,,,,
6523.0,2006-05-04,1312.25,1315.14,1307.85,1312.25,,,,
6484.0,2006-05-05,1325.76,1326.53,1312.25,1325.76,,,,
6445.0,2006-05-08,1324.66,1326.7,1322.87,1324.66,,,,
6406.0,2006-05-09,1325.14,1326.6,1322.48,1325.14,,,,
6367.0,2006-05-10,1322.85,1325.51,1317.44,1322.85,,,,
6328.0,2006-05-11,1305.92,1322.63,1303.45,1305.92,,,,
6289.0,2006-05-12,1291.24,1305.88,1290.38,1291.24,,,,
6250.0,2006-05-15,1294.5,1294.81,1284.51,1294.5,,,,
6211.0,2006-05-16,1292.08,1297.88,1288.51,1292.08,,,,
6172.0,2006-05-17,1270.32,1291.73,1267.31,1270.32,,,,
6133.0,2006-05-18,1261.81,1274.89,1261.75,1261.81,,,,
6094.0,2006-05-19,1267.03,1272.15,1256.28,1267.03,,,,
6055.0,2006-05-22,1262.07,1268.77,1252.98,1262.07,,,,
6016.0,2006-05-23,1256.58,1273.67,1256.15,1256.58,,,,
5977.0,2006-05-24,1258.57,1264.53,1245.34,1258.57,,,,
5938.0,2006-05-25,1272.88,1273.26,1258.41,1272.88,,,,
5899.0,2006-05-26,1280.16,1280.54,1272.5,1280.16,,,,
5860.0,2006-05-30,1259.84,1280.04,1259.84,1259.84,,,,
5821.0,2006-05-31,1270.09,1270.09,1259.38,1270.09,,,,
5782.0,2006-06-01,1285.71,1285.71,1269.19,1285.71,,,,
5743.0,2006-06-02,1288.22,1290.68,1280.22,1288.22,,,,
5704.0,2006-06-05,1265.29,1288.16,1264.66,1265.29,,,,
5665.0,2006-06-06,1263.85,1269.88,1254.46,1263.85,,,,
5626.0,2006-06-07,1256.15,1272.47,1255.77,1256.15,,,,
5587.0,2006-06-08,1257.93,1259.85,1235.18,1257.93,,,,
5548.0,2006-06-09,1252.3,1262.58,1250.03,1252.3,,,,
5509.0,2006-06-12,1236.4,1255.22,1236.2,1236.4,,,,
5470.0,2006-06-13,1223.69,1243.37,1222.52,1223.69,,,,
5431.0,2006-06-14,1230.04,1231.46,1219.29,1230.04,,,,
5392.0,2006-06-15,1256.16,1258.64,1230.01,1256.16,,,,
5353.0,2006-06-16,1251.54,1256.27,1246.33,1251.54,,,,
5314.0,2006-06-19,1240.14,1255.93,1237.17,1240.14,,,,
5275.0,2006-06-20,1240.12,1249.01,1238.87,1240.12,,,,
5236.0,2006-06-21,1252.2,1257.96,1240.09,1252.2,,,,
5197.0,2006-06-22,1245.6,1251.92,1241.53,1245.6,,,,
5158.0,2006-06-23,1244.5,1253.13,1241.43,1244.5,,,,
5119.0,2006-06-26,1250.56,1250.92,1243.68,1250.56,,,,
5080.0,2006-06-27,1239.2,1253.37,1238.94,1239.2,,,,
5041.0,2006-06-28,1246.0,1247.06,1237.59,1246.0,,,,
5002.0,2006-06-29,1272.87,1272.88,1245.94,1272.87,,,,
4963.0,2006-06-30,1270.2,1276.3,1270.2,1270.2,,,,
4924.0,2006-07-03,1280.19,1280.38,1270.06,1280.19,,,,
4885.0,2006-07-05,1270.91,1280.05,1265.91,1270.91,,,,
4846.0,2006-07-06,1274.08,1278.32,1270.58,1274.08,,,,
4807.0,2006-07-07,1265.48,1275.38,1263.13,1265.48,,,,
4768.0,2006-07-10,1267.34,1274.06,1264.46,1267.34,,,,
4729.0,2006-07-11,1272.52,1273.64,1259.65,1272.52,,,,
4690.0,2006-07-12,1258.6,1273.31,1257.29,1258.6,,,,
4651.0,2006-07-13,1242.29,1258.58,1241.43,1242.29,,,,
4612.0,2006-07-14,1236.2,1242.7,1228.45,1236.2,,,,
4573.0,2006-07-17,1234.49,1240.07,1231.49,1234.49,,,,
4534.0,2006-07-18,1236.86,1239.86,1224.54,1236.86,,,,
4495.0,2006-07-19,1259.81,1261.81,1236.74,1259.81,,,,
4456.0,2006-07-20,1249.13,1262.56,1249.13,1249.13,,,,
4417.0,2006-07-21,1240.29,1250.96,1238.72,1240.29,,,,
4378.0,2006-07-24,1260.91,1262.5,1240.25,1260.91,,,,
4339.0,2006-07-25,1268.88,1272.39,1257.19,1268.88,,,,
4300.0,2006-07-26,1268.4,1273.89,1261.94,1268.4,,,,
4261.0,2006-07-27,1263.2,1275.85,1261.92,1263.2,,,,
4222.0,2006-07-28,1278.55,1280.42,1263.15,1278.55,,,,
4183.0,2006-07-31,1276.66,1278.66,1274.31,1276.66,,,,
4144.0,2006-08-01,1270.92,1276.66,1265.71,1270.92,,,,
4105.0,2006-08-02,1278.55,1283.42,1270.73,1278.55,,,,
4066.0,2006-08-03,1280.27,1283.96,1271.25,1280.27,,,,
4027.0,2006-08-04,1279.36,1292.92,1273.82,1279.36,,,,
3988.0,2006-08-07,1275.77,1279.31,1273.0,1275.77,,,,
3949.0,2006-08-08,1271.48,1282.75,1268.37,1271.48,,,,
3910.0,2006-08-09,1265.95,1283.74,1264.73,1265.95,,,,
3871.0,2006-08-10,1271.81,1272.55,1261.3,1271.81,,,,
3832.0,2006-08-11,1266.74,1271.64,1262.08,1266.74,,,,
3793.0,2006-08-14,1268.21,1278.9,1266.67,1268.21,,,,
3754.0,2006-08-15,1285.58,1286.23,1268.19,1285.58,,,,
3715.0,2006-08-16,1295.43,1296.21,1285.27,1295.43,,,,
3676.0,2006-08-17,1297.48,1300.78,1292.71,1297.48,,,,
3637.0,2006-08-18,1302.3,1302.3,1293.57,1302.3,,,,
3598.0,2006-08-21,1297.52,1302.3,1295.51,1297.52,,,,
3559.0,2006-08-22,1298.82,1302.49,1294.44,1298.82,,,,
3520.0,2006-08-23,1292.99,1301.5,1289.49,1292.99,,,,
3481.0,2006-08-24,1296.06,1297.23,1291.4,1296.06,,,,
3442.0,2006-08-25,1295.09,1298.88,1292.39,1295.09,,,,
3403.0,2006-08-28,1301.78,1305.02,1293.97,1301.78,,,,
3364.0,2006-08-29,1304.28,1305.02,1295.29,1304.28,,,,
3325.0,2006-08-30,1304.27,1306.74,1302.15,1304.27,,,,
3286.0,2006-08-31,1303.82,1306.11,1302.45,1303.82,,,,
3247.0,2006-09-01,1311.01,1312.03,1303.8,1311.01,,,,
3208.0,2006-09-05,1313.25,1314.67,1308.82,1313.25,,,,
3169.0,2006-09-06,1300.26,1313.04,1299.28,1300.26,,,,
3130.0,2006-09-07,1294.02,1301.25,1292.13,1294.02,,,,
3091.0,2006-09-08,1298.92,1300.14,1294.02,1298.92,,,,
3052.0,2006-09-11,1299.54,1302.36,1290.93,1299.54,,,,
3013.0,2006-09-12,1313.11,1314.28,1299.53,1313.11,,,,
2974.0,2006-09-13,1318.07,1319.92,1311.12,1318.07,,,,
2935.0,2006-09-14,1316.28,1318.0,1313.25,1316.28,,,,
2896.0,2006-09-15,1319.87,1324.65,1316.28,1319.87,,,,
2857.0,2006-09-18,1321.18,1324.87,1318.16,1321.18,,,,
2818.0,2006-09-19,1318.31,1322.04,1312.17,1318.31,,,,
2779.0,2006-09-20,1325.18,1328.53,1318.28,1325.18,,,,
2740.0,2006-09-21,1318.03,1328.19,1315.45,1318.03,,,,
2701.0,2006-09-22,1314.78,1318.03,1310.94,1314.78,,,,
2662.0,2006-09-25,1326.37,1329.35,1311.58,1326.37,,,,
2623.0,2006-09-26,1336.34,1336.6,1325.3,1336.34,,,,
2584.0,2006-09-27,1336.59,1340.08,1333.54,1336.59,,,,
2545.0,2006-09-28,1339.15,1340.28,1333.75,1339.15,,,,
2506.0,2006-09-29,1335.85,1339.88,1335.64,1335.85,,,,
2467.0,2006-10-02,1331.32,1338.54,1330.28,1331.32,,,,
2428.0,2006-10-03,1334.11,1338.31,1327.1,1334.11,,,,
2389.0,2006-10-04,1350.22,1350.22,1331.48,1350.22,,,,
2350.0,2006-10-05,1353.22,1353.79,1347.75,1353.22,,,,
2311.0,2006-10-06,1349.58,1353.22,1344.21,1349.58,,,,
2272.0,2006-10-09,1350.66,1352.69,1346.55,1350.66,,,,
2233.0,2006-10-10,1353.42,1354.23,1348.6,1353.42,,,,
2194.0,2006-10-11,1349.95,1353.97,1343.57,1349.95,,,,
2155.0,2006-10-12,1362.83,1363.76,1349.94,1362.83,,,,
2116.0,2006-10-13,1365.62,1366.63,1360.5,1365.62,,,,
2077.0,2006-10-16,1369.05,1370.2,1364.48,1369.05,,,,
2038.0,2006-10-17,1364.05,1369.05,1356.87,1364.05,,,,
1999.0,2006-10-18,1365.96,1372.87,1360.95,1365.96,,,,
1960.0,2006-10-19,1366.96,1368.09,1362.06,1366.96,,,,
