value,Monthly_Percentage_Change,Annual_Percentage_Change,Cumulative_Sum,Rolling_3M_Average,Rolling_6M_Average,Rolling_12M_Average,MACD,Trend,Seasonal,Residual,RSI,Rolling_3M_StdDev,Rolling_6M_StdDev,Rolling_12M_StdDev,Momentum_3M,Momentum_6M,Momentum_12M,Z_Score,Days_Since_Peak,Days_Since_Trough
0.3792236265153468,0.538573063854257,0.21648595006944493,0.4679467392853036,0.3758094168358703,0.3716448559815537,0.3658819716640578,0.2998387563329647,0.38005213385937675,0.9443063096587696,0.6642169370427683,1.0,0.22313516964300265,0.20063527618923796,0.18778561107511704,0.3900805951642913,0.2565180824222033,0.1752971875906057,0.37922362651534697,0.0,0.530733124720608
0.381659645201043,0.4833854045494069,0.22955978654040643,0.47133006572354796,0.37878307868803684,0.37447828412637385,0.3687138174717708,0.3018585536424361,0.3825653609992188,1.0,0.6642666368092839,1.0,0.21028352103933237,0.20193962029090112,0.187351987528791,0.3942963422194635,0.2646131202691303,0.1859089591185844,0.38165964520104306,0.0,0.5341975860527493
0.38327171639010693,0.4448337352193349,0.21304424636310887,0.47471666537726215,0.3813487320536266,0.37706791130496553,0.37140891041688406,0.3022144100351995,0.38511967546656845,0.30386833781565725,0.6519133378606989,1.0,0.14085539829938917,0.19416049287810724,0.18489203239800606,0.37321760694358497,0.24348191757779672,0.17320962597854417,0.38327171639010693,0.0,0.5373267769333929
0.3835439773020375,0.38240329024465725,0.18431436577457583,0.4781038178407001,0.38279596215601264,0.37926090706088833,0.37386109530925205,0.29942299092924163,0.3876093793273032,0.08712640178607406,0.5682016767763463,1.0,0.07039156566803434,0.16461151949533695,0.17645781369269997,0.31543707377557006,0.20910428931875272,0.15065236300376827,0.3835439773020376,0.0,0.5407912382655342
0.384718998079844,0.4244108888885553,0.1727194618608074,0.481493356114525,0.3838207834722964,0.38128166531828156,0.37621649164589877,0.29543706020316324,0.3900953194633805,0.0,0.5194664608158654,1.0,0.05315920694053987,0.12089918189174378,0.16360285597892615,0.29361438313701327,0.19417577796467408,0.14166425050739412,0.3847189980798441,0.0,0.5441439427805096
0.3872553234173042,0.4876757227399531,0.16900006744882257,0.4848880442473557,0.3851552112283936,0.3832526930303246,0.3785437880792717,0.2924297567051959,0.3926242287892945,0.359567666311475,0.5131092042654687,1.0,0.1311000426796125,0.09117424306013477,0.15397489956228405,0.30960942343459086,0.1898654331370882,0.13905479849231636,0.3872553234173043,0.0,0.5476084041126509
0.39105264666265427,0.546046706263114,0.18177415836114919,0.48829044262107096,0.38767046354564183,0.38525525718576037,0.3809853574526254,0.291954808375238,0.3950599859299426,0.5148790897762957,0.5720511581264631,1.0,0.2203177573868574,0.12129029985792733,0.1510517488259106,0.37061376317420924,0.19259882253994587,0.14966657002029504,0.3910526466626543,0.0,0.5509611086276263
0.3943197776058234,0.5210853663631775,0.19533652594055356,0.4916994747114718,0.390886530439833,0.3873985223963332,0.38354744418890885,0.2927413562015446,0.39736463999503147,0.33192027085696957,0.6246717939946684,1.0,0.2443605575455746,0.16956516844055633,0.14963737746413663,0.40681959082455066,0.20479394449116983,0.1608582197738475,0.3943197776058236,0.0,0.5544255699597676
0.3969277505516864,0.49031398670834725,0.1903394747859657,0.49511380213712153,0.3941265978332349,0.3897103862850433,0.386070815502904,0.2936022666891916,0.39970034478854277,0.27422996904651076,0.6432713455339663,1.0,0.20345574165581523,0.20916209872636993,0.1518402430620711,0.4080595164290133,0.21940706476029864,0.15726297477529652,0.3969277505516865,0.0,0.5578900312919088
0.39851116269738895,0.4428288068719597,0.1795574253503615,0.4985313445877439,0.39662504980103575,0.3922442182176329,0.3885042671264227,0.2931049031258213,0.40223176326422827,0.4930608413253772,0.6001853051106119,1.0,0.14628011811319933,0.2127128379395895,0.15161555828092166,0.369745815251084,0.23864592094196613,0.14891272832705033,0.39851116269738907,0.0,0.5612427358068842
0.4016493279454332,0.5144666615137676,0.18863865456073542,0.5019552588978142,0.39908030087025814,0.39511039574597606,0.3910201451328783,0.29368371245624125,0.4049833596323593,0.6644621482496289,0.6169877177810916,1.0,0.16608950534773415,0.20259209010274123,0.15404687964219738,0.3675139491630492,0.2674516400336399,0.15656712090460934,0.40164932794543323,0.0,0.5647071971390255
0.4045152322815462,0.5016637601403222,0.18850431128183093,0.5053849922576087,0.40162195373663767,0.398032368520322,0.3935391453508088,0.29472526618133377,0.4078124259996845,0.3679220017703577,0.634357364201942,1.0,0.20755809591857366,0.18717459753093185,0.16029228676664808,0.3719776813391188,0.2722876366694675,0.15685706001739538,0.4045152322815463,0.0,0.5680599016540009
0.4059625139712837,0.4362443203323195,0.1663399932524819,0.508817664237514,0.4041180056545175,0.40055649693186757,0.3958695639956564,0.29416972706058514,0.41057311803573726,0.9443063096587696,0.5640171439813473,1.0,0.1517174905861048,0.1712011261135085,0.16756458060477752,0.3696218226906406,0.23780487804878053,0.1393447376051024,0.4059625139712837,0.0,0.5715243629861422
0.407567420399507,0.4434251344918121,0.1576898814642353,0.5122535948852647,0.40610044688929525,0.4027992232331401,0.3981275473342871,0.29258565444740436,0.41320270699623074,1.0,0.5232389544144419,1.0,0.10552355929562697,0.15837933410975816,0.17314222381284994,0.3430874147551132,0.21341463414633857,0.13261815018846074,0.40756742039950705,0.0,0.5749888243182835
0.41071991516923156,0.5143494313430805,0.172737518555323,0.515695926487712,0.40817889012091424,0.4051341329843299,0.4005197857663374,0.2923386453852955,0.4157604715445169,0.30386833781565725,0.5775172884857447,1.0,0.1672794250406168,0.16275583768577115,0.180124296919224,0.34804711717297065,0.22140454163162263,0.14508553203827082,0.4107199151692316,0.0,0.5781180151989271
0.413922563264838,0.5163769765267292,0.2017872664859644,0.519144760878226,0.4108453455831882,0.4077431672050098,0.40316742109703285,0.2932108687919036,0.4183812784808105,0.08712640178607406,0.6154222689087315,1.0,0.21962157443454697,0.16626938411020914,0.18211514387511324,0.37842529448232937,0.2451640033641709,0.16880255146419257,0.41392256326483823,0.0,0.5815824765310684
0.4171968589688475,0.5193749468929449,0.22240286585415703,0.5226002435330499,0.4140710126770637,0.4103752472881692,0.4059980180201559,0.29504841620508865,0.42100616278548264,0.0,0.6519532852201936,1.0,0.22383302309296146,0.188257349237734,0.18073064219758522,0.40731556106633504,0.24716148023548892,0.18579298347346934,0.41719685896884756,0.0,0.5849351810460438
0.41940360530765464,0.4703912947819552,0.21864908643532605,0.5260602068561614,0.4169798731813621,0.41289573687932335,0.40879989059771016,0.2961555830362432,0.4234914756341168,0.359567666311475,0.6331082590321777,1.0,0.19060618067786853,0.20741301800656642,0.17648337291114324,0.390948543087413,0.23748948696383368,0.18312554363583566,0.41940360530765475,0.0,0.5883996423781851
0.42196858968847595,0.48658063162433524,0.2057469833487765,0.529525378228776,0.4196751292426881,0.41560544513083375,0.41149435910052845,0.29716975877850893,0.4258986911961149,0.5148790897762957,0.6398086315178539,1.0,0.16505500035910503,0.21191152316604966,0.17714533425066864,0.3799132052076859,0.2538898233809886,0.1731516381559866,0.4219685896884761,0.0,0.5917523468931605
0.4234731894649355,0.4381713269771981,0.1877654548840647,0.5329936046024958,0.4217775729735178,0.418298172220517,0.41403521479878314,0.29664361007702855,0.42835671704098477,0.33192027085696957,0.6096994111233984,1.0,0.14221804519759818,0.1861163657308399,0.17681765192424326,0.3492870427774333,0.25241799831791234,0.15888663380689938,0.4234731894649356,0.0,0.5952168082253018
0.42620296334508345,0.4937914114054267,0.18851909656058125,0.5364673736210779,0.42405522034858323,0.4209193358425023,0.4165866860160521,0.29659881747099437,0.430902563127856,0.27422996904651076,0.6249085008543567,1.0,0.14835802143127413,0.16801107009666427,0.17839805870767161,0.3583384996900195,0.24621530698065439,0.15987242679037428,0.4262029633450835,0.0,0.598681269557443
0.4291046914853982,0.5013957849350261,0.2012202960863128,0.5399470344275056,0.4264456700699375,0.4234895559790064,0.4192530546155966,0.29716775977995014,0.4335384249627785,0.4930608413253772,0.6346593137268602,1.0,0.19464215034638357,0.16454421256073243,0.17790618302733674,0.3641661500309987,0.24179983179141956,0.17054218614091052,0.4291046914853982,0.0,0.6020339740724184
0.4310176826297536,0.45638547491469084,0.18862656522924953,0.5434305794496243,0.4289729226367909,0.42582931749071795,0.4218126435827003,0.29685352657915837,0.4361833824656225,0.6644621482496289,0.6027529544635568,1.0,0.16755113312499453,0.16633858369014057,0.17765512369047898,0.37123372597644055,0.22182506307821542,0.16062626848361736,0.43101768262975376,0.0,0.6054984354045597
0.43192044249562933,0.4105788647863057,0.16888814745780573,0.5469159574724061,0.43088816247377926,0.42794832389868054,0.4242011353609809,0.29446387777724664,0.43881359871355907,0.3679220017703577,0.5432289975819539,1.0,0.09937160192891477,0.15116341600920244,0.17372185655773698,0.3396156230626157,0.20269133725819988,0.14473760510292888,0.4319204424956295,0.0,0.6088511399195351
0.4335468432063736,0.4432827796543159,0.17041290254604952,0.5504046378059062,0.43237619342482336,0.42990843514954946,0.42660523819663565,0.29146898420145706,0.44150999378671796,0.9443063096587696,0.4833060359709947,1.0,0.08858653007322528,0.1383109098481233,0.16364907004307844,0.31754494730316146,0.18891925988225367,0.14618730066685914,0.4335468432063738,0.0,0.6123156012516764
0.4361333218697159,0.4865899125978154,0.17976375497853286,0.5538985698317825,0.43408982906844473,0.4320517003601221,0.4290948896267024,0.2893522151880006,0.44426441294834196,1.0,0.4799264518473877,1.0,0.14684229628848264,0.12386913560070018,0.15059137291808994,0.32920024798511993,0.20479394449116683,0.1541316323572042,0.43613332186971593,0.0,0.6157800625838177
0.4403103774396009,0.5581692296531592,0.1892531172065015,0.5574009831226316,0.4369002875259804,0.4344399794770528,0.4316738363049504,0.29013142415662435,0.4470690151053953,0.30386833781565725,0.5684329213503929,1.0,0.2358769497929781,0.14942218811437846,0.14810203588121568,0.3858648481091121,0.22603027754415236,0.16242389098289284,0.440310377439601,0.0,0.6189092534644614
0.4445447510962084,0.5602924217867498,0.1987683023948696,0.5609119940594484,0.4405843641547744,0.43705386545825475,0.4343427026736748,0.2932493797407079,0.44992536847648523,0.08712640178607406,0.6413424788405473,1.0,0.2906821279481892,0.20468619569976498,0.15699771805015222,0.43099814011159276,0.24558452481076368,0.17077413743113903,0.4445447510962084,0.0,0.6223737147966026
0.44699509930358494,0.4797353572674035,0.19017505099224447,0.5644279802837792,0.4442228398350685,0.43975872194924337,0.4369397581784771,0.2957146831598388,0.45286107370909723,0.0,0.629332952239268,1.0,0.23373499521010876,0.2405952677607964,0.1683246705014514,0.428642281463111,0.2534693019343958,0.16410553783705326,0.44699509930358516,0.0,0.625726419311578
0.4496890493795316,0.49050026382163575,0.19453488925050205,0.5679494364148507,0.4473645051817077,0.44276681347285374,0.43957927575933753,0.2979750207399031,0.4559178454181829,0.359567666311475,0.6080291942054831,1.0,0.17784168529099711,0.2512266432818168,0.17887713082724066,0.40297582145071237,0.2797518923465068,0.16804870977094782,0.44968904937953164,0.0,0.6291908806437193
0.45327859456051334,0.5303994524578344,0.2040357544017295,0.5714781809057018,0.4502901660354537,0.4461072505922177,0.4423080885883799,0.30127866795499303,0.45908784251070567,0.5148790897762957,0.6276702606161845,1.0,0.21787729367039838,0.24838311258572507,0.19356440422287036,0.3918164910105383,0.3085576114381806,0.1763409683966365,0.45327859456051356,0.0,0.6325435851586947
0.4550841142922648,0.45037967035612814,0.20668592856426582,0.575010591397879,0.45299982239630565,0.4493154772373589,0.44506312799381065,0.30291260335799847,0.4623754559987654,0.33192027085696957,0.5763771242664818,1.0,0.18980858446253396,0.2159628935190561,0.199916261366115,0.3806571605703677,0.29709840201850224,0.1787764569440416,0.455084114292265,0.0,0.636008046490836
0.458659329951566,0.5292618059095278,0.21438150489486602,0.5785502611545872,0.4560046848974457,0.45242181691153904,0.4478918515900485,0.30564953642103493,0.4656674604989257,0.27422996904651076,0.5974483483454677,1.0,0.18926865242147556,0.205014833222184,0.21018062045811936,0.39590824550527054,0.2882674516400326,0.18561902000579833,0.4586593299515662,0.0,0.6394725078229773
0.46189780185137397,0.5139395646917304,0.21710395015830253,0.5820965064374836,0.4588919449524551,0.4553595579075811,0.4507499239741508,0.30875710132561757,0.4689177503841353,0.4930608413253772,0.5964454445662785,1.0,0.23556139195668724,0.21646903015765137,0.2229223110952001,0.3898326100433974,0.27365433137089784,0.18834444766598957,0.4618978018513742,0.0,0.6428252123379526
0.465286733728828,0.5203596737289253,0.23099890379065408,0.5856496327466789,0.46230961604001375,0.45845619406071725,0.4537366314710176,0.3123262153697598,0.4722593105922819,0.6644621482496289,0.5997765948608139,1.0,0.22904768632329733,0.22655973252561054,0.23456769427326007,0.4172349659020465,0.287426408746847,0.2002899391127867,0.46528673372882823,0.0,0.6462896736700939
0.46747915054595457,0.46698938985416716,0.2432683737898121,0.5892072106289131,0.46526407749281185,0.4614679244047193,0.45683573858098026,0.31457345025973904,0.47568586824893666,0.3679220017703577,0.5633000138596609,1.0,0.19435048786562314,0.220585972375446,0.23542257558177726,0.3933044017358948,0.28006728343145365,0.21072774717309278,0.46747915054595474,0.0,0.6496423781850693
0.4704023729687903,0.4992463758250749,0.2554443490322707,0.592770723941866,0.4681129367490844,0.4643668513165857,0.4600478697463328,0.31676281318852434,0.47905440181712655,0.9443063096587696,0.5318595195776638,1.0,0.17738515628555498,0.22415859809310304,0.23006239252935912,0.3878487290762565,0.27029015979814947,0.22122354305595804,0.4704023729687904,0.0,0.6531068395172106
0.47437881523514736,0.5456163288355182,0.26828879135718886,0.5963423111863112,0.4711586000988821,0.4676332990879901,0.463381142716911,0.3203279582175781,0.4824637090691024,1.0,0.5617116374535062,1.0,0.23936092555589952,0.22381625823333698,0.22576336217079196,0.39801611903285483,0.30214465937762475,0.2324731806320664,0.47437881523514736,0.0,0.6565713008493518
0.47726621385378154,0.4971573964005057,0.2550144540664748,0.5999197611233534,0.4744370682910206,0.4707833046068677,0.4666020160743938,0.32343510721728935,0.4859551909760935,0.30386833781565725,0.5659741895046503,1.0,0.23819187905590258,0.22560087917907504,0.22502477098974505,0.4100433973961577,0.29205214465937673,0.22203537257176031,0.47726621385378165,0.0,0.6598122485471614
0.48183733126988204,0.5711321430680212,0.25737093755457646,0.6035064924447058,0.4782675479649974,0.474158916990016,0.4698522382197401,0.3284597682833639,0.489373907539713,0.08712640178607406,0.6302781855346525,1.0,0.25992932104220046,0.24798958305184785,0.23553635710491505,0.438561686298819,0.3116063919259851,0.2247608002319499,0.4818373312698821,0.0,0.6632767098793027
0.486035881122288,0.5542383683101675,0.2735864399425319,0.607101748673904,0.48217242918652703,0.47767159160790973,0.4732548242850605,0.33441795635968224,0.4927029219990018,0.0,0.6778217323763253,1.0,0.3031509207220369,0.2804101160352826,0.24740114352945647,0.4424054556726608,0.3234861227922592,0.23890982893592366,0.4860358811222881,0.0,0.666629414394278
0.488923279740922,0.4963185025662634,0.2748538116443812,0.6107028675956993,0.48607731040805646,0.4813019214184606,0.4766742702923452,0.33923942685634284,0.4960316228145696,0.359567666311475,0.6536839623729574,1.0,0.2462676495810282,0.2853362113194711,0.2549875676103413,0.4424054556726573,0.3336837678721592,0.240475500144969,0.48892327974092215,0.0,0.6700938757264193
0.49099389562376405,0.46036202328823994,0.25960442592653554,0.6143081907809201,0.48914457420714386,0.4847879113534834,0.4799613345330951,0.34199391645781513,0.49944563472236747,0.5148790897762957,0.5974149182194957,1.0,0.17211096438227122,0.263149599796966,0.25914674699985724,0.3991320520768775,0.32117325483599435,0.2281820817628299,0.4909938956237641,0.0,0.6734465802413947
0.4952497635628921,0.5557927813860079,0.28255917602153696,0.6179221552549815,0.49223103840559856,0.4883212059535953,0.4834619580387267,0.34609794273175765,0.5028957156581295,0.33192027085696957,0.6456357181531807,1.0,0.22293396748125985,0.25846822422659366,0.26172646921108733,0.40012399256044623,0.3252733389402853,0.24801391707741294,0.49524976356289224,0.0,0.676911041573536
0.4982517983549708,0.500662970544408,0.2763293720051305,0.6215422151836288,0.495355903402791,0.49187390759579497,0.4869126261607606,0.34949101284242484,0.5061949339638827,0.27422996904651076,0.6415631739358688,1.0,0.2520610992015183,0.23723968752422933,0.26396583216961345,0.40210787352759064,0.3269554247266595,0.2433748912728328,0.49825179835497097,0.0,0.6803755029056773
0.5004012266070557,0.4633193740036631,0.26530444636970696,0.6251666393995694,0.49850716894911407,0.4950166354738894,0.4902683790539575,0.3511177677146906,0.5092394735678323,0.4930608413253772,0.6018417139330076,1.0,0.17883376564530007,0.218863306557308,0.26165380149713785,0.4034717916924967,0.291421362489486,0.23456074224412793,0.5004012266070558,0.0,0.6837282074206527
0.5028300805319117,0.4753584374068808,0.2555104999164298,0.6287959952601511,0.5010464217655728,0.49785976713975355,0.4935404566796282,0.35172577097725166,0.5120525441053643,0.6644621482496289,0.585360661828336,1.0,0.15831322244873056,0.21135553194974352,0.2573266689809337,0.37185368877867186,0.2654541631623189,0.22679037402145386,0.5028300805319118,0.0,0.687192668752794
0.5059754105407959,0.5063309181815857,0.2640736048680092,0.6324317375278051,0.503633675580452,0.5007465646503153,0.49689558513053034,0.3525124016034793,0.514718202093823,0.3679220017703577,0.6215848992979409,1.0,0.19316081594716172,0.20909960073004857,0.24867939748938517,0.3743335399875971,0.269238856181663,0.23450275442157043,0.5059754105407961,0.0,0.6905453732677693
0.5098945347204309,0.5396372326590311,0.2728659084009493,0.6360754373459568,0.5068137417258278,0.503946300714543,0.5003375110604342,0.3544924392544917,0.5173408908924451,0.9443063096587696,0.6640875301035182,1.0,0.24461915958996935,0.20653609790664448,0.2410741505053507,0.4049597024178568,0.2963624894869626,0.24256306175703052,0.5098945347204311,0.0,0.6940098345999106
0.5136990227266212,0.5343072098104806,0.27040432244484425,0.6397268619526174,0.5104546174560431,0.5070696215505497,0.5037644503752587,0.35722752213500175,0.5199340971812527,1.0,0.7201574938714419,1.0,0.26692028415787955,0.2311707738497892,0.23870950101459892,0.428766274023558,0.2897392767031089,0.24117135401565615,0.5136990227266213,0.0,0.6974742959320519
0.5133121256412458,0.35303054845812554,0.23901813496679603,0.6433775009875653,0.5129122685751863,0.5096192217048354,0.5069060195612793,0.35476821379313056,0.5224689657378736,0.30386833781565725,0.6219556314242667,0.9647552613480301,0.14471326647682606,0.2158694342025148,0.22074871666733226,0.3676379417234962,0.24001261564339346,0.2146709191069857,0.513312125641246,0.18543046357615894,0.7006034868126956
0.5153397529590462,0.4572765659670251,0.2142935357881155,0.647032257000193,0.5147363065151755,0.5121482018769035,0.5098259117325838,0.35158239985338857,0.5250891453867244,0.08712640178607406,0.6089519219462277,0.9631094984444535,0.0744019529454077,0.18880198233709994,0.20640112665934696,0.33490390576565215,0.23822539949537333,0.19408524209915962,0.5153397529590462,0.0,0.7040679481448369
0.5167941994096237,0.4324581444503003,0.18788099305026412,0.6506899661805557,0.515773128081064,0.5145122221912248,0.512506642504913,0.34707671323003547,0.5278238049938981,0.0,0.5620672252170134,0.9617978361669226,0.12087475920609625,0.14589539696799342,0.19375544934184896,0.2942343459392446,0.22392767031118538,0.17187590605972733,0.5167941994096237,0.0,0.7074206526598122
0.5190582638351531,0.46729603318641433,0.1815915676054754,0.6543522724102004,0.5176979681177369,0.5167270508694959,0.515133046797579,0.3426998926101383,0.5305710103499293,0.359567666311475,0.5349013328352008,0.959478187523843,0.12951458426826862,0.11056845647398783,0.18108120079473777,0.3401115933044036,0.21099663582842776,0.1668309654972461,0.5190582638351532,0.0,0.7108851139919535
0.5207706416759807,0.44342980640322516,0.17792187928301112,0.6580180555220554,0.5195172059578841,0.5185682939875769,0.5177282289754963,0.33771644666958456,0.5334443004819764,0.5148790897762957,0.4854132122984536,0.9566410065453872,0.1378569461813191,0.102446294325369,0.16264476097884328,0.33465592064476174,0.17861648444070477,0.16393157436938227,0.520770641675981,0.0,0.7142378185069289
0.5247112601381365,0.5391690720152053,0.17432425564940535,0.6616918398272812,0.5221692611206312,0.5204325829681373,0.5202959356924348,0.33537389563450437,0.5364082336495177,0.33192027085696957,0.5400267150310941,0.9578900310481955,0.20034955634165166,0.152245954390228,0.157848293681774,0.37768133911965107,0.18061396131202578,0.16138011017686207,0.5247112601381365,0.0,0.7177022798390702
0.526695898890895,0.45488064003719786,0.1644113563712199,0.6653696538244408,0.5247277143364582,0.5226983551318891,0.5227749716034866,0.33244155268445097,0.5395572166127043,0.27422996904651076,0.4980508783074024,0.9577907736081199,0.20844915985999105,0.1678440605004771,0.15382712095977952,0.37284562926224407,0.21541211101766258,0.15314583937373097,0.5266958988908951,0.0,0.7211667411712115
0.531811538130857,0.588972697234468,0.1916151592942711,0.6690578548253581,0.5284261912647785,0.5254869044918813,0.5255125266246585,0.3333794102856438,0.5429226137436798,0.4930608413253772,0.5736698232582474,0.9587627765186992,0.25319678056604317,0.2162115884230963,0.16023794160182742,0.43174209547427106,0.2607232968881402,0.17715279791243876,0.5318115381308572,0.0,0.7245194456861869
0.5338893187745393,0.4585283457001762,0.18796613786696953,0.6727502746373254,0.5315006552136285,0.5283809796432257,0.5282194839733767,0.3331678012806578,0.546409704638571,0.6644621482496289,0.514160963852895,0.957716022912031,0.2558707079111359,0.23250294484060305,0.16322924133805017,0.3995040297582149,0.2698696383515537,0.17431139460713246,0.5338893187745393,0.0,0.7279839070183282
0.5376723124982086,0.5312181643137914,0.19335875676379782,0.6764503755949285,0.5351775316926595,0.5315321981022338,0.5309820166863473,0.33439928619587894,0.5499752064638206,0.3679220017703577,0.5408996726754614,0.9595316061090284,0.20537272957271124,0.2504255931135489,0.1739618805263496,0.43062616243025187,0.2921572750210227,0.1794723108147288,0.5376723124982088,0.0,0.7313366115333035
0.5438340068208523,0.6322129074329197,0.21341607070448065,0.6801629875094386,0.5392048154601616,0.5354366523822751,0.5339399998376451,0.34001332789405386,0.5535403946453492,0.9443063096587696,0.6417260110010751,0.9631474581442188,0.3469273860933524,0.284955487506157,0.20532561776666997,0.44872907625542435,0.3574432296047074,0.1976224992751514,0.5438340068208524,0.0,0.7348010728654448
0.5474665405668759,0.5239520461600486,0.2111697121081869,0.6838829750694742,0.5437529100605292,0.5392889502367051,0.5368829963738639,0.3455244754467104,0.5570124306416118,1.0,0.6540823106903021,0.963572271306822,0.3422072238176445,0.314832554135356,0.2402243438204143,0.47563546187228917,0.3529226240538267,0.1962307915337787,0.5474665405668759,0.0,0.7382655341975861
0.5514788066374343,0.5397359675523908,0.25176114858453574,0.6876111092991235,0.5483778062583702,0.5434845101480636,0.5402094004791971,0.3514135762251956,0.5604349109298878,0.30386833781565725,0.7099523501144064,0.9636523728753281,0.26429552414214424,0.31844492648064243,0.26632795905973555,0.4796032238065745,0.38267451640033495,0.2318353145839384,0.5514788066374345,0.0,0.7413947250782298
0.554050955779096,0.4784784047619426,0.25637550973486134,0.6913444661259002,0.5518002774457709,0.5472494763130986,0.5435832621989487,0.35555439792719074,0.5638683687484141,0.08712640178607406,0.6869972470080217,0.962563210529432,0.22934939722209133,0.31977471603703533,0.28412481717311233,0.4174829510229369,0.3453532380151354,0.23624238909828837,0.554050955779096,0.0,0.7448591864103711
0.5577408076118417,0.5255150354356004,0.2766403773152891,0.6950853149791968,0.55524194903254,0.5512873540074932,0.5471519499147326,0.35981290494921064,0.5673228406962765,0.0,0.7073135738314325,1.0,0.21754652360286353,0.2943442288363606,0.29628739768335205,0.41847489150650563,0.36900756938603474,0.2543345897361534,0.5577408076118417,0.0,0.7482118909253465
0.5595606568652738,0.44641073756723365,0.27208880931811424,0.6988298589290681,0.5579492053434711,0.5549928861061344,0.550681922208228,0.36154756752354505,0.5708801877847691,0.359567666311475,0.6274661164808586,1.0,0.194023844625191,0.2381391452916304,0.29774404283353534,0.3805331680099172,0.34020185029436395,0.2507393447376041,0.5595606568652738,0.0,0.7516763522574877
0.5617100851173586,0.460208133326531,0.2757454789193796,0.7025787671662327,0.5605148587090611,0.5580191717317025,0.5542499854817167,0.36173760361741586,0.574418402606254,0.5148790897762957,0.5694889007293081,1.0,0.13732673604862206,0.2080349039616866,0.2877791673794566,0.37321760694358497,0.281328847771235,0.2542766019135976,0.5617100851173589,0.0,0.7550290567724631
0.5630857191986931,0.4275691857743409,0.25144807851792,0.7063304685472649,0.5623052959501558,0.5606633812161661,0.5575944984136043,0.3596528753531686,0.577880088359709,0.33192027085696957,0.4923790799991932,1.0,0.12279255954372192,0.16945940496126646,0.2732066811072281,0.3331680099194087,0.2482127838519754,0.2335169614380988,0.5630857191986932,0.0,0.7584935181046044
0.566503310119508,0.5133148152398704,0.2641658296755182,0.7100891091450932,0.5646309443236424,0.5632069166697999,0.561063899804487,0.3586132935536539,0.5812583448832633,0.27422996904651076,0.5030589268563812,1.0,0.17057964667831726,0.16341952617138103,0.2526970312638175,0.36081835089894476,0.23948696383515172,0.24511452594954913,0.5665033101195082,0.0,0.7619579794367457
0.5704367638208234,0.5346826508734589,0.2523614998836152,0.7138557363886678,0.5675542051274667,0.5659809107482263,0.5644302682166991,0.3591126866272509,0.5846027278849029,0.4930608413253772,0.5282997503571197,1.0,0.2542438141982802,0.177586679657786,0.24243179206692034,0.3916924984500878,0.25946173254835586,0.23554653522759955,0.5704367638208234,0.0,0.7653106839517211
0.5741767689794515,0.5262377499815346,0.26709803782049496,0.7176299574921324,0.5712694824052338,0.5687633954075662,0.5679415072413452,0.3605465328404913,0.5878768546929409,0.6644621482496289,0.5496314059013875,1.0,0.26520538692822665,0.21816241664579566,0.22783334785463416,0.4326100433973963,0.26019764507990145,0.24899971006088778,0.5741767689794516,0.0,0.7687751452838624
0.578647579743788,0.5564429767604171,0.2725877125587297,0.7214132563131668,0.5753375670213943,0.5719946679151862,0.5715126927263086,0.36369955819082744,0.591142513120501,0.3679220017703577,0.6185567769194963,1.0,0.2841215290826162,0.2630330581864528,0.21956613308573625,0.45083694978301225,0.29909587888982025,0.2545665410263836,0.578647579743788,0.0,0.7721278497988378
0.5836844066145073,0.5795763942964733,0.2611435740361143,0.7252067821140914,0.579775259325394,0.5757147552953932,0.5749858407709616,0.3689407283288893,0.5945678162022701,0.9443063096587696,0.6763941300262207,1.0,0.3287563715806257,0.3117888727302864,0.2323629371491423,0.46993180409176044,0.3414634146341453,0.24546245288489432,0.5836844066145073,0.0,0.775592311130979
0.5866936061674259,0.4947632102913875,0.2547928501368985,0.7290064179172263,0.5839681465374482,0.5797113930253515,0.5784046623359511,0.3729742437083528,0.5981957331280845,1.0,0.6552987359192634,1.0,0.2809799655163305,0.31633000715853576,0.24468493150076354,0.4572845629262192,0.3654331370899855,0.24041751232240982,0.5866936061674259,0.0,0.7790567724631203
0.5894233800475739,0.4829707485436284,0.24244936917819931,0.7328115963652235,0.5875778216186898,0.5835915885027829,0.5817117087301407,0.37563197271979726,0.6019613396476087,0.30386833781565725,0.6414184350875063,1.0,0.19840422366878266,0.2991537361794855,0.25742038204255785,0.42715437073775797,0.35534062237174047,0.23003769208466124,0.5894233800475741,0.0,0.782185963343764
0.5925042272088956,0.4973481503194578,0.24655279393588347,0.7366230302916743,0.5905322830714879,0.5873274441046865,0.5850630905272731,0.37766354338032837,0.6057479602964686,0.08712640178607406,0.6259430530697883,1.0,0.20092399156372603,0.2748472182383135,0.2670386515102129,0.3933044017358948,0.3428301093355786,0.23415482748622846,0.5925042272088958,0.0,0.7856504246759053
0.5940804745937578,0.4349166479879958,0.22685835536292698,0.7404376646954731,0.5930067345400782,0.5906969917871823,0.5882302618473878,0.37711556321204676,0.6095624952365362,0.0,0.5397833502781273,1.0,0.1637144259030974,0.22643283953149582,0.2723476155887574,0.3685058896466214,0.31108074011774034,0.21704841983183498,0.5940804745937579,0.0,0.7890031291908807
