date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough
1948-11-01,0.06521739130434767,0.06521739130434767,0.08695652173912993,,0.04477611940298587,0.05152671755725091,,0.06863982230544945,0.1518384114070578,,0.7002633468996896,,0.010188268254124933,0.065217391304353,0.03325183374083185,0.5867193159656381,0.6158414448723839,0.02248777246031164,0.015216841188983032,0.00944695566500986,,,0.06521739130434795,0.0136986301369863,0.007230998978228405
1948-12-01,0.10869565217391308,0.06521739130434767,0.08695652173912993,,0.05223880597015018,0.04961832061068705,0.02639296187683371,0.13727964461089529,0.13942033898309036,0.22116472111994645,0.8197495084422329,,0.011211597033558621,0.1086956521739193,0.0337408312958436,0.0,0.7658913423417815,0.02798888527851151,0.018434338116597004,0.011403554776748592,,,0.10869565217391308,0.017039759438690277,0.008409966202939557
1949-01-01,0.06521739130434767,0.10869565217391308,0.06521739130434767,0.0543478260869561,0.05223880597015018,0.03816793893129766,0.027370478983382185,0.13727964461089529,0.08848099296641443,0.21562501193883588,0.5815858903422062,0.5648360740510896,0.012227999729882779,0.06521739130435478,0.02885085574572077,0.02226776985048673,0.6357195657049743,0.025475056951928643,0.017937765659246097,0.011421770142478138,0.5648360740510908,,0.06521739130434795,0.020492259717117718,0.009628232335141082
1949-02-01,0.09782608695652151,0.06521739130434767,0.06521739130434767,0.08695652173912993,0.06343283582089665,0.04007633587786241,0.02834799608993066,0.12374219943051068,0.09770577739716911,0.21835051931562027,0.7898779680565952,0.5647262437618985,0.013249596988539086,0.09782608695652861,0.02836185819070902,0.8910132964435888,0.736258212072002,0.028724433516692294,0.020084778556295646,0.012835511956948764,0.5647262437618972,0.5722506393861848,0.09782608695652156,0.02394475999554516,0.010846498467342607
1949-03-01,0.08695652173912993,0.09782608695652151,0.10869565217391308,0.04347826086956452,0.05597014925373234,0.04007633587786241,0.03225806451612989,0.09080194992793768,0.09770577739716911,0.19773752862745334,0.6705436957024558,0.6296735560735554,0.01426946272641801,0.08695652173913793,0.030806845965770435,0.5710665168437572,0.6960423865060648,0.02968175197061118,0.02120381939116811,0.013728399323680307,0.6296735560735552,0.5569461827284059,0.0869565217391301,0.027063147343802205,0.011946867877073017
1949-04-01,0.07608695652173836,0.08695652173912993,0.06521739130434767,0.09782608695652151,0.059701492537313605,0.04198473282442716,0.030303030303030276,0.05944382982776469,0.08848099296641745,0.19671203039568075,0.6704932378905752,0.5004384180790948,0.015287596943519548,0.07608695652174635,0.03618581907090501,0.2965245173761559,0.6462937256288619,0.028699636638431336,0.021371034242541498,0.014120857907291118,0.5004384180790948,0.4999999999999958,0.07608695652173864,0.030515647622229646,0.013165134009274541
1949-05-01,0.09782608695652151,0.07608695652173836,0.09782608695652151,0.02173913043478226,0.059701492537313605,0.04770992366412141,0.03714565004887671,0.05944382982776469,0.07684725469281187,0.13360602339697794,0.7599048237921006,0.6949928790477684,0.01630919420217585,0.0978260869565295,0.044009779951100114,0.6540744777450982,0.6905753020480176,0.03145292402065625,0.023263730948236194,0.015428753142749052,0.6949928790477676,0.5916552667578616,0.09782608695652156,0.03385677692393362,0.014344101233985695
1949-06-01,0.0543478260869561,0.09782608695652151,0.08695652173912993,0.11956521739130466,0.048507462686568026,0.03816793893129766,0.03128054740957964,0.11888765965553531,0.08848099296641618,0.13568152679366957,0.5813847421107524,0.41520393120392984,0.017323865377722625,0.05434782608696409,0.04792176039119855,0.42565669380860527,0.5364352497521665,0.026614012632863115,0.02154049161873761,0.01482370399989641,0.4152039312039303,0.45168067226890407,0.054347826086956486,0.03730927720236107,0.01556236736618722
1949-07-01,0.08695652173912993,0.0543478260869561,0.07608695652173836,0.13043478260869534,0.05223880597015018,0.04198473282442716,0.027370478983382185,0.1237421994305133,0.07927359544855582,0.0918257354848187,0.7900308940312669,0.4580375083039497,0.01834373111560155,0.08695652173913793,0.04938875305623558,1.0,0.6339762452741233,0.0278960112227562,0.02255170185639077,0.01563862305121777,0.4580375083039498,0.6191950464396244,0.0869565217391301,0.04065040650406504,0.016741334590898372
1949-08-01,0.11956521739130466,0.08695652173912993,0.09782608695652151,0.08695652173912993,0.059701492537313605,0.04580152671755666,0.030303030303030276,0.1783314894833007,0.11499519214586006,0.11966513896418121,0.7895736739270348,0.6076332767402393,0.019368791415812624,0.11956521739131265,0.04987775061124733,0.727691959748654,0.7439673617627633,0.03435724133222973,0.02609480984140866,0.017817825269492715,0.607633276740238,0.5147058823529371,0.11956521739130449,0.044102906782492485,0.0179596007230999
1949-09-01,0.10869565217391308,0.11956521739130466,0.0543478260869561,0.08695652173912993,0.07835820895522438,0.04961832061068705,0.032258064516128115,0.09080194992792363,0.12657213777416798,0.12991448469490177,0.6706440999294718,0.5861797602510675,0.020392120195246315,0.10869565217392108,0.04889975550122294,0.48653538123812723,0.7135488613114376,0.03803228201628883,0.02850653131328773,0.01944615498497626,0.5861797602510675,0.47334558823529116,0.10869565217391308,0.04755540706091992,0.01917786685530142
1949-10-01,0.16304347826086918,0.10869565217391308,0.08695652173912993,0.06521739130434767,0.10447761194029948,0.06488549618320505,0.041055718475074165,0.15727359070149838,0.21083898434008586,0.20040903509799987,0.8486101675965454,0.7370122347839538,0.021424106578566922,0.16304347826087717,0.05036674816625997,0.15144450661546216,0.8935735216837273,0.05010270194566413,0.035084277099233674,0.023337696594533774,0.7370122347839546,0.6550802139037393,0.16304347826086957,0.0,0.020356834080012574
1949-11-01,0.14130434782608692,0.16304347826086918,0.11956521739130466,0.06521739130434767,0.1119402985074629,0.07251908396946494,0.047898338220918824,0.14959702446599688,0.2276261401858899,0.21166386174734647,0.6414224267440907,0.6939590108925697,0.022452629920332763,0.1413043478260949,0.05281173594132049,0.5867193159656381,0.8087675883512482,0.05673182614568173,0.039436914316982374,0.026145801544667613,0.69395901089257,0.609243697478987,0.1413043478260867,0.003452500278427442,0.0215751002122141
1949-12-01,0.11956521739130466,0.14130434782608692,0.10869565217391308,0.10869565217391308,0.11567164179104594,0.08396946564885432,0.04887585532746819,0.11888765965550777,0.14549103065694297,0.21514809063388307,0.6412243091678123,0.5646536430292767,0.023477690220543836,0.11956521739131265,0.05721271393642979,0.0,0.729533533785208,0.058756777036244046,0.04172926582343717,0.027912957547512107,0.5646536430292772,0.609243697478987,0.11956521739130449,0.0067936295801314175,0.022754067436925252
1950-01-01,0.08695652173912993,0.11956521739130466,0.16304347826086918,0.06521739130434767,0.08955223880596996,0.08396946564885432,0.0508308895405678,0.1495970244660068,0.14549103065694297,0.20091459678393472,0.6114056059890384,0.5863259511641109,0.024497555958422762,0.08695652173913793,0.06210268948655262,0.02226776985048673,0.605928399038465,0.055093734948694184,0.04124501130518787,0.0282145725381433,0.5863259511641098,0.5495356037151653,0.0869565217391301,0.010246129858558859,0.02397233356912678
1950-02-01,0.08695652173912993,0.08695652173912993,0.14130434782608692,0.09782608695652151,0.07089552238806007,0.07824427480916007,0.04985337243401755,0.10295973345816664,0.1718424540407127,0.20380160403781905,0.7002633468996896,0.5218555726759115,0.02551742169630169,0.08695652173913793,0.06454767726161315,0.8910132964435888,0.5887221321048131,0.05199423779768875,0.04079662749199375,0.02850435948992658,0.5218555726759108,0.4757785467127985,0.0869565217391301,0.0136986301369863,0.025190599701328302
1950-03-01,0.07608695652173836,0.08695652173912993,0.11956521739130466,0.08695652173912993,0.05597014925373145,0.07251908396946494,0.04887585532746819,0.03431991115273353,0.20198932875592226,0.2093551664079702,0.6704932378905752,0.5218192107835564,0.026535555913403227,0.07608695652174635,0.06650366748166281,0.5710665168437572,0.5502543531749637,0.047579432338267225,0.039512523224787266,0.028317368655252473,0.5218192107835562,0.536053130929786,0.07608695652173864,0.016817017485243346,0.02629096911105871
1950-04-01,0.11956521739130466,0.07608695652173836,0.08695652173912993,0.07608695652173836,0.06716417910447792,0.06488549618320594,0.05278592375366564,0.12374219943051212,0.13942033898310005,0.20342694411336232,0.8195463006845075,0.6292327355184495,0.0275606162136143,0.11956521739131265,0.06601466992665017,0.2965245173761559,0.6990987152921022,0.05101244381458514,0.041799274071404824,0.029999365163564384,0.6292327355184505,0.5560661764705843,0.11956521739130449,0.020269517763670787,0.027509235243260235
1950-05-01,0.10869565217391308,0.11956521739130466,0.08695652173912993,0.09782608695652151,0.07462686567164223,0.05916030534351169,0.053763440860215006,0.12374219943050688,0.09494024177101318,0.20280124973924704,0.6706440999294718,0.5646898818695435,0.028583944993047988,0.10869565217392108,0.06454767726161403,0.6540744777450982,0.6635167196460188,0.05212514565520454,0.043047701896616886,0.031149987432222304,0.5646898818695426,0.5560661764705843,0.10869565217391308,0.023610647065374763,0.02868820246797139
1950-06-01,0.14130434782608692,0.10869565217391308,0.07608695652173836,0.0543478260869561,0.09701492537313516,0.06297709923664119,0.06158357771260903,0.09080194992790139,0.13365722533314575,0.17519929705620138,0.7892714393178007,0.7157795014996374,0.029612468334813832,0.1413043478260949,0.06405867970660228,0.42565669380860527,0.7758195972977262,0.05844312466913859,0.046810455796040706,0.03365172803577998,0.7157795014996369,0.6314878892733516,0.1413043478260867,0.027063147343802205,0.029906468600172913
1950-07-01,0.10869565217391308,0.14130434782608692,0.11956521739130466,0.08695652173912993,0.09328358208955212,0.06679389312977069,0.06353861192570864,0.10295973345814093,0.12489094903970703,0.16479852819525317,0.6117047903018717,0.5861797602510675,0.03063579711424752,0.10869565217392108,0.06503667481662578,1.0,0.6581336578820469,0.058412644839826555,0.0476876849749841,0.03465912038788055,0.5861797602510675,0.5336134453781474,0.10869565217391308,0.03040427664550618,0.031085435824884065
1950-08-01,0.1521739130434776,0.10869565217391308,0.10869565217391308,0.11956521739130466,0.10820895522388163,0.07824427480916007,0.06647116324535673,0.12374219943047907,0.1499092918969821,0.18309645899929158,0.8189408034571711,0.6073071253071246,0.031666051976790746,0.1521739130434856,0.06699266503667456,0.727691959748654,0.7994195919645044,0.06555547031085407,0.05197567049396312,0.03748866152662256,0.6073071253071242,0.6848739495798264,0.1521739130434781,0.03385677692393362,0.03230370195708559
1950-09-01,0.11956521739130466,0.1521739130434776,0.14130434782608692,0.10869565217391308,0.10074626865671732,0.08587786259541996,0.06744868035190699,0.12374219943048397,0.08921604467163938,0.18186785260538652,0.6118536282121191,0.5646536430292767,0.03269111227700182,0.11956521739131176,0.07286063569682177,0.48653538123812723,0.6759374251751566,0.06622293748369756,0.05333922524656831,0.03881099949095912,0.5646536430292772,0.5714285714285678,0.11956521739130449,0.03730927720236107,0.03352196808928712
1950-10-01,0.14130434782608692,0.11956521739130466,0.10869565217391308,0.16304347826086918,0.1119402985074629,0.08969465648854946,0.06549364613880826,0.09080194992788629,0.09494024177103529,0.16000627379675644,0.7595018408401212,0.5008696359568832,0.03371963561876766,0.14130434782609314,0.07726161369193107,0.15144450661546216,0.7382370693327722,0.07037202544709409,0.0563396440830326,0.04101230824907631,0.500869635956883,0.5536332179930745,0.1413043478260867,0.04065040650406504,0.03470093531399827
1950-11-01,0.13043478260869534,0.14130434782608692,0.1521739130434776,0.14130434782608692,0.10447761194029948,0.09351145038167985,0.06451612903225801,0.05944382982769886,0.07684725469285277,0.153384044081206,0.670743828033749,0.5219997959391888,0.034746427439756124,0.13043478260870067,0.07823960880195635,0.5867193159656381,0.6943251244694935,0.07209063816139594,0.058248875602547656,0.042661877581273266,0.521999795939189,0.5536332179930745,0.13043478260869518,0.044102906782492485,0.0359192014461998
