value,Monthly_Percentage_Change,Annual_Percentage_Change,MACD,Trend,Seasonal,Residual,Cumulative_Sum,Rolling_3M_Growth,Rolling_6M_Growth,Rolling_12M_Growth,CPI_Ratio_12M,Days_Since_Peak,Days_Since_Trough,RSI
0.034240243242688,0.9824407772225476,0.877104747547303,0.8802745792960587,0.03146432787344948,0.7971558753809802,0.9473760702556877,0.054180302746153576,0.9548374986435613,0.9314793407204761,0.877104747547303,0.8871571041584425,0.2377908009234594,0.23652229209354908,1.0
0.034685366404842946,0.9834468434544671,0.8801435791323138,0.8804524020833547,0.031629792094206605,0.0,0.9659377097063508,0.0544629025134598,0.9581390149635419,0.9343718576564105,0.8801435791323138,0.8920569990256397,0.23889184869472557,0.23761746626157,1.0
0.034582645675114876,0.9780277300465279,0.8789166198027095,0.8805220556435063,0.03180396495816147,0.8908661027668927,0.946366622224684,0.05474523407472302,0.9548163958148563,0.9324267872123806,0.8789166198027095,0.8873098605746486,0.23995737879595092,0.23867731223062247,0.9541176318473481
0.03447992494538682,0.9780267680269961,0.8770702934153167,0.8805061674609075,0.032007166632775516,0.8973858237919785,0.9378175004724096,0.05502729742994326,0.9505184296175148,0.93145982171165,0.8770702934153167,0.882885889078751,0.2410584265672172,0.2397724863986434,0.9082352636947011
0.03471960664808564,0.9814078433865107,0.8782742705379234,0.8805291849063348,0.03224955720177938,1.0,0.9365150835390366,0.05530998659926381,0.948543077747043,0.9327395351301088,0.8782742705379234,0.884400898367631,0.2421594743384834,0.2408676605666643,0.9158823250534763
0.0348223273778137,0.9800527815669895,0.8779488411994849,0.8805401238820761,0.03250646217611283,0.9552871166387433,0.9329498832830647,0.055592943974627364,0.9505111370316328,0.9314320884754914,0.8779488411994849,0.8835134542292524,0.24322500443970874,0.24192750653571682,0.9158823250534759
0.035164729810240575,0.9824117694011845,0.8782057408711598,0.880615496123651,0.032763367150446296,0.843196159465549,0.9369489495289822,0.05587679537013425,0.9547808280171003,0.9314045314352424,0.8782057408711598,0.8868578213298233,0.24432605221097492,0.24302268070373773,0.9233357899221557
0.035507132242667466,0.9824011509650878,0.8800028684753122,0.8807404913257327,0.03300140339785129,0.7951862280654893,0.9406057589806096,0.05616154078578447,0.9557489230079582,0.9304120973079796,0.8800028684753122,0.889884203876286,0.24539158231220026,0.2440825266727902,0.9287473812217683
0.03560985297239552,0.9800454709203933,0.8799854314649475,0.8808289193539025,0.0332394396452563,0.862765218667704,0.9360910820573305,0.05644655440747768,0.955741782257236,0.9323349285517667,0.8799854314649475,0.8886339499002336,0.24649263008346645,0.24517770084081114,0.9233357899221554
0.03629465783724928,0.9857344772347519,0.8860399489526423,0.8810674557250887,0.03352537343024889,0.9065176528101233,0.9466707374523149,0.05673335606945755,0.9589800973086342,0.9396939952344595,0.8860399489526423,0.8967058066806048,0.24759367785473274,0.24627287500883205,0.9362476568826346
0.036637060269676155,0.982366579813027,0.8881337948599167,0.8813151355346843,0.03384904466909838,0.8041896710145124,0.9486857237376625,0.05702105175158075,0.9589462992982334,0.9406130686200002,0.8881337948599167,0.8983143093097892,0.2485881726158764,0.2472620645799477,0.9406228176848067
0.03697946270210305,0.9823562436916085,0.8889803838319434,0.8815671564449186,0.03418723031327746,0.8031893859229342,0.9489617274008846,0.05730964145384728,0.9612103040208353,0.9428260199813763,0.8889803838319434,0.8997617739762829,0.24968922038714259,0.24835723874796864,0.9459243518200919
0.037219144404801854,0.981354304909572,0.8879917038276465,0.8817879831342008,0.03452541595745651,0.7971558753809802,0.9464933942269034,0.05759885697021414,0.9569322848807046,0.9418101595202586,0.8879917038276465,0.8995435929240272,0.25075475048836793,0.24941708471702112,0.9477890293435373
0.037321865134529925,0.9800299368403335,0.8848884222479281,0.8819395555833001,0.03484473287470713,0.0,0.9513144997100169,0.057888340692623996,0.9546522947628027,0.9395344643425031,0.8848884222479281,0.8974248693611406,0.2518557982596341,0.250512258885042,0.9459243518200922
0.037561546837228746,0.9813471588658135,0.8879088354779766,0.8820774394709706,0.03514808394609521,0.8908661027668927,0.9379122338180212,0.05817845022913418,0.95366981558749,0.9407836985913431,0.8879088354779766,0.8972129143490408,0.25292132836085945,0.25157210485409454,0.9444360312279846
0.03824635170208249,0.985616892799075,0.894836750272323,0.8823404951609445,0.03542966340948896,0.8973858237919785,0.9489071082015976,0.05847034780593102,0.9578199878437192,0.9406713135141217,0.894836750272323,0.9036336889278229,0.25402237613212575,0.25266727902211544,0.947789029343537
0.03858875413450938,0.9823085120210721,0.8956620745943766,0.8825928776911189,0.035682214062223536,1.0,0.9500824333720157,0.0587631394028712,0.960050076166764,0.9406156448338575,0.8956620745943766,0.9038848660907179,0.25512342390339193,0.25376245319013635,0.9753801926985799
0.038931156566936256,0.9822985331017423,0.8977243068720232,0.8828340219048674,0.035920250309628546,0.9552871166387433,0.9535866590949467,0.059056825019954705,0.960982042768935,0.9405603210648712,0.8977243068720232,0.9037806775292265,0.2561889540046173,0.25482229915918886,1.0
0.03903387729666433,0.980014875639423,0.8955235163132107,0.8829895919726148,0.036148126473302844,0.843196159465549,0.951785462620264,0.0593507788430812,0.9555112661389743,0.9392751547267777,0.8955235163132107,0.8998687265725709,0.25729000177588346,0.25591747332720977,1.0
0.03917083826963508,0.9803385100649717,0.8936338536496103,0.8830869183360179,0.036390517042306725,0.7951862280654893,0.9496820365196181,0.05964509027426504,0.9535915389231234,0.9395712228638571,0.8936338536496103,0.8968726603819752,0.2583555318771088,0.2569773192962623,1.0
0.03910235778314969,0.9783921575138468,0.8921187756698988,0.8830740563651583,0.03666193642196974,0.862765218667704,0.9397778723368075,0.0599392229014202,0.9497918257906319,0.936738648782665,0.8921187756698988,0.8905947385891992,0.259456579648375,0.2580724934642832,0.9830350907670848
0.03944476021557658,0.982283678464229,0.8889781262671198,0.8831019044179935,0.03692319571790205,0.9065176528101233,0.9415008306094621,0.06023424954871869,0.9519953265437274,0.9335650324623475,0.8889781262671198,0.8919233319844557,0.2605576274196413,0.2591676676323041,0.9830350907670848
0.03944476021557658,0.979040415940518,0.8859511443456133,0.8830555859817737,0.03716994060850483,0.8041896710145124,0.9363782572613877,0.06052927619601719,0.9507322994773508,0.9304534886587267,0.8859511443456133,0.8878555603831717,0.26155212218078494,0.26015685720341974,0.9825963431145094
0.03978716264800346,0.9822738503959755,0.8858763944529748,0.883057432192898,0.03741668549910758,0.8031893859229342,0.9390728635066226,0.06082519686345902,0.9545114272274803,0.9304300598719577,0.8858763944529748,0.8896790221443482,0.2626531699520511,0.2612520313714407,0.98095448869135
0.03978716264800346,0.979040415940518,0.8837753535399343,0.882991248749356,0.0376881048787706,0.7971558753809802,0.932068757975836,0.06112111753090085,0.9513538897235054,0.9295031478070898,0.8837753535399343,0.8859775979046844,0.26371870005327647,0.26231187734049316,0.9789705812633656
0.04047196751285721,0.9854877474831215,0.8887265242232782,0.8830840088461759,0.03799290739069161,0.0,0.9529135769756096,0.06141882623862933,0.9576308071785369,0.9343951827598379,0.8887265242232782,0.8931552383371286,0.26481974782454265,0.26340705150851407,0.9809544886913498
0.04081436994528409,0.9822447203558361,0.8895439193199428,0.8831944958126515,0.038323835832205916,0.8908661027668927,0.9415444870049399,0.06171742896650114,0.9576023619332722,0.9380796655702489,0.8895439193199428,0.8943159619862815,0.265885277925768,0.2644668974775666,0.9814786770759916
0.04115677237771098,0.9822351266300416,0.8864738714923424,0.8833176122414904,0.03867218156011566,0.8973858237919785,0.9414649925254404,0.06201692571451627,0.9607313389123666,0.9380332336509606,0.8864738714923424,0.8959627271638966,0.2669863256970343,0.2655620716455875,0.9825963431145094
0.04149917481013786,0.9822255901802224,0.8863985982328295,0.8834492205120228,0.03903504169335502,1.0,0.9397403140862033,0.06231731648267475,0.9575459839696853,0.941088453940138,0.8863985982328295,0.8976024504579705,0.26808737346830047,0.26665724581360845,0.9830350907670848
0.04184157724256475,0.9822161104949849,0.8863237832580015,0.8835859821255286,0.0394124162319239,0.9552871166387433,0.9395922735121429,0.06261860127097654,0.9575180481823389,0.9410330723034761,0.8863237832580015,0.8992351769407998,0.2691529035695258,0.2677170917826609,0.9814786770759917
0.04252638210741849,0.9853729581974966,0.8911973372067589,0.8838309671715893,0.03980430517582241,0.843196159465549,0.94891173694828,0.06292167409956499,0.9605818952357531,0.9471250523362768,0.8911973372067589,0.9058118614725053,0.270253951340792,0.2688122659506818,0.9830350907670848
0.04286878453984537,0.9821880070033527,0.8928875125948613,0.8840522063538472,0.04021070852505046,0.7951862280654893,0.9480474421463079,0.06322564094829677,0.9605450902826587,0.9439510026795473,0.8928875125948613,0.9062927144753068,0.27131948144201734,0.2698721119197343,0.9830350907670848
0.04321118697227226,0.9821787493825794,0.8963602328647983,0.8842523199826157,0.04063162627960809,0.862765218667704,0.9452906630540738,0.06353050181717189,0.9605085037565855,0.9438875479775278,0.8963602328647983,0.9061850289482678,0.2724205292132835,0.2709672860877552,0.983977585724469
0.04355358940469914,0.9821695460587024,0.8962555711864256,0.8844336017546187,0.04106705843949532,0.9065176528101233,0.9424954116496336,0.06383625670619034,0.9573808414391775,0.9438244721095504,0.8962555711864256,0.9060779848837881,0.2735215769845498,0.2720624602557762,0.9847058772824476
0.043895991837126,0.9821603965554327,0.8991250455351391,0.8845980633337485,0.04150249059938252,0.8041896710145124,0.9416494322078584,0.0641429056153521,0.9573538843496384,0.943761771693168,0.8991250455351391,0.9054865010146602,0.2745515894157343,0.27308697802586024,1.0
0.044238394269552894,0.9821513004020368,0.8990123471468211,0.8847474724930586,0.04195243716459929,0.8031893859229342,0.9391125998301804,0.0644504485446572,0.9573270853661966,0.9436994433860816,0.8990123471468211,0.9048988096438306,0.2756526371870005,0.27418215219388115,1.0
0.04458079670197977,0.9821422571332532,0.9018731523887408,0.8848833857774755,0.042402383729816084,0.7971558753809802,0.9366612903596514,0.06475888549410562,0.9573004431019561,0.9406017816816848,0.9018731523887408,0.9038334247488562,0.27671816728822585,0.27524199816293365,1.0
0.04526560156683354,0.9852261166379146,0.9016326042002313,0.8851129209514356,0.04285233029503284,0.0,0.953461005800023,0.0650691104838407,0.960293464582931,0.9435146582874259,0.9016326042002313,0.9084328001463144,0.27781921505949203,0.27633717233095456,1.0
0.045950406431687296,0.9851904641843271,0.9043485197986656,0.8854131908231979,0.04331679126557922,0.8908661027668927,0.9474266091603099,0.06538112351386245,0.9632690847762252,0.9464104505728983,0.9043485197986656,0.912520580010882,0.2788847451607174,0.27739701830000707,1.0
0.046292808864114174,0.9820978181476839,0.9042215746022572,0.885659713288822,0.04378125223612557,0.8973858237919785,0.944443004294766,0.06569403056402752,0.9632254509971521,0.9463412888232848,0.9042215746022572,0.9109623547957317,0.27998579293198367,0.278492192468028,1.0
0.046635211296541065,0.9820890827128064,0.904095385032018,0.8858613165904844,0.04427474201733107,1.0,0.9394938454229855,0.06600783163433592,0.9601542365300554,0.9462725303491794,0.904095385032018,0.9094154538917381,0.28108684070324985,0.2795873666360489,1.0
0.04732001616139481,0.9851203781644546,0.906779815385268,0.8861311737914832,0.044811775014525296,0.9552871166387433,0.9440277775075252,0.06632342074493097,0.9600858193063644,0.9491350515622153,0.906779815385268,0.9129803339153413,0.2821523708044752,0.2806472126051014,1.0
0.047662418593821684,0.9820631733634667,0.9037212832087423,0.8863456865239643,0.04536332241704906,0.843196159465549,0.9405248898528034,0.06663990387566936,0.9600519039111919,0.9490585938249481,0.9037212832087423,0.9114376850529988,0.2832534185757414,0.2817423867731223,1.0
0.04834722345867547,0.9850688530608621,0.9063831277112969,0.8866201380661061,0.045914869819572865,0.7951862280654893,0.9447213155269991,0.06695817504669441,0.9629688694586708,0.948907000386217,0.9063831277112969,0.9149683454408395,0.2843189486769667,0.2828022327421748,1.0
0.048689625891102345,0.9820377006885543,0.9062524495625889,0.8868326781111682,0.046466417222096656,0.862765218667704,0.9388898858010135,0.06727734023786278,0.9599513106569553,0.9458682541633209,0.9062524495625889,0.9129603833926605,0.285419996448233,0.2838974069101957,1.0
0.04903202832352921,0.9820293049329573,0.9061225356135807,0.8869942898887738,0.047017964624620476,0.9065176528101233,0.9334197095738306,0.06759739944917448,0.9599181584545229,0.945802222386297,0.9061225356135807,0.9109676946474394,0.2865210442194992,0.2849925810782166,1.0
0.050059235620809855,0.987982036362034,0.9115148167026168,0.8873256477725482,0.04758402643247382,0.8041896710145124,0.9463550620021737,0.06792014072091616,0.9627616582443073,0.9514814255221257,0.9115148167026168,0.9189951667087755,0.28751553898064286,0.2859817706493323,1.0
0.05074404048566361,0.9849519581582514,0.9141230539042872,0.8876804770115883,0.048164602645656765,0.8031893859229342,0.949146350380726,0.06824467003294452,0.9656220088124636,0.951318681650641,0.9141230539042872,0.921044763902761,0.28861658675190904,0.2870769448173532,1.0
0.05108644291809049,0.9819799018091157,0.9139714562958744,0.8879439074009953,0.048759693264169304,0.7971558753809802,0.9433174308664056,0.06857009336511619,0.9655733870867195,0.9512379993075745,0.9139714562958744,0.9176575161072289,0.2896821168531344,0.2881367907864057,1.0
0.05177124778294427,0.984903236656457,0.9136708823633439,0.8882384713993948,0.04936929828801136,0.0,0.9559947361457368,0.06889730473757452,0.9625601869527792,0.951077994436212,0.9136708823633439,0.9196948598374262,0.29078316462440057,0.2892319649544266,1.0
0.052456052647798,0.984871199384785,0.9133737534042524,0.8885540709718095,0.049993417717183034,0.8908661027668927,0.9458662077908491,0.06922630415031951,0.9624811524846977,0.9538228174983894,0.9133737534042524,0.9217142033207621,0.291848694725626,0.2902918109234791,1.0
0.05279845508022489,0.9819399631424227,0.9132264623345314,0.8887768103806957,0.05064656595701385,0.8973858237919785,0.9386040391687263,0.06955619758320783,0.9624419609421463,0.9537360418411457,0.9132264623345314,0.9183687040843513,0.2929497424968922,0.2913869850915,1.0
0.05348325994507867,0.9848237946413358,0.9157778069263912,0.8890300022094028,0.051299714196844634,1.0,0.9382923354013339,0.0698878790563828,0.9623642203413475,0.9506857387266394,0.9157778069263912,0.9199210821419417,0.2940507902681584,0.2924821592595209,1.0
0.0541680648099324,0.9847926173976655,0.9154721076180371,0.8893041673946225,0.05193834803134588,0.9552871166387433,0.9402539746545875,0.07022134856984444,0.9622873247470792,0.9505318621066859,0.9154721076180371,0.9214592181990033,0.29511632036938373,0.29354200522857343,1.0
0.054852869674786184,0.9847617744944103,0.9179954870148147,0.8895916403071928,0.052576981865847125,0.843196159465549,0.943094709035615,0.07055660612359273,0.9650559412411963,0.9532254004735182,0.9179954870148147,0.9225318836777383,0.2962173681406499,0.29463717939659434,1.0
0.05553767453963994,0.9847312605821229,0.9176799049473261,0.889886263457288,0.05321561570034834,0.7951862280654893,0.9450756989466016,0.07089365171762767,0.9649651568193892,0.9530589072042918,0.9176799049473261,0.9235943147289154,0.29728289824187526,0.29569702536564685,1.0
0.056222479404493694,0.9847010704248728,0.9201758951689786,0.8901831311165538,0.05383973512952002,0.862765218667704,0.9458455424374272,0.07123248535194929,0.9648753459570654,0.9528942236445133,0.9201758951689786,0.9241992451794958,0.29838394601314155,0.29679219953366776,1.0
0.05690728426934745,0.9846711988972511,0.9226579413111811,0.8904783741871725,0.0544493401533621,0.9065176528101233,0.947246736193065,0.07157310702655754,0.9647864930772729,0.9555448621377087,0.9226579413111811,0.924353056915759,0.29948499378440774,0.29788737370168866,1.0
0.057592089134201205,0.9846416409814676,0.9195293132723902,0.8907689798385308,0.05505894517720418,0.8041896710145124,0.9505670319532706,0.07191551674145247,0.9646985829336054,0.955368108876616,0.9195293132723902,0.9249481609625827,0.3004794885455514,0.2988765632728044,1.0
0.05827689399905499,0.9846123917645436,0.9192113659761341,0.8910526404388859,0.05566855020104629,0.8031893859229342,0.9525259483353818,0.07225971449663404,0.964611600601481,0.9551932510928546,0.9192113659761341,0.9255374345533705,0.3015805363168176,0.2999717374408253,1.0
0.05861929643148185,0.981811931188053,0.9190537025503804,0.8912218827104937,0.05627815522488834,0.7971558753809802,0.946684864333748,0.07260480627195895,0.9618071813907428,0.9523316646043105,0.9190537025503804,0.9210025526965759,0.3026460664180429,0.3010315834098778,1.0
0.05930410129633561,0.9845690862529577,0.9187409603451971,0.8914052967555235,0.05688776024873045,0.0,0.9592426206646789,0.07295168608757051,0.961736206192859,0.9521747705332266,0.9187409603451971,0.9216052497369458,0.3037471141893091,0.3021267575778987,1.0
0.0596465037287625,0.9817905019464481,0.9158584475795394,0.8914919794032536,0.05748285086724299,0.8908661027668927,0.9418643811876155,0.0732994599233254,0.9589758609189009,0.9493593141425017,0.9158584475795394,0.9175659379070726,0.30481264429053456,0.30318660354695115,1.0
0.05998890616118939,0.981783432316613,0.9157120070142881,0.8915018875072565,0.058034398269766765,0.8973858237919785,0.9372683095615635,0.07364812777922362,0.9589479841574425,0.9465734163490546,0.9157120070142881,0.9135636920804446,0.30591369206180075,0.3042817777149721,1.0
0.060673711026043145,0.984512381942061,0.9154214941948141,0.8915572761526326,0.05854240245630184,1.0,0.940114895366952,0.0739985836754085,0.9588926617184661,0.9464490493300263,0.9154214941948141,0.9146217941924124,0.30701473983306693,0.305376951882993,1.0
0.0613585158908969,0.9844844637481756,0.9151340967943158,0.8916476664911602,0.05902137783217774,0.9552871166387433,0.945518146166648,0.07435082761188004,0.9615276595317249,0.9463259744358703,0.9151340967943158,0.9156702751117616,0.3080802699342923,0.30643679785204553,1.0
0.062043320755750656,0.9844568289877308,0.9148497649660894,0.8917644497193249,0.059500353208053705,0.843196159465549,0.9517842943536174,0.07470485958863823,0.964149144535685,0.9488768911539993,0.9148497649660894,0.9167092654710656,0.30918131770555846,0.30753197202006644,1.0
0.06272812562060441,0.9844294733662801,0.9145684499211861,0.8919005802743768,0.05999384298925918,0.7951862280654893,0.9568511728150755,0.07506067960568308,0.9640678500788498,0.9487422532212727,0.9145684499211861,0.9177388935486503,0.3102468478067838,0.3085918179891189,1.0
0.0630705280530313,0.9817214043081082,0.9117916170005687,0.8919445731961261,0.06048733277046471,0.862765218667704,0.9527403244516406,0.07541739364287126,0.961358722621373,0.948675453424316,0.9117916170005687,0.9142461636797574,0.3113478955780501,0.30968699215713985,1.0
0.0630705280530313,0.979040415940518,0.9065585656983418,0.891810132719561,0.060980822551670186,0.9065176528101233,0.9413903619662123,0.07577410768005943,0.956061577814779,0.9460238097918857,0.9065585656983418,0.9067038994800838,0.3124489433493163,0.31078216632516076,1.0
0.06341293048545817,0.9817146850390165,0.9038525607153958,0.8916431705316936,0.06145979792754612,0.8041896710145124,0.939917993127493,0.07613171573739094,0.9534199102928751,0.9433331055811661,0.9038525607153958,0.9045316039934135,0.31344343811045994,0.3117713558962764,1.0
0.06375533291788506,0.9817079993662702,0.9011746700699346,0.8914526310735793,0.06190974449276289,0.8031893859229342,0.9377501821068757,0.07649021781486579,0.9534068664851135,0.9406697181644639,0.9011746700699346,0.9027884972561444,0.3145444858817261,0.3128665300642973,1.0
0.06444013778273881,0.9843622781365323,0.9035258973860157,0.8913515352350595,0.06233066224732055,0.7971558753809802,0.9437977697987199,0.07685050793262727,0.9585983019742372,0.9405792505586081,0.9035258973860157,0.9055093651903647,0.31561001598295146,0.31392637603334983,1.0
0.06512494264759257,0.9843358669097533,0.9033109282190873,0.8913216683958063,0.06272255119121901,0.0,0.9609728011252847,0.07721258609067543,0.9611615732469921,0.9404896921749224,0.9033109282190873,0.9082108228203967,0.31671106375421765,0.31502155020137074,1.0
0.06546734508001946,0.9816750662375573,0.9032042725655726,0.8912422036653627,0.06309992572978797,0.8908661027668927,0.9484753464880487,0.0775755582688669,0.9611292886029748,0.9404452496687322,0.9032042725655726,0.90606360073971,0.3177765938554431,0.31608139617042325,1.0
0.06580974751244635,0.9816685769511114,0.9030981638641272,0.8911247857692339,0.06350632907901597,0.8973858237919785,0.9471346142826373,0.07793942446720173,0.95849524618289,0.9429721235921119,0.9030981638641272,0.9039315881487622,0.3188776416267093,0.31717657033844415,1.0
0.06615214994487321,0.9816621195530508,0.9004719416580045,0.8909789705825668,0.0639272468335736,1.0,0.9442193278371516,0.07830418468567986,0.9558872189965836,0.9429215861136443,0.9004719416580045,0.9022208778441021,0.31997868939797547,0.31827174450646506,1.0
0.06649455237730008,0.9816556938089026,0.8978723816062592,0.8908125685179756,0.06433365018280164,0.9552871166387433,0.9435725252472382,0.07866983892430132,0.9558683229670255,0.9428713006924258,0.8978723816062592,0.9009262215043354,0.3210442194992008,0.31933159047551757,1.0
0.06683695480972697,0.981649299486486,0.8952990797368543,0.8906319334528978,0.06472553912670016,0.843196159465549,0.9441320494260084,0.07903638718306612,0.9558495197926495,0.9402696852274055,0.8952990797368543,0.9000429532063587,0.322145267270467,0.3204267646435385,1.0
0.06717935724215386,0.9816429363558861,0.8927516401977955,0.8904422056958728,0.06508839925993949,0.7951862280654893,0.9444618318635891,0.07940382946197425,0.9558308087906972,0.9376937647299409,0.8927516401977955,0.8995669708294121,0.32321079737169234,0.321486610612591,1.0
0.06752175967458075,0.9816366041894254,0.8926741219993096,0.8902475161745819,0.06543674498784928,0.862765218667704,0.9435683415575293,0.0797721657610257,0.9558121892850866,0.937656974994658,0.8926741219993096,0.8990935291097848,0.32431184514295863,0.3225817847806119,1.0
0.06820656453943448,0.9842201895827554,0.8974206209219935,0.8901569023651856,0.06578509071575901,0.9065176528101233,0.9503178418024754,0.08014229010036382,0.9583197371431136,0.9400975716841884,0.8974206209219935,0.9025507151414147,0.3254128929142248,0.3236769589486328,1.0
0.06820656453943448,0.979040415940518,0.8949643077295044,0.8899373730916369,0.06614795084899837,0.8041896710145124,0.9440424059673238,0.08051241443970193,0.9557752220914654,0.9375839365496109,0.8949643077295044,0.8969585593635454,0.3264429053454093,0.32470147671871685,1.0
0.06854896697186137,0.9816177912310999,0.894881658281306,0.8897250878819496,0.06652532538756727,0.8031893859229342,0.943450292408043,0.08088343279918336,0.9557568730839521,0.9375476851942454,0.894881658281306,0.8960989973705205,0.3275439531166755,0.3257966508867378,1.0
0.06889136940428826,0.9816115806882311,0.8923678962623622,0.8895208974255405,0.06691721433146573,0.7971558753809802,0.9426251174608429,0.08125534517880814,0.953218770996377,0.9375116106747596,0.8923678962623622,0.8956400870881287,0.32860948321790084,0.32685649685579027,1.0
0.06923377183671516,0.9816054000037414,0.8898789615226177,0.8893253759690662,0.06732361768069382,0.0,0.9520094951945293,0.08162815157857625,0.9557204409965708,0.9374757117003808,0.8898789615226177,0.8955783860892488,0.32971053098916714,0.32795167102381123,1.0
0.06957617426914202,0.9815992489628221,0.8898098554080345,0.889138874628854,0.06774453543525148,0.8908661027668927,0.9386877603862884,0.08200185199848767,0.9557023566351236,0.9374399869928677,0.8898098554080345,0.8955169841863035,0.3307760610903925,0.3290115169928637,1.0
0.06991857670156888,0.9815931273527212,0.8897410888812379,0.8889615657026957,0.06819448200046822,0.8973858237919785,0.9365153611100747,0.08237644643854242,0.9556843592177217,0.9349337348068677,0.8897410888812379,0.8954558792097476,0.33187710886165867,0.3301066911608846,1.0
0.07060338156642267,0.9841336539849138,0.8919935578155423,0.8888992238749206,0.06871700059233289,1.0,0.9387753720080099,0.08275282891888383,0.9581501204931617,0.9398043758475851,0.8919935578155423,0.899645327576245,0.33297815663292485,0.33120186532890555,1.0
0.07094578399884956,0.9815749370101163,0.8919197884296899,0.8888219219827679,0.06932660561617497,0.9552871166387433,0.9340187836391789,0.08313010541936859,0.9581263532934079,0.939763298152061,0.8919197884296899,0.8991828795397621,0.3340436867341502,0.332261711297958,1.0
0.07163058886370328,0.9840974461315175,0.8941559558093182,0.8888395246257371,0.06997975385600579,0.843196159465549,0.9364278977548692,0.08350916996013999,0.9605745166771376,0.9421460301940838,0.8941559558093182,0.9029494910490059,0.3351447345054164,0.33335688546597897,1.0
0.07197299129613018,0.9815570040780203,0.8940772840895919,0.8888255376237593,0.07067644531182533,0.7951862280654893,0.9300099958595314,0.0838891285210547,0.95805572914402,0.9420995340358367,0.8940772840895919,0.9020908582650073,0.33621026460664183,0.3344167314350314,1.0
0.07265779616098396,0.9840617494478165,0.8962973596478147,0.8888927047460281,0.07138765117297442,0.862765218667704,0.9288970252998205,0.0842708751222561,0.9604866558784565,0.9444652763650182,0.8962973596478147,0.9054388016301145,0.337311312377908,0.33551190560305233,1.0
0.07368500345826458,0.9865371375117187,0.8984180735941517,0.8891284331721198,0.07218594346610095,0.9065176528101233,0.9333708860977712,0.08465530378388747,0.9628714410914642,0.9492259857843428,0.8984180735941517,0.9129538322860058,0.3384123601491742,0.3366070797710733,1.0
0.07505461318797209,0.9889663077572705,0.9075671222422239,0.889599283383995,0.07308583659653449,0.8041896710145124,0.9446657204324937,0.08504330852609215,0.9701477190447471,0.9538898995223438,0.9075671222422239,0.9234203652772832,0.33940685491031786,0.33759626934218895,1.0
0.07608182048525274,0.986416222647667,0.9120203941142977,0.8901432355567815,0.07402927294295676,0.8031893859229342,0.9467029747511018,0.08543399532872684,0.9724704984451749,0.9585944318056137,0.9120203941142977,0.9284850852572926,0.34050790268158404,0.33869144351020986,1.0
0.07676662535010649,0.9839238638595152,0.9141759903161317,0.8906325180104694,0.07503076691069736,0.7971558753809802,0.9407445397777132,0.08582647017164817,0.9698926924395289,0.9584253879395733,0.9141759903161317,0.9285995829043434,0.3415734327828094,0.33975128947926236,1.0
0.07779383264738714,0.9863322157375629,0.9185920549656204,0.8911791366447733,0.07609031849975624,0.0,0.9510722769691742,0.08622162707499949,0.9673065163430904,0.9630860400222145,0.9185920549656204,0.9324367903275432,0.3426744805540757,0.34084646364728327,1.0
0.07779383264738714,0.979040415940518,0.9161908666616987,0.8914472141658092,0.07723695652079253,0.8908661027668927,0.9169413054002842,0.08661678397835082,0.9600654467863811,0.9581747912950687,0.9161908666616987,0.9231978569027908,0.343740010655301,0.3419063096163358,1.0
0.08053305210680219,0.9983532371224345,0.931880882790263,0.8923399620557108,0.07845616656847669,0.8973858237919785,0.9473699782275031,0.08701909304284876,0.9741666956449243,0.9696512110622142,0.931880882790263,0.9469760453085405,0.3448410584265672,0.3430014837843567,1.0
0.08121785697165594,0.9837827864751887,0.9315480609195342,0.8930774835869225,0.07971891983214961,1.0,0.9351303015471766,0.08742319014763338,0.9716473626720123,0.9645728200339064,0.9315480609195342,0.9439413392535678,0.3459421061978334,0.3440966579523776,1.0
0.08258746670136345,0.9884831891290216,0.938114538225953,0.8938964731214439,0.0809961875011521,0.9552871166387433,0.9379868942818894,0.0878308633329913,0.9810201353424215,0.966592901571531,0.938114538225953,0.9485901804500905,0.34700763629905873,0.3451565039214301,1.0
0.0836146739986441,0.9860603723240765,0.9399879844915834,0.8946642131995804,0.08231699838614327,0.843196159465549,0.934304883828589,0.0882412185787792,0.9689292585975938,0.9686898290355301,0.9399879844915834,0.9484358005003679,0.3481086840703249,0.346251678089451,1.0
0.08498428372835161,0.9883391816947741,0.9464882515497873,0.8954887958450811,0.08369586689245274,0.7951862280654893,0.9352967764907314,0.08865514990514042,0.9734203097147558,0.9706591154720393,0.9464882515497873,0.9514893058274116,0.34917421417155037,0.3473115240585035,1.0
0.08669629589048601,0.9905634544966831,0.9527445673814748,0.8964542607623941,0.08513279302008055,0.862765218667704,0.9401430464059937,0.08907355133221828,0.9754704673138898,0.9820643495832215,0.9527445673814748,0.957677505725804,0.35027526194281655,0.3484066982265244,1.0
0.08840830805262041,0.9904403451103992,0.9565145325094099,0.8975191010787931,0.08658423355303789,0.9065176528101233,0.9449349837079644,0.08949642286001278,0.9798051462925538,0.9742885144158646,0.9565145325094099,0.9630264495914835,0.35137630971408274,0.34950187239454533,1.0
0.09012032021475481,0.9903198384595548,0.95782364753486,0.8986496646814686,0.08807921730198397,0.8041896710145124,0.9507745659690401,0.08992376448852393,0.9817691474132751,0.9807522430040592,0.95782364753486,0.9679205320589175,0.3523708044752264,0.350491061965661,1.0
