created_at,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough
2024-08-23 14:58:07.389497,0.6731344309114319,0.6721007836002592,0.6716178173710505,0.6352021636887067,0.6729931864923883,0.6697691112373192,0.661430296894385,0.006296785019004028,0.06490962623442367,0.18302554795231654,0.4492858527390887,0.41073047463444207,0.428765616578604,0.6731344309114318,0.6760175409318571,0.7586628724928346,0.43697079921775783,0.6633285691655812,0.6487994979754806,0.6318813745161705,0.41073047463444196,0.9813241338188636,0.673134430911432,0.0,0.6811296610421689
2024-08-23 14:58:07.393522,0.6718817061354635,0.6731344309114319,0.6729741060394677,0.6391883777413312,0.6726285273788523,0.6717613866316688,0.6641800464051112,0.007572960522963295,0.0364379613421778,0.16843142698549407,0.43846873823427973,0.40228312422875523,0.4299870540380322,0.6718817061354634,0.6784624942947739,0.0,0.43220575477688916,0.6654174775909784,0.6511664264392768,0.6339635474372907,0.4022831242287551,0.9553244470484847,0.6718817061354636,0.011567164179104477,0.6820521977204417
2024-08-23 14:58:07.396793,0.6753262013660476,0.6718817061354635,0.6721007836002592,0.6423381142010991,0.6737052191461659,0.6735449744261923,0.666954587297616,0.01973417380407818,0.01353334031528326,0.1547547308916964,0.46070602874910843,0.40250224937432,0.4312144292719323,0.6753262013660474,0.6805000392077226,0.36218317210818896,0.43332657783568473,0.667722141487805,0.653619315441084,0.6361036527351215,0.4025022493743199,0.9520902991270793,0.6753262013660477,0.0,0.6829449751510283
2024-08-23 14:58:07.399805,0.677646430879566,0.6753262013660476,0.6731344309114319,0.6468989086954833,0.6752113909268692,0.674553270299574,0.6695406801867357,0.03283171513883962,0.024374222048494862,0.1442227897384408,0.4553279280414815,0.3987387070489687,0.4324458042209291,0.6776464308795659,0.6822278179796563,0.6655813881327219,0.4321664489745083,0.6700340525137197,0.6560665142731041,0.6382538583208432,0.3987387070489686,0.9502214968524139,0.6776464308795661,0.0,0.683867511829301
2024-08-23 14:58:07.402539,0.6746659815516859,0.677646430879566,0.6718817061354635,0.6477622730681102,0.67614082290631,0.6748362393595139,0.6718034800567151,0.017718552260014064,0.024059436644521575,0.12004876725805298,0.43038905095181257,0.39281131120859253,0.43367204133847337,0.6746659815516858,0.68354487910282,0.790494097037822,0.41567009886934514,0.6715255210829537,0.6581063516075665,0.6401989610993042,0.3928113112085925,0.8799625468164824,0.674665981551686,0.011194029850746268,0.6847602892598875
2024-08-23 14:58:07.405255,0.6840156102651732,0.6746659815516859,0.6753262013660476,0.6523081304626218,0.6790414750710454,0.6768290144049404,0.6744703124459519,0.05406048697638827,0.05080523649617107,0.11182558938230565,0.48850158283785483,0.3998255486007022,0.4349143957629029,0.6840156102651731,0.6851167904223241,1.0,0.44086704400086907,0.6742454907402399,0.660704323302,0.6424466737413389,0.399825548600702,0.8921079761829646,0.6840156102651733,0.0,0.6856828259381603
2024-08-23 14:58:07.408701,0.6868237850411916,0.6840156102651732,0.677646430879566,0.6543525215318294,0.6821050105225929,0.6791185821901038,0.6772013846656758,0.07205070595034214,0.0691754493366416,0.10125860862901105,0.4574682455696467,0.4008381857656992,0.4361615910442306,0.6868237850411915,0.6870769252164636,0.6343729531538145,0.4479129646258406,0.6769849033003823,0.6633228719531423,0.6447200404805912,0.4008381857656992,0.8963663554423857,0.6868237850411916,0.0,0.6866053626164331
2024-08-23 14:58:07.411590,0.6856218464047894,0.6868237850411916,0.6746659815516859,0.659969866890524,0.6857622389338259,0.6814166440435762,0.6793589049177641,0.01594771839023448,0.06437034824875179,0.09098677020425519,0.43881637998755163,0.39021413373805813,0.4374067143701412,0.6856218464047894,0.6893095034157635,0.7779061773170781,0.4343325046973141,0.6791154404600716,0.6656562787536805,0.6468555477010722,0.39021413373805813,0.8626528488422542,0.6856218464047895,0.011194029850746268,0.6874981400470196
2024-08-23 14:58:07.414170,0.6874481558158594,0.6856218464047894,0.6840156102651732,0.6646621078637855,0.6869080729943169,0.6834440615636747,0.6812753792348556,0.010506903757849684,0.06263890837309864,0.08725287877732364,0.45287715578018056,0.3856869094236865,0.4386549859696516,0.6874481558158594,0.6919944784133005,0.5655861737138821,0.4337508901036591,0.6812029928083092,0.6679553786926801,0.6489813196940232,0.38568690942368655,0.8619976037468711,0.6874481558158594,0.0,0.6884206767252924
2024-08-23 14:58:07.416892,0.6899058066482044,0.6874481558158594,0.6868237850411916,0.6716178173710505,0.6879368970201999,0.685494463033315,0.6828135337158183,0.024332744030800664,0.06293288057515838,0.09575441858996063,0.4557817378067586,0.37871790413635537,0.43990749417725583,0.6899058066482044,0.6949075786852076,0.5269362354713678,0.4326962971009811,0.6833526232001789,0.6702706045932636,0.6511233229863027,0.37871790413635537,0.8517504446316607,0.6899058066482044,0.0,0.689313454155879
2024-08-23 14:58:07.419787,0.6859962697082586,0.6899058066482044,0.6856218464047894,0.6729741060394677,0.6880618850117127,0.6873894730180089,0.6839087935114921,0.022368812856928023,0.021339668171865698,0.09483087492516612,0.42633397467932105,0.37091294031929367,0.44115326295075286,0.6859962697082586,0.6980828596571301,0.47710271122068093,0.40880379363919817,0.6845618977809427,0.6721177671054966,0.653022894381049,0.37091294031929367,0.7553759595670647,0.6859962697082587,0.011567164179104477,0.6902359908341518
2024-08-23 14:58:07.422697,0.6964472605856736,0.6859962697082586,0.6874481558158594,0.6721007836002592,0.6910659182013431,0.6894686876997563,0.685956511393608,0.05976946924021906,0.04755881550330951,0.10813062966025772,0.49292458253510585,0.3876310291253588,0.44241704760834427,0.6964472605856736,0.7011506963894713,0.5404465484975844,0.43381661732075205,0.6872148315794409,0.674620882055803,0.6552714932612297,0.38763102912535863,0.7742652235128492,0.6964472605856737,0.0,0.6911585275124246
2024-08-23 14:58:07.425725,0.6953857306880724,0.6964472605856736,0.6899058066482044,0.6731344309114319,0.6928951972367016,0.6909006876864322,0.6878280094538917,0.0651069038061486,0.05573016233821574,0.11175187410930926,0.4395323084362628,0.38449451990749123,0.44367900235336355,0.6953857306880725,0.7040658492024078,0.7586628724928346,0.41787079885864786,0.6892940893910146,0.6768580567652339,0.6573888938957813,0.3844945199074911,0.7491806908768841,0.6953857306880725,0.01082089552238806,0.6920215456953248
2024-08-23 14:58:07.428516,0.7027049096255666,0.6953857306880724,0.6859962697082586,0.6718817061354635,0.6984727863579596,0.6937578590950652,0.6904204676977925,0.04476754206917206,0.07580846787719182,0.12075363949225061,0.4779449328339775,0.397193160916381,0.44495357422540455,0.7027049096255668,0.7071061232409305,0.0,0.4410168308475959,0.6921947959006998,0.6794847247187653,0.6597198647889969,0.397193160916381,0.7976100555846083,0.7027049096255668,0.0,0.6929440823735976
2024-08-23 14:58:07.433405,0.7083322130508428,0.7027049096255666,0.6964472605856736,0.6753262013660476,0.7024401578438776,0.6972507532239984,0.6931965161743245,0.07347907291190747,0.09859976569280418,0.138804114925202,0.4699335008075497,0.4001766134430604,0.446237846694017,0.7083322130508428,0.7103995719320962,0.36218317210818896,0.4451022263111999,0.6955267475365323,0.6823436942109926,0.6621874683404989,0.40017661344306027,0.8142090104185201,0.7083322130508429,0.0,0.6938368598041842
2024-08-23 14:58:07.436458,0.7138927974300222,0.7083322130508428,0.6953857306880724,0.677646430879566,0.708618088222242,0.7012626182715737,0.6962451023410853,0.06331839966114754,0.12130852360467412,0.1611453199348432,0.46944002852231426,0.4047591710923874,0.44753170474593407,0.7138927974300221,0.7139993518996981,0.6655813881327219,0.4484921792110592,0.6992131948927857,0.6854126966235813,0.6647836426553008,0.40475917109238735,0.8482467146536367,0.7138927974300222,0.0,0.694759396482457
2024-08-23 14:58:07.477332,0.7139047471099201,0.7138927974300222,0.7027049096255666,0.6746659815516859,0.712356758276881,0.7059303586328879,0.6995453712857,0.03637778112049715,0.09962074160578953,0.16137251518271561,0.44444506214414914,0.4093768495449751,0.4488255833972422,0.71390474710992,0.7179183229416113,0.790494097037822,0.4339991901138456,0.7023343599052133,0.6882552719892516,0.6672784904666639,0.40937684954497516,0.8390897155361063,0.7139047471099202,0.0,0.6956521739130435
2024-08-23 14:58:07.480474,0.7177077327374426,0.7139047471099201,0.7083322130508428,0.6840156102651732,0.7154864442877663,0.7094862087975231,0.7023791267286019,0.024891822162538123,0.10086602064248835,0.1756274920788146,0.4613955030895896,0.4005873496241701,0.450126017804754,0.7177077327374426,0.7220012459342933,1.0,0.4308951106232475,0.7055683737820811,0.6911757687428495,0.669829614945839,0.4005873496241701,0.8431773978912904,0.7177077327374427,0.0,0.6965747105913163
2024-08-23 14:58:07.484567,0.7224328353304235,0.7177077327374426,0.7138927974300222,0.6868237850411916,0.718337234221845,0.7140098830983029,0.7053741099077331,0.04835880369169218,0.08318064503284055,0.19285859359525798,0.465411958507031,0.4031662047964688,0.45143459755481236,0.7224328353304234,0.7262782387757003,0.6343729531538145,0.4365370325172919,0.7090416677801931,0.6942383638218822,0.6724721774320128,0.4031662047964687,0.8973097438955701,0.7224328353304236,0.0,0.6974972472695891
2024-08-23 14:58:07.488762,0.72228844336499,0.7224328353304235,0.7139047471099201,0.6856218464047894,0.72113583502117,0.7172852624583831,0.7084580405444622,0.030417935817125825,0.06506839623243962,0.19580138263578384,0.4437532810692557,0.404781647914232,0.4527429283955622,0.7222884433649898,0.7305262865997387,0.7779061773170781,0.42052260675652064,0.7119580927324279,0.6970631468859079,0.6750052586142153,0.40478164791423193,0.875904698564219,0.7222884433649901,0.011194029850746268,0.6983900247001756
2024-08-23 14:58:07.491569,0.7290758615470254,0.72228844336499,0.7177077327374426,0.6874481558158594,0.7249306831890153,0.7207546729866975,0.7119592369380195,0.04389189115011502,0.07007449458612261,0.20342412390789186,0.4744042372001116,0.4118065950658891,0.45406295969043176,0.7290758615470253,0.7344433307664004,0.5655861737138821,0.43251190702421694,0.715484249991641,0.7001935589511734,0.6777140595539412,0.4118065950658892,0.8849014840886824,0.7290758615470255,0.0,0.6993125613784484
2024-08-23 14:58:07.494282,0.7338547376995471,0.7290758615470254,0.7224328353304235,0.6899058066482044,0.7287434817598976,0.7240933414831975,0.7156556654630839,0.0657877991172454,0.08768756052511066,0.21140519174304143,0.46533556380345903,0.41494154343683876,0.4553912290251077,0.7338547376995471,0.7382300176334219,0.5269362354713678,0.4363343018275012,0.7192131275511588,0.7034545991525919,0.6805102942530753,0.41494154343683864,0.9125021291091807,0.7338547376995472,0.0,0.7002053388090349
2024-08-23 14:58:07.497341,0.7352120221746226,0.7338547376995471,0.72228844336499,0.6859962697082586,0.7330575619563148,0.7276570195147055,0.7197950724281053,0.03648298451153106,0.08450810619088016,0.19547918877115028,0.4503031824782044,0.4228985882667195,0.4567218381072845,0.7352120221746226,0.742216680640701,0.47710271122068093,0.4284070062402807,0.7225799831970323,0.7065770401510535,0.6832518758734926,0.42289858826671944,0.9117945019660364,0.7352120221746226,0.0,0.7011278754873077
2024-08-23 14:58:07.500250,0.7442937788970644,0.7352120221746226,0.7290758615470254,0.6964472605856736,0.7381375260156189,0.7321035809992688,0.7238193167243916,0.06424553218485764,0.1018868230320607,0.20710976290727706,0.48387698704277454,0.41993266439901955,0.45806810272666376,0.7442937788970643,0.7466650816023291,0.5404465484975844,0.44296727956043025,0.7268450475518209,0.7101571027189276,0.6862539775324956,0.4199326643990195,0.9208364796350803,0.7442937788970645,0.0,0.7020504121655805
2024-08-23 14:58:07.503002,0.7492150554017034,0.7442937788970644,0.7338547376995471,0.6953857306880724,0.7432650254014824,0.7365829529045549,0.7283467590670498,0.08040791462352673,0.11946655748770033,0.20780616303281496,0.4655393738929277,0.42857094725895917,0.4594228508619262,0.7492150554017033,0.7514107659044283,0.7586628724928346,0.4412399346839311,0.7312213597480859,0.7138452880210602,0.6893377816554677,0.42857094725895917,0.981625623985313,0.7492150554017035,0.0,0.7028836711007946
2024-08-23 14:58:07.505954,0.7498633255361672,0.7492150554017034,0.7352120221746226,0.7027049096255666,0.7481558453991621,0.7411948988956044,0.7323131288876298,0.03447478625065546,0.10551492290766773,0.20739383229902036,0.44715993816521243,0.41838309277265495,0.46077871651415336,0.7498633255361672,0.7565850123956723,0.0,0.43515629012907375,0.7350254827734214,0.7173094501449708,0.6923269230631572,0.418383092772655,0.9783993007866154,0.7498633255361673,0.0,0.7038062077790673
2024-08-23 14:58:07.509144,0.7542926735516737,0.7498633255361672,0.7442937788970644,0.7083322130508428,0.7514936231193213,0.7454124536365437,0.7361787418423997,0.03128013891409511,0.10056394092316069,0.2120505725993881,0.4632906749571013,0.41619954965509437,0.46214221767399866,0.7542926735516737,0.7620638727310626,0.36218317210818896,0.4280421448600724,0.7389350575888031,0.7208530040735531,0.6953783400567862,0.4161995496550944,0.9975607704600894,0.7542926735516738,0.0,0.7046989852096539
