created_at,updated_at,id,value
2024-08-14 14:58:34.956138,2024-08-14 14:58:34.956138,0.9029126213592233,0.6639266646654447
2024-08-14 14:58:34.958774,2024-08-14 14:58:34.958774,0.906148867313916,0.6706449438841112
2024-08-14 14:58:34.961623,2024-08-14 14:58:34.961623,0.9093851132686085,0.6762307630007185
2024-08-14 14:58:34.966714,2024-08-14 14:58:34.966714,0.912621359223301,0.685177148486882
2024-08-14 14:58:34.974701,2024-08-14 14:58:34.974701,0.9158576051779936,0.6973131709450039
2024-08-14 14:58:34.982755,2024-08-14 14:58:34.982755,0.9190938511326862,0.7075810886842802
2024-08-14 14:58:34.988140,2024-08-14 14:58:34.988140,0.9223300970873787,0.7164713549349998
2024-08-14 14:58:34.994655,2024-08-14 14:58:34.994655,0.9255663430420713,0.724144788472933
2024-08-14 14:58:34.998616,2024-08-14 14:58:34.998616,0.9288025889967638,0.7283418238483781
2024-08-14 14:58:35.004531,2024-08-14 14:58:35.004531,0.9320388349514563,0.734903723100858
2024-08-14 14:58:35.013963,2024-08-14 14:58:35.013963,0.935275080906149,0.7447903611884019
2024-08-14 14:58:35.022343,2024-08-14 14:58:35.022343,0.9385113268608415,0.7556938741856062
2024-08-14 14:58:35.032275,2024-08-14 14:58:35.032275,0.9417475728155341,0.7630252375564579
2024-08-14 14:58:35.036922,2024-08-14 14:58:35.036922,0.9449838187702266,0.7561247557729978
2024-08-14 14:58:35.039701,2024-08-14 14:58:35.039701,0.9482200647249192,0.6929467562324497
2024-08-14 14:58:35.044498,2024-08-14 14:58:35.044498,0.9514563106796118,0.7540507396096011
2024-08-14 14:58:35.049247,2024-08-14 14:58:35.049247,0.9546925566343043,0.7673270781581717
2024-08-14 14:58:35.052682,2024-08-14 14:58:35.052682,0.9579288025889968,0.7876076116283989
2024-08-14 14:58:35.058644,2024-08-14 14:58:35.058644,0.9611650485436894,0.8119920711587679
2024-08-14 14:58:35.064319,2024-08-14 14:58:35.064319,0.964401294498382,0.830896150914453
2024-08-14 14:58:35.067470,2024-08-14 14:58:35.067470,0.9676375404530745,0.8599819791376654
2024-08-14 14:58:35.071389,2024-08-14 14:58:35.071389,0.9708737864077671,0.8731755655932933
2024-08-14 14:58:35.074624,2024-08-14 14:58:35.074624,0.9741100323624596,0.8913238499458308
2024-08-14 14:58:35.078119,2024-08-14 14:58:35.078119,0.9773462783171522,0.9071896349991541
2024-08-14 14:58:35.080787,2024-08-14 14:58:35.080787,0.9805825242718448,0.9217660515545187
2024-08-14 14:58:35.083548,2024-08-14 14:58:35.083548,0.9838187702265373,0.9360405586009352
2024-08-14 14:58:35.090137,2024-08-14 14:58:35.090137,0.9870550161812298,0.9448269707988685
2024-08-14 14:58:35.096966,2024-08-14 14:58:35.096966,0.9902912621359224,0.9641011274963857
2024-08-14 14:58:35.105732,2024-08-14 14:58:35.105732,0.993527508090615,0.9763208884495799
2024-08-14 14:58:35.114465,2024-08-14 14:58:35.114465,0.9967637540453075,0.9873184267069223
2024-08-14 14:58:35.119381,2024-08-14 14:58:35.119381,1.0,1.0000000000000002
