date,id,value,CAGR_12,Monthly_Percentage_Change,Annual_Percentage_Change,EMA_12,EMA_26,Cumulative_Sum,Rolling_3M_Growth,Rolling_6M_Growth,Rolling_12M_Growth,RSI,Z_Score,Trend,Seasonal,Residual,Core_Inflation_Value,Core_Inflation_EMA_12,Core_Inflation_EMA_26,Core_Inflation_Cumulative_Sum,Core_Inflation_Z_Score,Core_Inflation_Trend
2000-01-01,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,,0.9496621776111168,,0.0,0.0,0.0,0.0,-1.5133412864779956,
2000-02-01,0.0034013605442176,0.0007164760840281,,0.4130269717203306,,0.0001137338849033,5.78483105793115e-05,0.0026098438012849,,,,,0.0007164760840283,,1.0,,0.0007164760840281,0.00011022708985047693,5.30723025206e-05,0.0007164760840281,-1.5105555113193154,
2000-03-01,0.0068027210884353,0.005015332588198,,0.6293588294074074,,0.0008923735584722,0.0004585014245914,0.005228416177156,,,,,0.0050153325881981,,0.4026634731062586,,0.005015332588198,0.0008648587049808652,0.0004206471384967037,0.0057318086722261,-1.493840860367229,
2000-04-01,0.010204081632653,0.0071647608402831,,0.499112522768955,,0.0018924241677404,0.0010030214618961,0.0078513528403203,0.4304754468009907,,,,0.0071647608402831,,0.1221129419805038,,0.0071647608402831,0.001834074418104286,0.000920211116406807,0.0128965695125092,-1.485483534891185,
2000-05-01,0.0136054421768707,0.0100306651763961,,0.5419524489788214,,0.0031935563767349,0.0017385999239396,0.0104801085532087,0.4864525045228502,,,,0.0100306651763962,,0.0,,0.0100306651763961,0.003095088380918411,0.0015950595652949027,0.0229272346889053,-1.4743404342564617,
2000-06-01,0.0170068027210884,0.0128965695125093,,0.5415712186326654,,0.0047494499393432,0.0026510843348157,0.0131146833158213,0.4483795212195556,,,,0.0128965695125096,,0.3320045813902652,,0.0128965695125093,0.004603008555009318,0.002432208450273747,0.0358238042014146,-1.4631973336217379,
2000-07-01,0.0204081632653061,0.0157624738486228,,0.5411916723520686,,0.0065209108011636,0.0037273705501661,0.0157550771281581,0.4666389719509529,0.3804452787127036,,,0.0157624738486228,0.0,0.5168716321118154,0.6017205189099855,0.0157624738486228,0.006319849369411392,0.003419635516818121,0.051586278050037404,-1.4520542329870125,
2000-08-01,0.0238095238095238,0.018628378184736,,0.5408137990027414,,0.0084747747623175,0.0049553251029932,0.018401289990219,0.4661448811711203,0.4293701838997606,,,0.0186283781847362,0.0030109797257562,0.3563473195254119,0.6075088748596897,0.018628378184736,0.008213469187153639,0.004546209047775001,0.07021465623477341,-1.4409111323522885,
2000-09-01,0.0272108843537414,0.0214942825208495,,0.5404375875483007,,0.0105829798075225,0.0063237133016316,0.0210533219020041,0.465652973012071,0.3953641935038655,,,0.0214942825208495,0.0060533238236555,0.2934632569449604,0.6078495412314169,0.0214942825208495,0.010256671238491465,0.005801621897632371,0.09170893875562292,-1.4297680317175632,
2000-10-01,0.0306122448979591,0.0236437107729341,,0.49748018031064,,0.0127080472697134,0.0077642843432199,0.0237097181010823,0.446685752136429,0.3947396079523564,,,0.0236437107729343,0.0090329391772687,0.5299893339729351,0.5552993684132872,0.0236437107729341,0.012316215782251871,0.007123258110617685,0.11535264952855702,-1.4214107062415213,
2000-11-01,0.0340136054421768,0.0272260911930757,,0.5822960694608286,,0.0150748507006996,0.009387387971661,0.0263733881123156,0.4646756469610461,0.4101675217941536,,,0.0272260911930758,0.0119811901587383,0.7429883523859644,0.5972936842821213,0.0272260911930757,0.01461004276853246,0.008612356857466426,0.1425787407216327,-1.407481830448116,
2000-12-01,0.0374149659863945,0.0286590433611324,,0.4545252278659843,,0.0173049982967252,0.0110059583228576,0.0290399676484111,0.4273974108497118,0.3768626028264711,,,0.0286590433611326,0.0149608055123511,0.356014071012396,0.5217619892933669,0.0286590433611324,0.0167714274750863,0.01009729659847872,0.1712377840827651,-1.4019102801307535,0.014269815340230425
2001-01-01,0.0408163265306122,0.0329578998653024,0.3250913920163999,0.623834846656072,0.3250913920163999,0.0198744495720131,0.0128517244374415,0.0317152757590928,0.4821936823128009,0.4084477234702004,0.3250913920163999,,0.0329578998653024,0.0180345139823943,0.9496621776111168,0.5878720977998597,0.0329578998653024,0.019261653996658006,0.011790674618243437,0.2041956839480675,-1.3851956291786665,0.017016306995672293
2001-02-01,0.0442176870748299,0.0365402802854439,0.3617832203313658,0.5807934389106686,0.3617832203313658,0.0226172700756195,0.0148500086890266,0.0343978576819297,0.4815416882654166,0.4237437145917254,0.3617832203313658,1.0,0.036540280285444,0.0210768580802935,1.0,0.6296247810094684,0.0365402802854439,0.021919904194932758,0.013623978741739767,0.2407359642335114,-1.3712667533852616,0.02000162401245694
2001-03-01,0.0476190476190476,0.0386897085375288,0.3326403349277742,0.4960253433559023,0.3326403349277742,0.0252793198487655,0.0168738168166766,0.0370848038920597,0.4995779192494168,0.4067430193717933,0.3326403349277742,1.0,0.0386897085375289,0.0240878378060496,0.4026634731062586,0.6057173001768348,0.0386897085375288,0.02449987409379369,0.015480699467353769,0.2794256727710402,-1.3629094279092184,0.022807822008234505
2001-04-01,0.0510204081632653,0.041555612873642,0.3411068447623656,0.5378497334450659,0.3411068447623656,0.0279867590425795,0.0189791064734843,0.0397775691519139,0.4622695329338594,0.4221959117095735,0.3411068447623656,1.0,0.0415556128736421,0.0270988175318058,0.1221129419805038,0.6158484396611641,0.041555612873642,0.027123833906078046,0.01741217453448623,0.3209812856446822,-1.3517663272744942,0.02567372634434775
2001-05-01,0.0544217687074829,0.0429885650416987,0.3217992869416545,0.4536090356696526,0.3217992869416545,0.0305051368994595,0.0210441453694649,0.0424732439366301,0.4071154852703509,0.372964467099771,0.3217992869416545,1.0,0.0429885650416989,0.0301725260018488,0.0,0.5260584017384531,0.0429885650416987,0.029564561773096607,0.01930672197946493,0.3639698506863809,-1.346194776957132,0.028420217999789634
2001-06-01,0.0578231292517006,0.0480038976298968,0.3483045570282473,0.6629856645045441,0.3483045570282473,0.0334322092034506,0.0233611565953542,0.0451791020583637,0.4794790290246639,0.4527136628437002,0.3483045570282473,1.0,0.048003897629897,0.0333403275883212,0.3320045813902652,0.6401706376565244,0.0480038976298968,0.03240138267414279,0.021432438694311735,0.4119737483162777,-1.3266943508463647,0.03134582867623859
2001-07-01,0.0612244897959183,0.0508698019660103,0.3473169429896423,0.5366747145130433,0.3473169429896423,0.0363638982310563,0.0257379306023834,0.0478907792298214,0.4789689359574344,0.4193526821007582,0.3473169429896423,1.0,0.0508698019660103,0.0364454004305077,0.5168716321118154,0.6277701062793,0.0508698019660103,0.03524267794981471,0.02361298412184496,0.462843550282288,-1.3155512502116395,0.034271439352687554
2001-08-01,0.064625850340136,0.0530192302180951,0.3372283870801158,0.4946702607028895,0.3372283870801158,0.0391857598322018,0.0281121922072964,0.0506068206885722,0.496813273193416,0.3864072844343982,0.3372283870801158,1.0,0.0530192302180951,0.03942501578412,0.3563473195254119,0.5904696292413831,0.0530192302180951,0.037977532144934774,0.025791224573419046,0.5158627805003831,-1.307193924735597,0.037137343688800804
