date,close,EMA_12,EMA_26,RSI,MACD,MACD_Signal,ATR,Close,Daily_Percentage_Change
1995-08-07,0.0538409230770653,0.1551086794114968,0.220504675678645,0.4709123215272576,0.2753437354711659,0.4592413283953757,0.3016943827661038,0.0538409230770653,3.2127659574468064
2010-12-03,0.1205982292155478,0.1596318185775429,0.2194803881549198,0.3851617569837807,0.2906032617878461,0.4230826469656064,0.2846217143978046,0.1205982292155478,1.2398989898989905
1999-06-07,0.1990482746689795,0.2127898636586958,0.2496065531784206,0.6228910123784942,0.3772564605312446,0.4327322651371795,0.2607251313834534,0.1990482746689795,0.6505074408117242
2014-10-03,0.0735554024865968,0.178857614573235,0.2277925977008617,0.3615379616574424,0.3276225089481714,0.4183557496833069,0.2472318033024246,0.0735554024865968,-0.6304645061158123
1991-10-08,0.1178789770801093,0.1780171576603139,0.2251513504312385,0.5990657606743065,0.3310113791948426,0.4083632060079681,0.2155842726249383,0.1178789770801093,0.6025876155268013
2003-04-07,0.2625424945603672,0.2682729753832493,0.2800079226212868,0.6898846466476104,0.4699913049741885,0.4622407232336047,0.2350260041974868,0.2625424945603672,1.2272206721131123
2018-08-03,0.0339904817405715,0.2009257423411472,0.2402700883101944,0.407626308277036,0.3636599316613755,0.4580057775654423,0.2593861062954427,0.0339904817405715,-0.8705334090868251
2022-06-03,0.2127804292921705,0.2563658973182272,0.2742956723818326,0.5117288612228114,0.4483045904260994,0.4923002157433821,0.2806303743144172,0.2127804292921705,5.260000400000006
2007-02-05,0.0191706317016823,0.181531539117054,0.2291107275668353,0.4398790813825465,0.3324148954107429,0.4681436009393674,0.2981923072472179,0.0191706317016823,-0.9099041591115555
1995-08-08,0.0532970753692161,0.1396694693213469,0.2007905246732924,0.440833993872518,0.274277651948891,0.4229365749431029,0.2990678287020025,0.0532970753692161,1.7801418439716343
2010-12-06,0.12073419114251,0.1466533668380285,0.2012804000456771,0.37906341927039,0.2932856118511401,0.3952329818530758,0.2844672183368555,0.12073419114251,1.2653061224489806
1999-06-08,0.2023113473198817,0.2038599744888969,0.2340472368925521,0.6341213834897462,0.3857773042011478,0.4142458709746554,0.2569140482922905,0.2023113473198817,0.6756756756756765
2014-10-06,0.0859279378401648,0.1790816231522229,0.2182866660571929,0.3862566683977247,0.3491624028266984,0.4131558369685581,0.2457382744282756,0.0859279378401648,-0.5752688172043012
1991-10-09,0.1278042249407416,0.1844478744486093,0.220281017882294,0.6094283660312986,0.3602111222084172,0.4172025159276037,0.2156615425434492,0.1278042249407416,0.4873419303797468
2003-04-08,0.24459549300896,0.2624289597288232,0.2683894299966509,0.6740870058410672,0.4787241149082446,0.4731998729532942,0.2297986389751178,0.24459549300896,0.9138294772521838
2018-08-06,0.0289598904429669,0.1928174814039687,0.2275195744422864,0.4196885332545986,0.3683694411658242,0.4688696926685144,0.2549827509655598,0.0289598904429669,-0.8816008828016056
2022-06-06,0.2165873496509218,0.2518989198667014,0.263997587235609,0.5110244241344007,0.4580951020565383,0.5053499208188587,0.2757377569950958,0.2165873496509218,6.478873239436631
2007-02-06,0.0205302509713052,0.1786067415641963,0.2201140176848728,0.456672550108896,0.343779871080426,0.4836428632047447,0.2893598382312398,0.0205302509713052,-0.9052102950408035
1995-08-09,0.0490822556333852,0.1345442875676323,0.1907907199043619,0.4441914731966733,0.2815195811166665,0.4385599712108098,0.2870680346452492,0.0490822556333852,1.390728476821188
2010-12-07,0.1203263053616232,0.1420601888053555,0.1918597553132308,0.3831425215371694,0.300784421788522,0.4110700443701709,0.2725189229670851,0.1203263053616232,1.4515235457063755
1999-06-09,0.2006798041963343,0.1989474961123616,0.2246781527250605,0.6429980513297641,0.3922445084526863,0.4297946127922221,0.2439099693253847,0.2006798041963343,0.6677966101694917
2014-10-07,0.1095853267277953,0.1898010944420314,0.2189824355862142,0.4015995823386987,0.3784608012619745,0.4386379902674638,0.2274553186767025,0.1095853267277953,-0.4539294715447154
1991-10-10,0.117743015153147,0.1871915299817597,0.2169399375034439,0.6010094437995955,0.3754457921436595,0.4443704603181289,0.1920481932947839,0.117743015153147,0.0744414299700451
2003-04-09,0.2443235963474209,0.264579540990085,0.2651881369958906,0.6854315931481999,0.4919459028586295,0.5008203486252373,0.2092238667622386,0.2443235963474209,1.0750580918080956
2018-08-07,0.0243371849262492,0.1917303651749795,0.2227243301725141,0.4112506636468419,0.3757838071501475,0.4942668256651291,0.2370345508422236,0.0243371849262492,-0.9003895436622402
2022-06-07,0.2023113473198817,0.2420020500047788,0.2539027277507346,0.4971158043091884,0.4518232170618578,0.5228754882978793,0.2603388693430441,0.2023113473198817,7.312849162011176
2007-02-07,0.0160435073815497,0.1674111234908171,0.2089896968995974,0.4407874925485781,0.3360358865465342,0.4942158240311338,0.2701498597628359,0.0160435073815497,-0.9206989247311831
1995-08-10,0.0524813038074424,0.1272084537708556,0.1818368082367547,0.4362144968021931,0.2801049064928128,0.4463885502508897,0.2700211040326574,0.0524813038074424,2.271186440677976
2010-12-08,0.116927257187566,0.133715563327385,0.1822227110059466,0.3906949731377102,0.2979702352725032,0.4160800785562121,0.2595148465752425,0.116927257187566,1.2279792746113998
1999-06-10,0.2199863978249789,0.204026986067213,0.2234024323725723,0.667711555335586,0.4096567206623773,0.4415542675074861,0.2400731227278834,0.2199863978249789,0.8813953488372099
2014-10-08,0.0811692703964848,0.1762306065470515,0.2065454260776151,0.3723204869136988,0.3667725125843073,0.4428422822591845,0.2292836109042777,0.0811692703964848,-0.6310259579728059
1991-10-11,0.115023790210094,0.1739989128078982,0.2043470850593494,0.5945308756063764,0.3651867806185896,0.4431667525550496,0.1980223448422637,0.115023790210094,0.41708542713567787
2003-04-10,0.223793331779923,0.2405067644417218,0.2453959155019927,0.6672439216990839,0.4662224058827358,0.4884057092604766,0.2164597940797228,0.223793331779923,0.9456264775413725
2018-08-08,0.0232494895105509,0.1706771306322332,0.203967355845791,0.4103393408953476,0.356468472834746,0.4757362484882526,0.2413864049100603,0.0232494895105509,-0.8961117861482383
2022-06-08,0.2014955621619153,0.223674794513869,0.2362120210587621,0.4978023696839037,0.4380036078117496,0.5018987662940719,0.2611113908487995,0.2014955621619153,7.6666660818713535
2007-02-08,0.0176750505050971,0.1529293888858592,0.1932556778963308,0.4238208477903266,0.3289743640203509,0.4742907740099349,0.275608993539728,0.0176750505050971,-0.912280695835405
1995-08-11,0.0511216845378195,0.1140997257374584,0.1667297179803006,0.444737466594893,0.2756138768330268,0.4284491785008338,0.2815316438251617,0.0511216845378195,1.892307692307703
2010-12-09,0.110265122766414,0.1184342949514191,0.1655957491748321,0.3875968506187713,0.2905721985771953,0.3984350982250729,0.2699696079207376,0.110265122766414,1.156914893617024
1999-06-11,0.2278721895887915,0.1960554071276923,0.2111307113692098,0.6738860630815499,0.413706840866019,0.4292413294167084,0.2523819243569136,0.2278721895887915,1.0665844636251545
2014-10-09,0.1307953737377192,0.200691194210264,0.2148399476394986,0.4317446234876533,0.418885227994611,0.4561916462196727,0.2401503746209526,0.1307953737377192,-0.42601431980906923
1991-10-14,0.1029231651142578,0.1870872464627286,0.2072340603644724,0.5856250787574458,0.3964810748218013,0.4677779431788231,0.2099448870059478,0.1029231651142578,-0.2130978170478176
2003-04-11,0.2080217618484904,0.2416640667112035,0.2418218181191602,0.6480797271306823,0.4774071395108989,0.5130739192044544,0.2240047366946734,0.2080217618484904,1.0211364625015156
2018-08-09,0.0289598904429669,0.1752471873121367,0.2029199338149803,0.4179839892747302,0.3719137815108758,0.5023468110600311,0.2470515540353894,0.0289598904429669,-0.8607843228245542
2022-06-09,0.230455466201075,0.2457522644468608,0.2467133944619746,0.5059765232134729,0.4784117431637188,0.541176246352315,0.2639439679865271,0.230455466201075,6.9577464788732515
2007-02-09,0.026648537684608,0.1772530121326645,0.2065336291274964,0.4527046696294178,0.3697387511720625,0.5238603854352684,0.2780810644181957,0.026648537684608,-0.8843657817109148
1995-08-14,0.0557443900545373,0.1375880919348121,0.1808552013522997,0.448695184634244,0.3121131506903294,0.484353737496343,0.2800381123759495,0.0557443900545373,1.0918367346938838
2010-12-10,0.115159765733249,0.141386904253065,0.1806137007430897,0.405768272537896,0.3235689058459504,0.4578483308679661,0.2668022880300885,0.115159765733249,1.0658539024390241
1999-06-14,0.236165867133491,0.2206920566179881,0.2283214023487025,0.6850737475733576,0.446770575722045,0.4914913405449077,0.2516351612073706,0.236165867133491,1.050767172282507
2014-10-10,0.1645139316243661,0.242740414373962,0.244113396831491,0.4621330709728478,0.475465292375546,0.5311801590393618,0.2373178103585405,0.1645139316243661,-0.3033966609096148
1991-10-15,0.0962610306931059,0.2184780880996895,0.2317001906152529,0.5777066064760311,0.432976329032553,0.5440158338100063,0.2153267766149599,0.0962610306931059,-0.41487611570247873
2003-04-14,0.1940176697751823,0.2594195277829376,0.2589285293740162,0.6371051890988372,0.4908660641083263,0.5800559211613643,0.2304681502315916,0.1940176697751823,1.0155370078442099
2018-08-10,0.054656694638839,0.2064296430986045,0.2289381545630004,0.4455162412084698,0.4043979827596181,0.5703938389132688,0.2463562895728294,0.054656694638839,-0.7182901191310442
2022-06-10,0.2530251460768145,0.2863296324770916,0.2797443383615177,0.5192768699396467,0.5224993301078446,0.6152409293070575,0.2636349604142503,0.2530251460768145,3.629353233830847
