date,close,EMA_12,EMA_26,RSI,MACD,MACD_Signal,ATR
1991-12-03,0.1435758084683668,0.210753181734677,0.2106881709750954,0.5954229139735795,0.4084712137625556,0.5556579400529512,0.1480384790415878
2022-07-29,0.1657375889670267,0.239503434102009,0.2298026227388121,0.5662587109513061,0.4443727647478287,0.5766716591718476,0.1434054225950599
2007-04-02,0.0732834786326722,0.2038666927845163,0.2100308588925916,0.2868362105168197,0.3921362841201378,0.5673457800618933,0.1389368561011048
1995-10-03,0.0728755928517853,0.1734479805340241,0.1915583598653818,0.5190935521868584,0.3506965050106911,0.5391504204543047,0.1059845875483181
2011-01-31,0.1412644557100079,0.1920647122243965,0.2021712233420476,0.4743722956650699,0.3774246404936773,0.5299677248870626,0.1006113359102996
1999-08-03,0.2329027808863961,0.2672521074241947,0.24913765300575,0.599132695890849,0.4772747955716762,0.5725822268512479,0.1178824903363763
2014-12-01,0.0682528873350676,0.2240835990246441,0.2258948378998972,0.3260571335900571,0.4126021307578043,0.5743144503803457,0.1424733256572635
2018-10-01,0.0388851111112138,0.1685090501476148,0.192471372590816,0.4217790727884564,0.3362500663466035,0.5374969894933226,0.1271211859527921
2003-06-03,0.1590754545458747,0.1994374731838575,0.2102351489091907,0.5927837734569615,0.3803930200720062,0.5301302276679871,0.1459549688845025
1991-12-04,0.1414004176369702,0.2141440035630755,0.2195196499576626,0.4637456823547888,0.3997303224646298,0.5339123601115682,0.1327137456479425
2022-08-01,0.186267839938332,0.255688099222461,0.2463005355554088,0.4204755112847081,0.4532641521303763,0.5637240572914578,0.1271760067988047
2007-04-03,0.0587355524477076,0.2081259168673215,0.2194106374145126,0.4755918432032534,0.3845371153591663,0.5531854062683917,0.1184033555391068
1995-10-04,0.0777702222224276,0.1802264976169918,0.2022270633467828,0.5273940467148514,0.3470047917347919,0.5259749492662881,0.1207884201003371
2011-02-01,0.1154316623947882,0.1810457499362274,0.201579990359219,0.403004430587646,0.3503788727115927,0.505894826482304,0.1068344189489267
1999-08-04,0.2482664786331344,0.2678929557016252,0.2548169022987367,0.6201461713173851,0.4677117080885271,0.5485389566489618,0.1307398991145105
2014-12-02,0.0504418749030081,0.2130739905393686,0.2239348531357641,0.3358279096985629,0.3882805479209832,0.5429103759803617,0.1638840748965101
2018-10-02,0.0395649207460252,0.1596341384503277,0.190932089017801,0.4298076957621038,0.316564055454008,0.5025237095597538,0.1482852043753598
2003-06-04,0.1560843057488971,0.1899879335195626,0.2075976164600586,0.5691042966724927,0.3614023696433813,0.4926495113261966,0.1708199550401623
1991-12-05,0.1502379428895188,0.2118800805050436,0.2206592130312417,0.4839484053907373,0.3916858423753152,0.4999026804013105,0.1570304465827782
2022-08-02,0.2010876899772211,0.2633843289239588,0.2533619600819012,0.4327304365248549,0.4590384238461055,0.5394055070009863,0.1501219809743126
2007-04-04,0.0557443900545373,0.2126981034145507,0.2247367180656929,0.4568806550773553,0.3857362570769547,0.5343305642003676,0.1457356553444636
