date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,PPI_Value,PPI_Lag_1,PPI_Lag_3,PPI_Lag_12,PPI_Rolling_Mean_3M,PPI_Rolling_Mean_6M,PPI_Rolling_Mean_12M,PPI_Cumulative_Sum,PPI_Cumulative_Product,PPI_Trend,PPI_EMA_12,PPI_EMA_26,PPI_EMA_50,PPI_Z_Score,PPI_Trough,PPI_Days_Since_Trough
1923-08-01,0.024448881463673,0.0248193190616074,0.0266715070512796,0.0248193190616074,0.0252933270917959,0.0264480972063398,0.0257861932887351,0.0207061767057197,0.0306383070941787,0.018612798659307,0.4402648287277095,0.475329105619943,0.0217643331912256,0.0244488814636731,0.0253096017444357,1.0,0.3606501859933733,0.025748418399443,0.0255661186923144,0.028948684256613,0.475329105619943,0.5555555555555549,0.024448881463673,0.1068406840684068,0.1012040253983467,0.024448881463673,0.0248193190616074,0.0266715070512796,0.0248193190616074,0.025066277460230397,0.026424548652656667,0.026331939253173064,3.5169345547895645,9.072628437217623e-218,0.025872497490300718,0.025872497490300718,0.02761676168041567,0.03081070006029175,-0.8702040948423478,0.0048156887731477,
1923-09-01,0.0255601942574763,0.024448881463673,0.0259306318554108,0.0251897566595419,0.025167489643578,0.0259370228641883,0.0258188340397335,0.0151941797469696,0.0238789134262011,0.0181888179596047,0.5561739949348388,0.4882019174329876,0.0219302890057794,0.0255601942574764,0.0250483413393318,0.998049946976124,0.4836524229183476,0.0256964778462246,0.0253959194177707,0.0287088230136743,0.4882019174329875,0.5199999999999995,0.0255601942574763,0.1096309630963096,0.1021325026955792,0.0255601942574763,0.024448881463673,0.0259306318554108,0.0251897566595419,0.0249427982609189,0.025930631855410752,0.026362809053000934,3.542494749047041,2.3189814528118603e-219,0.02582445083909696,0.02582445083909696,0.02746442335279053,0.030604797871946046,-0.8658898610779832,0.0048156887731477,
1923-10-01,0.0251897566595419,0.0255601942574763,0.0248193190616074,0.0255601942574763,0.0252933270917959,0.0254259485220368,0.0257861932887351,0.0151941797469699,0.0129726212407467,0.018612798659307,0.4406002852658651,0.4754041670268869,0.0220952799609463,0.0251897566595419,0.024689108282314,0.6339485248111885,0.4953639703582126,0.0255909190067837,0.025207670485739,0.0284614452248381,0.475404167026887,0.5200000000000004,0.0251897566595419,0.1123312331233123,0.1030310291122559,0.0251897566595419,0.0255601942574763,0.0248193190616074,0.0255601942574763,0.025066277460230397,0.025436715058164833,0.026331939253173068,3.5676845057065827,5.841457849432171e-221,0.025726805580703876,0.025726805580703876,0.027295929523661003,0.030392443314596864,-0.8673279389994378,0.0048156887731477,
1923-11-01,0.0248193190616074,0.0251897566595419,0.024448881463673,0.0259306318554108,0.0254191645400137,0.0251065270581921,0.0256882710357399,0.0099469255447632,0.0078762225719655,0.0197628616307796,0.4404335378638576,0.4627543674925328,0.0222593060567262,0.0248193190616075,0.0243298752252962,0.3600908034378847,0.5034674316326129,0.0254399908482314,0.025002708907885,0.0282068456566103,0.4627543674925328,0.4799999999999997,0.0248193190616074,0.1151215121512151,0.1039595064094884,0.0248193190616074,0.0251897566595419,0.024448881463673,0.0259306318554108,0.02518975665954187,0.02512801705988613,0.026239329853689448,3.59250382476819,1.4498100614998806e-222,0.02558719227007365,0.02558719227007365,0.02711247689684222,0.03017388942232277,-0.8687660169208931,0.0048156887731477,
1923-12-01,0.024448881463673,0.0248193190616074,0.0255601942574763,0.0259306318554108,0.0250416521953601,0.0248509898871164,0.0255577080317464,0.0099469255447624,0.0056332978952654,0.021332596341046,0.4402648287277095,0.4564110277843435,0.0224223672931193,0.0244488814636731,0.0240196284942354,0.0,0.5107661597492283,0.0252506732658157,0.0247822726579733,0.0279453075160258,0.4564110277843435,0.4399999999999999,0.024448881463673,0.1178217821782178,0.104858032826165,0.024448881463673,0.0248193190616074,0.0255601942574763,0.0259306318554108,0.024819319061607434,0.024881058661263167,0.026115850654377964,3.616952706231863,3.5446234338451044e-224,0.025412067530627396,0.025412067530627396,0.026915173531422275,0.029949379306297288,-0.8702040948423478,0.0048156887731477,
1924-01-01,0.0255601942574763,0.024448881463673,0.0251897566595419,0.0270419446492141,0.025167489643578,0.0249787584726543,0.0254271450277527,0.0151941797469697,0.0071834953826347,0.020949570232873,0.5561739949348388,0.4568435282189928,0.0225883231076731,0.0255601942574764,0.0237910256397695,0.3912781377320584,0.6183548521692144,0.0252753088870015,0.02467013605264,0.0277447943805611,0.4568435282189927,0.4814814814814812,0.0255601942574763,0.1206120612061206,0.1057865101233976,0.0255601942574763,0.024448881463673,0.0251897566595419,0.0270419446492141,0.0249427982609189,0.02500453786057465,0.02599237145506648,3.6425129004893395,9.060126353868356e-226,0.02543485625783492,0.02543485625783492,0.026814804696315166,0.029777254402421956,-0.8658898610779832,0.0048156887731477,
1924-02-01,0.0255601942574763,0.0255601942574763,0.0248193190616074,0.0277828198450829,0.0254191645400137,0.0251704113509611,0.0252313005217624,0.0172285804226096,0.0063431338563561,0.019068065592028,0.4691140910090128,0.4447934505659746,0.0227542789222269,0.0255601942574764,0.0236767242125366,0.2029623505529798,0.6363503627150857,0.0252961544126203,0.0245663058625167,0.0275521445053106,0.4447934505659746,0.4814814814814812,0.0255601942574763,0.1234023402340234,0.1067149874206301,0.0255601942574763,0.0255601942574763,0.0248193190616074,0.0277828198450829,0.025189756659541863,0.02518975665954187,0.02580715265609926,3.668073094746816,2.3157858960215564e-227,0.025454139027010516,0.025454139027010516,0.02672187058973451,0.02961187949477703,-0.8658898610779832,0.0048156887731477,
1924-03-01,0.0248193190616074,0.0255601942574763,0.024448881463673,0.0285236950409518,0.0255450019882316,0.0250426427654232,0.0249048930117784,0.0114857202817507,0.0059443963136817,0.0142439662710513,0.4120864795227168,0.420817843866171,0.0229183050180069,0.0248193190616075,0.0235624227853037,0.3503219727057285,0.5714069141047364,0.0251905746531701,0.0244088527752717,0.027333203788829,0.420817843866171,0.3846153846153844,0.0248193190616074,0.126012601260126,0.1075835629567509,0.0248193190616074,0.0255601942574763,0.024448881463673,0.0285236950409518,0.025313235858853336,0.025066277460230383,0.02549845465782057,3.692892413808423,5.7476229031729386e-229,0.025356474416948497,0.025356474416948497,0.02658094084691028,0.02942393594837822,-0.8687660169208931,0.0048156887731477,
1924-04-01,0.0237080062678041,0.0248193190616074,0.0255601942574763,0.0281532574430174,0.0249158147471422,0.0247871055943475,0.0245132039997976,0.0250325470009291,0.0110261319058234,0.0096776306763283,0.3825663041651038,0.4082158210629063,0.023079436535626,0.0237080062678042,0.0234481213580707,0.4096077759521961,0.4753172584586389,0.0249164105119439,0.0241710918462006,0.0270720803753479,0.4082158210629063,0.2962962962962963,0.0237080062678041,0.1288028802880288,0.1085120402539834,0.0237080062678041,0.0248193190616074,0.0255601942574763,0.0281532574430174,0.024695839862295937,0.02481931906160742,0.025128017059886123,3.7166004200762273,1.3626467981339843e-230,0.025102863932464744,0.025102863932464744,0.0263681308780876,0.02919978184325767,-0.8730802506852577,0.0048156887731477,
1924-05-01,0.0229671310719352,0.0237080062678041,0.0255601942574763,0.0266715070512796,0.024034952609617,0.0244676841305028,0.0241867964898136,0.0250325470009279,0.0176124628101803,0.0107492002147575,0.4103790660051626,0.4190759426447158,0.0232386383344712,0.0229671310719353,0.0234317925827517,0.5924097258184133,0.4002613173106182,0.0245612071882404,0.0238896288154855,0.0267873513574291,0.4190759426447158,0.2222222222222225,0.0229671310719352,0.1315031503150315,0.1094105666706601,0.0229671310719352,0.0237080062678041,0.0255601942574763,0.0266715070512796,0.023831485467115568,0.024510621063328717,0.024819319061607423,3.7395675511481623,3.129608761749604e-232,0.02477428964622943,0.02477428964622943,0.026116204966520756,0.028955364165950907,-0.8759564065281675,0.0048156887731477,
1924-06-01,0.0225966934740008,0.0229671310719352,0.0248193190616074,0.0259306318554108,0.0232799279203096,0.0241482626666581,0.023893029730828,0.0151941797469656,0.0229104066558904,0.0130686355279386,0.4393906086585794,0.4246943292433975,0.0233968752739296,0.0225966934740009,0.0235460940099847,0.5764874532696354,0.3564753570674703,0.0241990413891582,0.0235983578869988,0.0264968653142004,0.4246943292433976,0.2222222222222225,0.0225966934740008,0.1342934293429342,0.1103390439678926,0.0225966934740008,0.0229671310719352,0.0248193190616074,0.0259306318554108,0.0230906102712467,0.024201923065050018,0.02454149086315659,3.7621642446221633,7.0718809882803e-234,0.024439274850501947,0.024439274850501947,0.025855500411519277,0.02870600453097247,-0.8773944844496223,0.0048156887731477,
1924-07-01,0.0229671310719352,0.0225966934740008,0.0237080062678041,0.0248193190616074,0.0230282530238738,0.0237010726172755,0.023729825975836,0.0057428601408903,0.0205864466084002,0.0146378621281598,0.4990188141054854,0.4495079816313142,0.0235560770727748,0.0229671310719353,0.0237257105384936,0.9331010762773816,0.3615540245563631,0.0239542025458832,0.0233593195940024,0.0262346937496599,0.4495079816313142,0.2916666666666671,0.0229671310719352,0.136993699369937,0.1112375703845693,0.0229671310719352,0.0225966934740008,0.0237080062678041,0.0248193190616074,0.022843651872623733,0.02376974586745983,0.024387141864017237,3.7851313756940983,1.6242081758296028e-235,0.02421279119226091,0.02421279119226091,0.025641547127105643,0.028480950669833756,-0.8759564065281675,0.0048156887731477,
1924-08-01,0.0237080062678041,0.0229671310719352,0.0229671310719352,0.024448881463673,0.0232799279203096,0.0233816511534309,0.0236645444738392,0.0151941797469656,0.0129726212407472,0.0149277924302993,0.5285610557098788,0.4687974307648314,0.0237172085903939,0.0237080062678042,0.0239216558423215,1.0,0.4106825790160782,0.0238702494980858,0.0231993018635439,0.0260166491612443,0.4687974307648314,0.375,0.0237080062678041,0.1397839783978397,0.1121660476818018,0.0237080062678041,0.0229671310719352,0.0229671310719352,0.024448881463673,0.023090610271246703,0.023461047869181132,0.0243254022643615,3.8088393819619024,3.8506737612786886e-237,0.02413513197311371,0.02413513197311371,0.02549832187826849,0.028293776379558083,-0.8730802506852577,0.0048156887731477,
1924-09-01,0.0237080062678041,0.0237080062678041,0.0225966934740008,0.0255601942574763,0.0236574402649633,0.023189998275124,0.0235013407188472,0.0114857202817452,0.0068188641843915,0.0139004985804403,0.4691140910090128,0.4498832886660326,0.0238783401080131,0.0237080062678042,0.0241829162474253,0.998049946976124,0.3883442252432036,0.0237992123037957,0.0230511372983045,0.0258071553410019,0.4498832886660326,0.4285714285714285,0.0237080062678041,0.1425742574257425,0.1130945249790343,0.0237080062678041,0.0237080062678041,0.0225966934740008,0.0255601942574763,0.023461047869181132,0.023275829070213916,0.02417105326522215,3.8325473882297065,9.129179766766393e-239,0.024069420326143,0.024069420326143,0.02536570590712298,0.028113942257528515,-0.8730802506852577,0.0048156887731477,
1924-10-01,0.024448881463673,0.0237080062678041,0.0229671310719352,0.0251897566595419,0.0241607900578348,0.0233177668606619,0.0234360592168504,0.0114857202817464,0.010563213790941,0.0131395354550503,0.5278491160128626,0.4689493249853256,0.0240414013444061,0.024448881463673,0.0244605054278482,0.6339485248111885,0.4470946742789339,0.0238623221897547,0.0229752619083617,0.0256397227029903,0.4689493249853256,0.5,0.024448881463673,0.1452745274527452,0.113993051395711,0.024448881463673,0.0237080062678041,0.0229671310719352,0.0251897566595419,0.023954964666427065,0.0233993082695254,0.024109313665566404,3.8569962696933797,2.231982339782335e-240,0.024127798962686076,0.024127798962686076,0.025297792985385946,0.02797021438325967,-0.8702040948423478,0.0048156887731477,
1924-11-01,0.0251897566595419,0.024448881463673,0.0237080062678041,0.0248193190616074,0.0246641398507064,0.0237010726172755,0.0234686999678488,0.0198938510894922,0.015951468518718,0.0136362629984045,0.5271540269595634,0.4882396676142576,0.024206392299573,0.0251897566595419,0.02475442338359,0.3600908034378847,0.5007273324747974,0.0240389411436169,0.0229663209399899,0.0255127017890829,0.4882396676142577,0.4761904761904768,0.0251897566595419,0.148064806480648,0.1149215286929435,0.0251897566595419,0.024448881463673,0.0237080062678041,0.0248193190616074,0.024448881463672998,0.02376974586745985,0.024140183465394285,3.8821860263529215,5.622309200751198e-242,0.024291177069894664,0.024291177069894664,0.025289790294582684,0.027861176825466818,-0.8673279389994378,0.0048156887731477,
1924-12-01,0.0266715070512796,0.0251897566595419,0.0237080062678041,0.024448881463673,0.0256708394364495,0.0244037998377339,0.0236645444738392,0.0303883594939183,0.0234681751739148,0.0176103374881743,0.5838363035896327,0.5207452541739075,0.0243752426922876,0.0266715070512797,0.0251299852159268,0.0,0.618331557014292,0.0244348245129862,0.0230806703102034,0.0254583535640852,0.5207452541739074,0.5833333333333328,0.0266715070512796,0.1507650765076507,0.1158200551096202,0.0266715070512796,0.0251897566595419,0.0237080062678041,0.024448881463673,0.025436715058164833,0.02444888146367298,0.0243254022643615,3.908857533404201,1.4995545949230976e-243,0.024657381682415422,0.024657381682415422,0.02539213968396764,0.027814523108832024,-0.8615756273136185,0.0048156887731477,
1925-01-01,0.0274123822471485,0.0266715070512796,0.024448881463673,0.0255601942574763,0.0266775390221927,0.0251704113509611,0.0238277482288312,0.0303883594939191,0.0280406326055193,0.0218905450210145,0.525164086298401,0.5136854845681681,0.0245460228037761,0.0274123822471486,0.0255871909248585,0.3912781377320584,0.629638805765719,0.024893021029734,0.0232478633790133,0.0254399823803284,0.5136854845681681,0.6399999999999997,0.0274123822471485,0.1535553555355535,0.1167485324068527,0.0274123822471485,0.0266715070512796,0.024448881463673,0.0255601942574763,0.026424548652656667,0.025189756659541863,0.02447975126350085,3.9362699156513496,4.110636375649988e-245,0.025081227923143587,0.025081227923143587,0.025541787281240298,0.027798752878962083,-0.8586994714707086,0.0048156887731477,
1925-02-01,0.0281532574430174,0.0274123822471485,0.0251897566595419,0.0255601942574763,0.0276842386079358,0.0259370228641883,0.02405623348582,0.0198938510894959,0.0320214862454951,0.0272951743195531,0.5245307530182948,0.526445923748595,0.0247187326340386,0.0281532574430174,0.0260280678584713,0.2029623505529798,0.6658601695701538,0.025403944055802,0.0234639857983754,0.02545617737345,0.5264459237485951,0.6923076923076923,0.0281532574430174,0.1563456345634563,0.1176770097040853,0.0281532574430174,0.0274123822471485,0.0251897566595419,0.0255601942574763,0.0274123822471485,0.025930631855410752,0.024695839862295944,3.964423173094367,1.157278041383061e-246,0.02555384784927802,0.02555384784927802,0.02573522951544601,0.027812655018728958,-0.8558233156277988,0.0048156887731477,
1925-03-01,0.0281532574430174,0.0281532574430174,0.0266715070512796,0.0248193190616074,0.0281875884008073,0.0267036343774156,0.0243500002448056,0.0114857202817552,0.0280406326055189,0.031609729591859,0.4691140910090128,0.5398819155915152,0.024891442464301,0.0281532574430174,0.0264036296908081,0.3503219727057285,0.6272190736835768,0.025836263539398,0.0236640991496366,0.0254717372688022,0.5398819155915153,0.6521739130434782,0.0281532574430174,0.1588658865886588,0.1185156343596501,0.0281532574430174,0.0281532574430174,0.0266715070512796,0.0248193190616074,0.02790629904439443,0.02667150705127963,0.024973668060746773,3.992576430537384,3.258114663220826e-248,0.02595375701754562,0.02595375701754562,0.025914342695266112,0.02782601197654419,-0.8558233156277988,0.0048156887731477,
1925-04-01,0.0266715070512796,0.0281532574430174,0.0274123822471485,0.0237080062678041,0.0279359135043715,0.0270869401340292,0.0246111262527928,0.0229714405634741,0.0194360074266677,0.031811037599852,0.3595191281526666,0.5343543396478421,0.0250602928570156,0.0266715070512797,0.0267302051971879,0.4096077759521961,0.4648661365511879,0.0259556357709548,0.0237267612450614,0.0254189954955802,0.534354339647842,0.5555555555555557,0.0266715070512796,0.1616561656165616,0.1194441116568827,0.0266715070512796,0.0281532574430174,0.0274123822471485,0.0237080062678041,0.02765934064577147,0.027041944649214066,0.025220626459369733,4.019247937588664,8.689882821397172e-250,0.026064180099658538,0.026064180099658538,0.025970428943859702,0.027780737273592638,-0.8615756273136185,0.0048156887731477,
1925-05-01,0.0266715070512796,0.0266715070512796,0.0281532574430174,0.0229671310719352,0.0274325637115,0.0273424773051049,0.0249375337627768,0.0229714405634734,0.0115371703948392,0.0302720866045159,0.4691140910090128,0.548293342345387,0.0252291432497303,0.0266715070512797,0.0270241231529297,0.5924097258184133,0.4331816492192608,0.0260566430438106,0.0237847817037882,0.0253683220271904,0.548293342345387,0.6,0.0266715070512796,0.1643564356435643,0.1203426380735593,0.0266715070512796,0.0266715070512796,0.0281532574430174,0.0229671310719352,0.027165423848525536,0.027288903047837015,0.025529324457648436,4.045919444639943,2.317722709456881e-251,0.026157615015292547,0.026157615015292547,0.026022360655520434,0.027737238049188206,-0.8615756273136185,0.0048156887731477,
1925-06-01,0.0274123822471485,0.0266715070512796,0.0281532574430174,0.0225966934740008,0.0271808888150642,0.0274702458906428,0.025361863525756,0.0114857202817528,0.0102226564656669,0.0274863058350383,0.525164086298401,0.5687732342007435,0.0253999233612188,0.0274123822471486,0.0272200684567576,0.5764874532696354,0.4830901682504436,0.0262653290173546,0.0238998183730732,0.0253534814919393,0.5687732342007435,0.7083333333333335,0.0274123822471485,0.1671467146714671,0.1212711153707919,0.0274123822471485,0.0266715070512796,0.0281532574430174,0.0225966934740008,0.026918465449902566,0.0274123822471485,0.02593063185541074,4.073331826887092,6.353430085452873e-253,0.02635065612788577,0.02635065612788577,0.026125325217863253,0.027724498605970965,-0.8586994714707086,0.0048156887731477,
1925-07-01,0.0285236950409518,0.0274123822471485,0.0266715070512796,0.0229671310719352,0.0278100760561537,0.0276618987689496,0.0258514747907319,0.0250325470009317,0.0130296463181699,0.0254931720080691,0.5522390840229363,0.5815478202095302,0.0255735980508682,0.0285236950409519,0.0272853835580336,0.9331010762773816,0.5612239817282809,0.0266267368781987,0.0240983048410704,0.0253899915459124,0.5815478202095302,0.8,0.0285236950409518,0.1698469846984698,0.1221696417874685,0.0285236950409518,0.0274123822471485,0.0266715070512796,0.0229671310719352,0.027535861446459965,0.027597601046115718,0.026393678852828794,4.1018555219280435,1.8122330222146607e-254,0.026684969806819007,0.026684969806819007,0.02630298224179574,0.027755839642636882,-0.8543852377063439,0.0048156887731477,
1925-08-01,0.0281532574430174,0.0285236950409518,0.0266715070512796,0.0237080062678041,0.0283134258490252,0.0276618987689496,0.0262431638027127,0.0151941797469747,0.0130296463181699,0.0228036214125493,0.4418675655211152,0.5606393161632125,0.0257463078811306,0.0281532574430174,0.0272527260073956,1.0,0.5286641374134637,0.0268709343891183,0.0242514315965764,0.0254081469639131,0.5606393161632126,0.8,0.0281532574430174,0.1726372637263726,0.123098119084701,0.0281532574430174,0.0285236950409518,0.0266715070512796,0.0237080062678041,0.028029778243705897,0.027597601046115718,0.026764116450763233,4.130008779371061,5.102026282114682e-256,0.02691086021238799,0.02691086021238799,0.026440039664108454,0.02777142465441651,-0.8558233156277988,0.0048156887731477,
1925-09-01,0.0277828198450829,0.0281532574430174,0.0274123822471485,0.0237080062678041,0.0284392632972431,0.0275980144761807,0.0266022120636951,0.0099469255447707,0.0122717453409452,0.0175264050513223,0.4417153502949271,0.5540680720343701,0.0259180528520061,0.027782819845083,0.0271057670295247,0.998049946976124,0.5084025049532013,0.0270159539116403,0.0243625586182944,0.0254086675355874,0.55406807203437,0.7600000000000006,0.0277828198450829,0.1754275427542754,0.1240265963819336,0.0277828198450829,0.0281532574430174,0.0274123822471485,0.0237080062678041,0.02815325744301737,0.027535861446459965,0.0271036842488698,4.157791599216144,1.417486770408703e-257,0.027045007848187207,0.027045007848187207,0.026539504862699154,0.02777187152463872,-0.8572613935492538,0.0048156887731477,
1925-10-01,0.0277828198450829,0.0277828198450829,0.0285236950409518,0.024448881463673,0.0281875884008073,0.0277896673544875,0.0268959788226807,0.005742860140915,0.0097306075306716,0.0122678556514141,0.4691140910090128,0.5402256879523109,0.0260897978228816,0.027782819845083,0.0269751368269727,0.6339485248111885,0.5340171516242371,0.0271386627383897,0.024465454008774,0.0254091676926862,0.540225687952311,0.7391304347826093,0.0277828198450829,0.1781278127812781,0.1249251227986102,0.0277828198450829,0.0277828198450829,0.0285236950409518,0.024448881463673,0.0279062990443944,0.027721080245427184,0.027381512447320625,4.1855744190612265,3.9381779575053384e-259,0.02715851738617116,0.02715851738617116,0.026631602268801652,0.027772300870538495,-0.8572613935492538,0.0048156887731477,
1925-11-01,0.0285236950409518,0.0277828198450829,0.0281532574430174,0.0251897566595419,0.0283134258490252,0.0281090888183322,0.0271897455816663,0.0114857202817562,0.0059443963136789,0.008114146653456,0.5242194234564456,0.539542163960086,0.0262634725125309,0.0285236950409519,0.0269098217256968,0.3600908034378847,0.6164236918301444,0.0273657115652283,0.0246220415407933,0.025443493974081,0.539542163960086,0.7600000000000006,0.0285236950409518,0.1809180918091809,0.1258536000958428,0.0285236950409518,0.0277828198450829,0.0281532574430174,0.0251897566595419,0.028029778243705866,0.028029778243705884,0.02765934064577145,4.214098114102178,1.1233138707688071e-260,0.027368544717675875,0.027368544717675875,0.02677175728896092,0.02780176730859392,-0.8543852377063439,0.0048156887731477,
1925-12-01,0.0277828198450829,0.0285236950409518,0.0277828198450829,0.0266715070512796,0.0283134258490252,0.0281729731111011,0.0272876678346615,0.0114857202817562,0.0042571540761275,0.0068735175745035,0.4146210400332186,0.5005969198088157,0.0264352174834064,0.027782819845083,0.0268118490737828,0.0,0.5735727840528488,0.027434611522195,0.0247057159740508,0.0254426283884938,0.5005969198088158,0.6800000000000007,0.0277828198450829,0.1836183618361836,0.1267521265125194,0.0277828198450829,0.0285236950409518,0.0277828198450829,0.0266715070512796,0.028029778243705866,0.028091517843361613,0.027751950045255058,4.241880933947261,3.12088269010525e-262,0.02743227935266157,0.02743227935266157,0.026846650811636622,0.027801024270809174,-0.8572613935492538,0.0048156887731477,
1926-01-01,0.0277828198450829,0.0277828198450829,0.0277828198450829,0.0274123822471485,0.0283134258490252,0.0280452045255633,0.0273203085856599,0.0114857202817562,0.0031721618719631,0.0067169247132789,0.4691140910090128,0.4879843740155,0.0266069624542819,0.027782819845083,0.0265995749946359,0.3912781377320584,0.5756564648842737,0.0274929114857821,0.0247831923011411,0.0254417967474395,0.4879843740155,0.6521739130434786,0.0277828198450829,0.1864086408640864,0.127680603809752,0.0277828198450829,0.0277828198450829,0.0277828198450829,0.0274123822471485,0.028029778243705866,0.027968038644050133,0.027782819845082924,4.269663753792344,8.670692153683184e-264,0.027486208659187928,0.027486208659187928,0.026915996665965974,0.027800310371761085,-0.8572613935492538,0.0048156887731477,
1926-02-01,0.0270419446492141,0.0277828198450829,0.0285236950409518,0.0281532574430174,0.0278100760561537,0.0278535516472564,0.0272223863326647,0.011485720281755,0.0063431338563536,0.0070972017395513,0.4140087585615807,0.463392245228552,0.0267767777063835,0.0270419446492141,0.0263219858142131,0.2029623505529798,0.5406687779063066,0.0274190239430744,0.0247936156187235,0.0254071519814601,0.463392245228552,0.5238095238095242,0.0270419446492141,0.1891989198919892,0.1286090811069845,0.0270419446492141,0.0277828198450829,0.0285236950409518,0.0281532574430174,0.027535861446459965,0.027782819845082917,0.027690210445599314,4.296705698441558,2.3447237729027568e-265,0.027417860349961184,0.027417860349961184,0.026925326146206578,0.027770570539504342,-0.8601375493921632,0.0048156887731477,
1926-03-01,0.0259306318554108,0.0270419446492141,0.0277828198450829,0.0281532574430174,0.0271808888150642,0.0275341301834118,0.0270265418266743,0.025032547000931,0.014758146906972,0.0097554371921402,0.3855167968984189,0.4450001038400035,0.0269436983803243,0.0259306318554108,0.0260933829597472,0.3503219727057285,0.4542779290955332,0.0271716762929381,0.0247112958052334,0.0253230972263046,0.4450001038400034,0.4090909090909092,0.0259306318554107,0.1917191719171917,0.1294477057625494,0.0259306318554108,0.0270419446492141,0.0277828198450829,0.0281532574430174,0.0269184654499026,0.02747412184680423,0.0275049916466321,4.322636330296969,6.080016895777123e-267,0.027189055966184202,0.027189055966184202,0.026851645087629113,0.027698416081304595,-0.8644517831565279,0.0048156887731477,
1926-04-01,0.0259306318554108,0.0259306318554108,0.0277828198450829,0.0266715070512796,0.0265517015739748,0.0272147087195671,0.0269612603246775,0.0172285804226103,0.0182663305191753,0.0113454576206261,0.4691140910090128,0.4692426978226235,0.027110619054265,0.0259306318554108,0.0258811088806004,0.4096077759521961,0.4697992647024858,0.0269623821274381,0.0246350737557055,0.0252423387360572,0.4692426978226235,0.3500000000000003,0.0259306318554107,0.1945094509450945,0.1303761830597819,0.0259306318554108,0.0259306318554108,0.0277828198450829,0.0266715070512796,0.026301069453345233,0.02716542384852555,0.02744325204697637,4.348566962152379,1.5765867979907416e-268,0.02699545225683445,0.02699545225683445,0.026783421885242572,0.027629091209700918,-0.8644517831565279,0.0048156887731477,
1926-05-01,0.0259306318554108,0.0259306318554108,0.0270419446492141,0.0266715070512796,0.0261741892293211,0.0267675186701845,0.0268959788226807,0.0,0.0153644909412737,0.0127095163297228,0.4691140910090128,0.4692426978226235,0.0272775397282058,0.0259306318554108,0.0256035197001775,0.5924097258184133,0.4860226491998878,0.0267852870643227,0.0245644977839205,0.0251647472454274,0.4692426978226235,0.3500000000000003,0.0259306318554107,0.1972097209720972,0.1312747094764586,0.0259306318554108,0.0259306318554108,0.0270419446492141,0.0266715070512796,0.0259306318554108,0.02673324665093538,0.027381512447320632,4.3744975940077895,4.088189184679883e-270,0.0268316337335385,0.0268316337335385,0.02672025225340318,0.02756248496051307,-0.8644517831565279,0.0048156887731477,
1926-06-01,0.0259306318554108,0.0259306318554108,0.0259306318554108,0.0274123822471485,0.0261741892293211,0.0264480972063398,0.0267654158186871,0.0,0.0129726212407457,0.0141691393198228,0.4691140910090128,0.4569844370235021,0.0274444604021466,0.0259306318554108,0.0252932729691167,0.5764874532696354,0.5131904100371969,0.0266354373955328,0.0244991496618972,0.0250901985583517,0.456984437023502,0.4375000000000001,0.0259306318554107,0.1999999999999999,0.1322031867736911,0.0259306318554108,0.0259306318554108,0.0259306318554108,0.0274123822471485,0.0259306318554108,0.026424548652656702,0.02725803324800916,4.4004282258632,1.060093287032061e-271,0.026693018059980395,0.026693018059980395,0.02666176185355189,0.027498490721097297,-0.8644517831565279,0.0048156887731477,
1926-07-01,0.0251897566595419,0.0259306318554108,0.0259306318554108,0.0285236950409518,0.0259225143328853,0.0260009071569573,0.0264716490597015,0.0114857202817492,0.0088397057983603,0.0154011866504041,0.4124161188954696,0.426914498141264,0.0276094513573135,0.0251897566595419,0.0249177111367799,0.9331010762773816,0.4637360600325033,0.0263854232408137,0.0243773281191894,0.0249847276109007,0.426914498141264,0.388888888888889,0.0251897566595419,0.2027002700270027,0.1331017131903678,0.0251897566595419,0.0259306318554108,0.0259306318554108,0.0285236950409518,0.025683673456787834,0.025992371455066537,0.026980205049558333,4.425617982522742,2.6703491936751523e-273,0.02646174707529755,0.02646174707529755,0.026552724431773374,0.027407952130448065,-0.8673279389994378,0.0048156887731477,
1926-08-01,0.0251897566595419,0.0251897566595419,0.0259306318554108,0.0281532574430174,0.0256708394364495,0.0256814856931126,0.0262105230517143,0.0114857202817483,0.0046244415491821,0.0161350245070155,0.4691140910090128,0.4327386762476378,0.0277744423124804,0.0251897566595419,0.0245258205291241,1.0,0.494817545425275,0.0261738728022052,0.02426453039446,0.0248833927790361,0.4327386762476378,0.3125000000000004,0.0251897566595419,0.2054905490549055,0.1340301904876003,0.0251897566595419,0.0251897566595419,0.0259306318554108,0.0281532574430174,0.025436715058164864,0.025683673456787834,0.026733246650935377,4.4508077391822845,6.726544638468101e-275,0.026266056242104374,0.026266056242104374,0.026451763856052524,0.02732096407276547,-0.8673279389994378,0.0048156887731477,
