date,open,high,low,close,volume,SMA_20,SMA_50,SMA_100,EMA_12,EMA_26,Bollinger_Upper,Bollinger_Lower,RSI,MACD,MACD_Signal,ATR,ATR_14,OBV,Stochastic_Oscillator,Close,Daily_Percentage_Change
2016-08-04,0.332930722296811,0.3316899737295899,0.3295346552313919,0.331772010416226,0.0534778089761545,0.9426015631296604,0.9035402335196964,0.9788970756883636,0.2141947772999757,0.1876609787890203,0.7424776299616916,0.4322425591782829,0.6525127963373112,0.8643782501689591,0.9536815763899928,0.1490094239944419,0.8909717963650707,0.6894006711836382,0.2980743830813445,0.331772010416226,0.7768804805944522
2004-09-07,0.1331910594815089,0.1328543898003367,0.1330691174782307,0.1331925467942041,0.0428618778580679,0.6969375356812233,0.8962600682595032,0.9152155413545806,0.1761992376099882,0.1692474700891399,0.5568508680854839,0.5214728968749955,0.3650097704876984,0.8025080989550164,0.9362661853336244,0.001466593432839,0.6198494232096492,0.6891737597364139,0.0896603151285424,0.1331925467942041,-0.5985419426216612
1996-09-25,0.0492636324850152,0.0480783089828296,0.0486080180536891,0.0484223207261138,0.0015477237003787,0.6519367310901079,0.8556231350043944,0.903082227029986,0.1281200312228486,0.1443193307582199,0.5607982305047498,0.47082232747991,0.484548902332589,0.7291031408481538,0.9025728841336867,0.0007357521666503,0.6183639099484011,0.6891655356032995,0.0006918622287125,0.0484223207261138,-0.6364487211065109
2020-07-27,0.5356538917490107,0.5362422062375467,0.5348471924662179,0.5366032156237217,0.055438151842705,0.7519227012970571,0.913823223161105,0.9306963591159532,0.1791714741115092,0.1666095372860429,0.6005279581575115,0.4977416087164241,0.3120519527264369,0.8195864907736579,0.8999768215354604,0.4997057118863774,0.4282630390114044,0.689459016768222,0.5178967707496124,0.5366032156237217,10.08173271287131
2008-08-26,0.1610625984833547,0.1611306815859431,0.1605546365726205,0.1610569516776018,0.1826729570615453,0.7036517219783527,0.929964835783326,0.9175868430895018,0.1518001224672194,0.1523451286604098,0.59342177804532,0.463430020759242,0.5144914361968385,0.7780160006276367,0.886708983915074,0.0024083640541745,0.4283872718309396,0.6884920463746825,0.1200280330552668,0.1610569516776018,-0.6998583925920068
2024-07-18,0.9916077675729356,0.989180672200194,0.9775066272376608,0.9766038457850916,0.0645968277921166,0.9446123641615912,0.9934333463156696,0.982979406004946,0.2818887912162604,0.2149347467618906,0.7673817492380329,0.3902300477133986,0.8927526451048784,0.9912096554325832,0.9334875308515572,0.8477189725733077,0.8817215026128109,0.6888340069599155,0.9840510428425372,0.9766038457850916,5.063717434190752
2000-09-12,0.2048140031886166,0.2040630471041796,0.2026839910169318,0.201539931438021,0.0054693278957306,0.9883469864182036,0.9989601150219284,0.9950527457720432,0.2463219135809342,0.2008532047335743,0.7612420761398521,0.4435217257367965,0.4856370753947299,0.9238265703493884,0.9527704989153076,0.0034335101110349,0.8043191912446184,0.6888050246845623,0.1629173215443532,0.201539931438021,-0.7936318474396309
2012-08-14,0.1885299230648107,0.1870474117810412,0.1871342342411904,0.1867543301804138,0.1175335476947688,0.8886019341613289,0.8833871659495802,0.9694257078501428,0.213448507716037,0.1864405574904971,0.7306198177961506,0.400758467758167,0.5602101015116163,0.8657400830568416,0.952559695325954,0.001859020094461,0.8045295433660895,0.6881828553106145,0.1472528639976257,0.1867543301804138,-0.07336313529586669
2016-08-05,0.3331232169031229,0.3344715559257066,0.3336979667923551,0.3351663460613624,0.0825318697790443,0.9370754999158616,0.9014377930947362,0.9825366994352454,0.2135205828143831,0.1868890130386919,0.7357728696951585,0.4387146527489181,0.6545938186921572,0.8646165128047429,0.9520885816236144,0.151815107952648,0.8849870349360764,0.6886197510637223,0.3042214385028467,0.3351663460613624,0.7946911631852145
2004-09-08,0.1333450497770329,0.1327201081624119,0.1330498390684533,0.1326555883236697,0.0378382337695378,0.6894348838190567,0.894006476351894,0.9186484754298374,0.1755278657327655,0.1684827817536437,0.5456734630781311,0.5339220890888696,0.3656747317671895,0.8027332241773807,0.9350523943762732,0.0013488789721922,0.619296047326388,0.6884194311625471,0.0895916772099819,0.1326555883236697,-0.6042097009961047
1996-09-26,0.0489027267525243,0.0485578931123341,0.0483972026098379,0.0483623921113538,0.0008817237607676,0.6449816175347529,0.8532922480385383,0.906441346265245,0.1275406861681947,0.143605716202732,0.5497231675814099,0.4836223438398949,0.4865342973647342,0.7294586862412782,0.901697565997367,0.0014408479930235,0.6170842023203076,0.6884147323524356,0.0004762563864457,0.0483623921113538,-0.6354289124001833
2020-07-28,0.5371937331096719,0.5366834447383926,0.5350014216718924,0.5326719215080509,0.0660027638825282,0.7437192097103218,0.9111817845761628,0.9333822895201384,0.1779425313891663,0.1655834063006362,0.5889991769369268,0.5101307990984174,0.316566877323752,0.8188773794533524,0.8990856706495898,0.5002183074778741,0.4293824921287017,0.6887641349486134,0.5146899993636096,0.5326719215080509,10.014176475836441
2008-08-27,0.1620827702361793,0.1629722827249041,0.1619424064504564,0.1634349306175743,0.1963529930560809,0.6957822375193861,0.9277114200397428,0.920322969356442,0.1512070927891115,0.1516160181268546,0.581688037758889,0.4765052542569334,0.5159282125608537,0.7783758625218887,0.8860929398600134,0.0028792415168192,0.4283623444966644,0.6877247523179226,0.1226548046467469,0.1634349306175743,-0.6931790018988186
2024-07-19,0.979885497411204,0.9787449157871656,0.9726494008622196,0.9695658618688388,0.0752035742876952,0.9349852904983702,0.9894567690966696,0.9850600584118938,0.2800644925400958,0.2136055300871348,0.754389115862164,0.4038215780269928,0.8911176789137227,0.9895747946372552,0.9325545827599374,0.834612756319991,0.8749656996746311,0.6881228573638096,0.978559560663234,0.9695658618688388,4.932427408297137
2000-09-13,0.2014455496853676,0.2023245546347256,0.2011781664179947,0.2022890391225215,0.0088245853056831,0.9789423501921256,0.9954756499485926,0.9971956794502388,0.2449190407213443,0.1996920710582306,0.7481892403036002,0.4574354533942774,0.4854909807477228,0.9229864193936884,0.9517979675283548,0.0031882593888181,0.796800917080225,0.6880761147773454,0.1639079249166098,0.2022890391225215,-0.7913612194094692
2012-08-15,0.1872787947411588,0.1866829220876082,0.1874811916484294,0.1870611723588478,0.0816061746380196,0.8804237782671269,0.8812768437647076,0.9711183729235392,0.2123191200233956,0.1853939518080073,0.7179653782154413,0.4151594279277544,0.5598644916240783,0.8653993055036011,0.9516899311644956,0.0011330563746357,0.7966221306076842,0.6876441189862046,0.1477398273015199,0.1870611723588478,-0.07527776507184125
2016-08-08,0.3369536104956545,0.335027888862624,0.3362614845170411,0.3349170622011174,0.0458097972597908,0.9302661936214572,0.8996266914169442,0.9840123485837896,0.2125181042584901,0.1858967651157301,0.7230436797014362,0.4545763103314985,0.6550870499639119,0.8645038302041322,0.9513624355648068,0.1520701765517766,0.8777421958129292,0.6878866345911159,0.304724945245845,0.3349170622011174,0.7904146433907246
2004-09-09,0.1332488024738769,0.1323748056708321,0.1325101534596498,0.1324638186741533,0.0393900905500452,0.6869073183233099,0.8919755101519944,0.9195675633421344,0.1746435793000312,0.1675462104937845,0.538473846106566,0.5441784062423879,0.362522934238777,0.8028178072907869,0.9344942477338858,0.0015450756259541,0.6107122489893846,0.6876781002801788,0.0897714094266338,0.1324638186741533,-0.6044876967342772
1996-09-27,0.0488425757971091,0.0476586728695131,0.0483670861178592,0.0484822493408739,0.0004619865121522,0.6426080471877975,0.8511822715858726,0.9073788878875416,0.1268149661191198,0.1427496601925489,0.5426078520784537,0.4938793222312198,0.4858677083378457,0.7297904572045949,0.9013403631155016,0.0005518141249877,0.609717079173103,0.6876756232561211,0.0006362682858924,0.0484822493408739,-0.633996287996687
