date,id,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Consumer_Confidence_Cumulative_Sum,Consumer_Confidence_Peak,Consumer_Confidence_Days_Since_Peak,Consumer_Confidence_Trough,Consumer_Confidence_Days_Since_Trough
2004-01-01,0.1666666666666666,0.78336477334609,0.7413795697080747,0.6519334855691845,0.5064549806094831,0.7414077047001157,0.6854622334600702,0.6284186546007824,0.2823772601104766,0.2987450545434057,0.4180500012219322,0.7111222165057859,0.917713061450079,0.1686574939382143,0.7833647733460776,0.7233092956577849,1.0,0.6935744834301047,0.618903304545146,0.5646125928588255,0.5881990923504681,0.9177130614500806,0.8385168189183394,0.78336477334609,0.1637092157985117,0.0694820054087788,34.74731255584739,1.0,,0.4826839240746245,
2004-02-01,0.1701388888888889,0.766290890820418,0.78336477334609,0.6958442019501856,0.4826839240746245,0.7653962098878946,0.7087171179716432,0.6559574920595601,0.134050319873704,0.2991230774189018,0.3840837980008175,0.5046657159312681,0.9259290229420236,0.1721857924098925,0.7662908908204074,0.732897290757041,0.9017150054685884,0.6313521750080469,0.6371296613656554,0.5751812466440853,0.5914563533618669,0.9259290229420246,0.804024139506632,0.7662908908204187,0.1672581568402976,0.0759309340545038,35.5136034466678,1.0,,0.4826839240746245,
2004-03-01,0.1736111111111111,0.7410787083419841,0.766290890820418,0.7413795697080747,0.4951711750742369,0.7652937605810912,0.7284496654845629,0.6798356346392502,0.1350910971145047,0.2241933182215888,0.3038175205485329,0.4761733034907469,0.8822918890247986,0.175708253070499,0.7410787083419734,0.7423462114732509,0.7318415748175653,0.5557430878539833,0.6480647001332294,0.582552287633554,0.5931483706568095,0.8822918890247993,0.8071838401948079,0.7410787083419841,0.1705781339439038,0.0819638027876014,36.25468215500979,1.0,,0.4826839240746245,
2004-04-01,0.1770833333333333,0.7153701046094962,0.7410787083419841,0.78336477334609,0.5603588072651995,0.7421402172437528,0.7396854409182598,0.6948875600937647,0.1625046711249939,0.1381864981726166,0.2469580576877924,0.4742905710961714,0.776962956443504,0.1792247609750664,0.7153701046094856,0.7494249496188203,0.6270478161052893,0.4745727445999534,0.65274180905325,0.5869150302495818,0.5933082221868737,0.7769629564435051,0.8033332743200979,0.7153701046094975,0.1741270749856897,0.0884127314333264,36.97005225961929,1.0,,0.4826839240746245,
2004-05-01,0.1805555555555555,0.7035913821270299,0.7153701046094962,0.766290890820418,0.6246303165964147,0.7207897817061379,0.7410576069956516,0.7025548468821334,0.1213242469648327,0.1272429881413041,0.226090016348456,0.5229560994890933,0.6894786003364612,0.1827385415490436,0.7035913821270192,0.7530645558134346,0.6069341144749956,0.4319747845879007,0.65460298623195,0.5898264749442532,0.5927902246257979,0.689478600336463,0.7732775351556107,0.7035913821270303,0.1775615340583858,0.0946536301227376,37.67364364174632,1.0,,0.4826839240746245,
2004-06-01,0.1840277777777778,0.7243056871824027,0.7035913821270299,0.7410787083419841,0.6480824600832182,0.715078232851905,0.7380335128250888,0.7099562837570979,0.0638441604575831,0.131738943100927,0.2161992707435181,0.636885468683088,0.6862215088808619,0.1862571184630242,0.7243056871823921,0.7537828602067158,0.5540324428988015,0.5022134530164664,0.6598645595864809,0.5945062129959879,0.5934735958872572,0.6862215088808622,0.7426992948981095,0.7243056871824032,0.1811104751001717,0.1011025587684626,38.39794932892872,1.0,,0.4826839240746245,
2004-07-01,0.1875,0.7410486222053727,0.7243056871824027,0.7153701046094962,0.6484134075859185,0.7238222811874895,0.730538555202374,0.7189513593987016,0.1186632755064111,0.08676568563894,0.2051013916607195,0.6228768055471269,0.7049065804154153,0.1897795721572691,0.741048622205362,0.7510916229433064,0.3626662927066491,0.5909765198253183,0.6672965669753914,0.600442893433712,0.595084790228853,0.7049065804154169,0.7004287386343652,0.7410486222053739,0.1845449341728677,0.1073434574578739,39.13899795113409,1.0,,0.4826839240746245,
2004-08-01,0.1909722222222222,0.7373329843341487,0.7410486222053727,0.7035913821270299,0.6349949906582548,0.7353119709453733,0.7254095849131001,0.7288885954477173,0.0533885437473936,0.0506758669633946,0.1736105742820545,0.551235459314572,0.7160578334340111,0.1933011655058488,0.7373329843341381,0.7459170202336907,0.0719524370986164,0.6389548775926244,0.6729238795430135,0.6055839467700395,0.5964209481673706,0.7160578334340101,0.6659336353352912,0.7373329843341492,0.1880938752146537,0.1137923861035989,39.87633093546823,1.0,,0.4826839240746245,
2004-09-01,0.1944444444444444,0.7194768622566396,0.7373329843341487,0.7243056871824027,0.6296697444784431,0.7336676595711964,0.7215835062973088,0.7376090568930529,0.0713256305057868,0.0429978367555288,0.1178252978478462,0.5017479931649521,0.7018133803006703,0.1968186243187829,0.7194768622566308,0.739976028902614,0.0,0.6107466529617795,0.6745074198731764,0.6086339738712958,0.5966866158790154,0.7018133803006718,0.627350496941893,0.7194768622566408,0.1916428162564396,0.1202413147493239,40.59580779772487,1.0,,0.4826839240746245,
2004-10-01,0.1979166666666666,0.7060734883972799,0.7194768622566396,0.7410486222053727,0.6519334855691845,0.7217579276554211,0.7199369070044401,0.7428661658950197,0.0984930562992306,0.0509972593148414,0.0725053952551776,0.5172751468957796,0.6610609222040179,0.2003329796175971,0.7060734883972692,0.7334506292597993,0.0970283490028123,0.5711012914279507,0.6734618067087723,0.6101743368510419,0.5961776530655207,0.6610609222040169,0.6273808198428048,0.7060734883972811,0.1950772753291356,0.1264822134387351,41.30188128612215,1.0,,0.4826839240746245,
