date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Unemployment_Rate_Cumulative_Sum,Unemployment_Rate_Trough,Unemployment_Rate_Days_Since_Trough
1948-01-01,0.073170731707317,,,,,,,,,,,,0.0,,,0.1192871302850022,,0.0908582613477114,0.0575986165350893,0.0,,,0.073170731707317,0.0,0.0,0.073170731707317,0.073170731707317,
1948-02-01,0.105691056910569,0.073170731707317,,,,,,,,,0.120430506587493,,0.0007269944518844,0.1056910569105684,,0.0,,0.0992712502293883,0.0622599679929877,0.0029858832928315,,,0.105691056910569,0.0,0.001192582903747,0.178861788617886,0.073170731707317,
1948-03-01,0.1219512195121951,0.105691056910569,,,0.1146496815286623,,,0.0486442580210448,,,0.0949692844097625,,0.0014922517696575,0.1219512195121943,,0.0433626134974289,,0.110596427570107,0.0689067098866576,0.007347614769615,,,0.121951219512195,0.0,0.0023082249749942,0.3008130081300811,0.073170731707317,
1948-04-01,0.1138211382113821,0.1219512195121951,0.073170731707317,,0.1305732484076433,,,0.0159225710361717,,,0.064567372690401,,0.0022383776544863,0.1138211382113813,,1.0,,0.1180760227149113,0.07389576266447,0.0107918271299833,,,0.113821138211382,0.0022735606894022,0.0035008078787412,0.41463414634146323,0.073170731707317,
1948-05-01,0.08130081300813,0.1138211382113821,0.105691056910569,,0.1210191082802547,,,0.0421271631944697,,,0.0341918859269017,,0.0029079778075377,0.0813008130081295,,0.8041869060800835,,0.1159919220326844,0.0738539045193608,0.0111150890461331,,,0.08130081300813,0.0044737807114044,0.0046549203662383,0.4959349593495932,0.073170731707317,
1948-06-01,0.089430894308943,0.08130081300813,0.1219512195121951,,0.10828025477707,0.1342685370741482,,0.0331454747500823,0.0445296059607844,,0.0855469001480719,,0.0035967093935335,0.0894308943089425,,0.7923588440729219,,0.1163316994450654,0.0749804848420677,0.0121721448476026,,,0.089430894308943,0.0067473414008067,0.0058475032699853,0.5853658536585362,0.073170731707317,
1948-07-01,0.089430894308943,0.089430894308943,0.1138211382113821,,0.0987261146496814,0.1382765531062125,,0.0091929006739241,0.0370018302004422,,0.0743578188373141,,0.0042854409795293,0.0894308943089425,0.1426202321724709,0.5733987444970126,0.2942745069660942,0.1166192034093878,0.0760236147704999,0.0131877474803868,,,0.089430894308943,0.0089475614228089,0.0070016157574824,0.6747967479674792,0.073170731707317,
1948-08-01,0.1138211382113821,0.089430894308943,0.08130081300813,,0.1114649681528661,0.1402805611222444,,0.0275787020217736,0.0390201618447752,,0.1069926393270241,,0.0050315668643581,0.1138211382113813,0.1525704809286898,0.4266020867806759,0.3371685342630979,0.1231722176558413,0.0804854894087684,0.0164029350285681,,,0.113821138211382,0.0112211221122112,0.0081941986612295,0.7886178861788613,0.073170731707317,
1948-09-01,0.105691056910569,0.1138211382113821,0.089430894308943,,0.1178343949044586,0.1362725450901803,,0.0243221290105224,0.0324107599734055,,0.064316335609711,,0.0057585613162425,0.1056910569105683,0.1630735212824764,0.2015778325204564,0.3085028001580917,0.1266138286439596,0.083451516950098,0.0187455659673382,,,0.105691056910569,0.0134946828016134,0.0093867815649765,0.8943089430894303,0.073170731707317,
1948-10-01,0.0975609756097561,0.105691056910569,0.089430894308943,,0.1210191082802547,0.1322645290581162,,0.0159225710361716,0.0276981580804656,,0.0640520860510899,,0.0064664243351827,0.0975609756097554,0.1763405196241016,0.2233986610008571,0.2744251978913498,0.1274227137981021,0.0850325008831507,0.0202498582029486,,,0.097560975609756,0.0156949028236156,0.0105408940524736,0.9918699186991864,0.073170731707317,
1948-11-01,0.105691056910569,0.0975609756097561,0.1138211382113821,,0.1178343949044586,0.1382765531062125,,0.0091929006739246,0.0227887523829765,,0.0849420849420849,,0.0071934187870671,0.1056910569105683,0.1984521835268103,0.0528059872478792,0.2678472455158179,0.1302104023027958,0.0876617127597113,0.02244162940939,,,0.105691056910569,0.0179684635130179,0.0117334769562206,1.0975609756097553,0.073170731707317,
1948-12-01,0.1219512195121951,0.105691056910569,0.105691056910569,,0.1242038216560509,0.1462925851703407,0.1378169790518191,0.0243221290105225,0.0266115295033584,0.0340131697989108,0.0949692844097625,,0.0079586761048402,0.1219512195121942,0.2271973466003315,0.0640579726918062,0.2683943933167257,0.1367757100937595,0.0924268439299202,0.0260403904502301,,,0.121951219512195,0.0201686835350201,0.0128875894437177,1.2195121951219503,0.073170731707317,
1949-01-01,0.1463414634146341,0.1219512195121951,0.0975609756097561,0.073170731707317,0.143312101910828,0.1603206412825651,0.1477398015435501,0.0400709250356442,0.0402118908292086,0.0397382529312137,0.1037291572780531,0.2376204719175806,0.0087813277214463,0.146341463414633,0.2587064676616914,0.1192871302850022,0.2804583689683347,0.1486407121935249,0.1003350160142782,0.0317374360767392,0.2376204719175805,,0.146341463414634,0.0,0.0140801723474648,1.3658536585365844,0.073170731707317,
1949-02-01,0.1788617886178862,0.1463414634146341,0.105691056910569,0.105691056910569,0.1719745222929936,0.1763527054108216,0.1576626240352811,0.0559182317641018,0.0721462074085301,0.0662165528236763,0.1107873858955952,0.2298542967588463,0.0096805050698297,0.1788617886178849,0.2918739635157544,0.0,0.3060582028573764,0.1670933182365416,0.1123187490317673,0.0401969514420992,0.2298542967588462,0.7407407407407408,0.1788617886178861,0.0,0.0152727552512118,1.5447154471544706,0.073170731707317,
1949-03-01,0.2032520325203252,0.1788617886178862,0.1219512195121951,0.1219512195121951,0.2038216560509554,0.2004008016032064,0.1686879823594265,0.0559182317641021,0.0972322799202165,0.095635140987319,0.0993547026166665,0.2335216572504708,0.0106370767170461,0.2032520325203237,0.3233830845771143,0.0433626134974289,0.3153480631876712,0.1890168034726594,0.1269108117154588,0.0505641335764806,0.2335216572504708,0.7666666666666667,0.2032520325203251,0.0,0.0163499269062091,1.747967479674796,0.073170731707317,
1949-04-01,0.2276422764227642,0.2032520325203252,0.1463414634146341,0.1138211382113821,0.2356687898089171,0.2324649298597194,0.1841234840132303,0.0477677131085155,0.1099907450705754,0.1265900063529864,0.0978548895899053,0.2638949249118741,0.0116510426630954,0.2276422764227626,0.3620784964068544,1.0,0.304936312036101,0.2138771864875552,0.1439179944604489,0.062764172018353,0.263894924911874,0.7586206896551724,0.2276422764227641,0.0,0.0175425098099561,1.97560975609756,0.073170731707317,
1949-05-01,0.2926829268292683,0.2276422764227642,0.1788617886178862,0.08130081300813,0.2802547770700636,0.2785571142284569,0.2127894156560087,0.0905395715235193,0.1413169939205079,0.1728251209618097,0.1334699465167889,0.3708905030938929,0.0128180600726994,0.2926829268292662,0.3996683250414592,0.8041869060800835,0.3704026254019572,0.2517388729558206,0.1689880888067919,0.0804575441658153,0.3708905030938929,0.8,0.2926829268292682,0.0,0.0186966222974532,2.268292682926828,0.073170731707317,
