date,id,value,Lag_1,Lag_2,Lag_4,Lag_8,Rolling_Mean_4Q,Rolling_Mean_8Q,Rolling_Std_4Q,Rolling_Std_8Q,QoQ_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_4,EMA_8,ROC,RSI,Peak,Days_Since_Peak,Trough,Days_Since_Trough
1964-01-01,0.2200647249190938,0.0150305842787439,0.0146568848009402,0.0144794112572082,0.0141129808043654,0.0138669415637077,0.0143494857594209,0.0135932823659558,0.0128687760320712,0.0120900074999028,0.6299046584807171,0.5513794661317968,0.4595227596262333,0.0149332782772616,0.0150075088799167,0.7084593776586416,0.8063425827672948,0.0146535760023667,0.0143751550224598,0.5513794661317966,0.9033333994065288,0.0150305842787439,,0.0,
1964-04-01,0.2233009708737864,0.015342428266283,0.015223644036379,0.0148219838510976,0.0144142502224471,0.0141180372765478,0.0147883780230507,0.0139547337486239,0.0116497247455835,0.0132701728674116,0.5646549784751272,0.552254508863534,0.4748651878925163,0.0152451530721446,0.015418486728582,0.0,0.7757917135598333,0.0150492512266777,0.0147605866927034,0.552254508863534,1.0,0.015342428266283,,0.0,
1964-07-01,0.226537216828479,0.0158129773107429,0.0155394934919383,0.0153951272133621,0.0149620534762165,0.0144603542872369,0.0152152936468878,0.014337860767153,0.0121481020649575,0.0146609161908023,0.6027500380048504,0.5377693604462512,0.4906781652032592,0.0157157486025616,0.0158311858700134,1.0,0.78910983916977,0.0154785604733089,0.0151701619838944,0.5377693604462512,1.0,0.0158129773107429,,0.0,
1964-10-01,0.2297734627831715,0.0159992663986447,0.0160160864853755,0.0157145344812269,0.0153160450424625,0.0145889257265363,0.015604476126928,0.0147303808689397,0.0091527674017215,0.0144461279370031,0.5318120261585371,0.5094826784580107,0.5066774316019039,0.0159020560941275,0.0162806420664173,0.612508279424901,0.6750934200334093,0.0158121203377129,0.0155321881266884,0.5094826784580111,1.0,0.0159992663986447,,0.0,
1965-01-01,0.2330097087378641,0.0167204320413144,0.0162047683562519,0.0161964959449493,0.0159082929925628,0.0149601347514055,0.0160348098030205,0.0151740390392326,0.012375088670515,0.0152305807032081,0.6597590926559846,0.5293672834718391,0.5233978636432183,0.0166232929813902,0.016772222498387,0.7084593776586416,0.78941684409617,0.0163063693863744,0.0159820364987276,0.5293672834718389,1.0,0.0167204320413144,,0.0,
1965-04-01,0.2362459546925566,0.0171573024987785,0.0169351969830882,0.0163873031786219,0.0162383470629662,0.0152794883417956,0.0164969825013039,0.0156376419332383,0.0137195123483676,0.0154386480904981,0.5885834436057161,0.5455587828340551,0.5405551661419967,0.0170602065976739,0.0173678078667534,0.0,0.7368511205384856,0.0167810877826647,0.0164338553087814,0.5455587828340556,1.0,0.0171573024987785,,0.0,
1965-07-01,0.2394822006472492,0.0178312969824655,0.0173776788062232,0.0171259595478561,0.0167363737482777,0.0158601743504602,0.0170109642593653,0.0161217388270786,0.0172095144629567,0.0168196580686617,0.6411677715064606,0.5714933317702573,0.5583864631244623,0.0177342676658732,0.0180566954351311,1.0,0.7189194716239431,0.0173407941271423,0.0169425357855611,0.5714933317702575,1.0,0.0178312969824655,,0.0,
1965-10-01,0.2427184466019417,0.0186251393248972,0.0180603303859521,0.0175734256039781,0.0169335411595173,0.0162354148191685,0.0176796644667657,0.0166660253060186,0.0187388883592023,0.018857877692715,0.663976320503697,0.6623564714035768,0.5770116024493595,0.0185281884326935,0.018746721496362,0.612508279424901,0.781108436232886,0.0180003708170223,0.0175234065865795,0.6623564714035772,1.0,0.0186251393248972,,0.0,
1966-01-01,0.2459546925566343,0.0194662937409015,0.0188643692056057,0.0182637667527343,0.0176968191616895,0.0168632133872076,0.018378920805353,0.0172472056004267,0.0228354535291579,0.0220777967221267,0.6690552570349069,0.6687520416162078,0.5964778961902609,0.019369425947088,0.0194022810418129,0.7084593776586416,0.8656983749742455,0.0187391650066851,0.0181714649341917,0.6687520416162083,1.0,0.0194662937409015,,0.0,
1966-04-01,0.2491909385113268,0.0197920530441972,0.0197163277969286,0.0190768624795832,0.0181592006039706,0.0172130794741052,0.0190498817717255,0.0178302091222975,0.0199722034673322,0.0233068057469379,0.5552588319345414,0.645517582352253,0.6162699492344581,0.019695217432434,0.0199975501621645,0.0,0.7710573273862824,0.019315296003082,0.0187515210455855,0.6455175823522532,1.0,0.0197920530441972,,0.0,
1966-07-01,0.2524271844660194,0.0203083993303879,0.0200462713029789,0.0199384177591595,0.0188725528944086,0.017741000997229,0.0196806963238112,0.0184192131396153,0.0156657472467341,0.0240396264997212,0.5940703090526389,0.613147030130244,0.636578348564846,0.0202116147289319,0.0204939737065888,1.0,0.7643906060492327,0.0198715562113295,0.0193231569569326,0.6131470301302439,1.0,0.0203083993303879,,0.0,
1966-10-01,0.255663430420712,0.0207897635696258,0.0205692497790445,0.0202720778366501,0.0197127515413211,0.0179500036935139,0.020231935748584,0.0190468788106752,0.0126068021952231,0.0229644776041012,0.5850136869126211,0.5595003445344766,0.6573681121344718,0.0206930265225696,0.0209115927635641,0.612508279424901,0.8025172268296608,0.020401627211398,0.0198800813219272,0.5595003445344768,1.0,0.0207897635696258,,0.0,
1967-01-01,0.2588996763754045,0.021172628510495,0.0210567968826101,0.020800947281419,0.020603025043244,0.0187590986624341,0.0206664679770534,0.0196302192834441,0.0130105601752903,0.0217298198268036,0.5636335388459401,0.4888684862415409,0.6785407406449667,0.0210759292870056,0.0213163766689689,0.7084593776586416,0.7954299993965144,0.0208758136977685,0.0204025801351932,0.4888684862415406,1.0,0.021172628510495,,0.0,
1967-04-01,0.2621359223300971,0.0213421839908413,0.021444579517384,0.0212939862452809,0.0209478070121799,0.0192492352805562,0.021061221613132,0.0201785353258652,0.0095907707699888,0.0186676711727633,0.5203826491778546,0.4654688415909424,0.699882924635808,0.0212455015178881,0.0217398417963884,0.0,0.7128480551605314,0.0212294754354597,0.0208485311640163,0.4654688415909426,1.0,0.0213421839908413,,0.0,
1967-07-01,0.2653721682847896,0.021914649512476,0.0216163128465307,0.0216861369668303,0.0214943052622818,0.0200054076680986,0.0214702664755703,0.0207135487314567,0.0098037340759345,0.0161530721194985,0.5995655565962673,0.4691105083587679,0.721797574148284,0.0218180235938989,0.0222519557601736,1.0,0.7223994601417978,0.0216751412076338,0.0213289576494248,0.4691105083587682,1.0,0.021914649512476,,0.0,
1967-10-01,0.2686084142394822,0.0224855649736213,0.0221961313793865,0.0218598047458897,0.0220037786940477,0.0208960405648621,0.0219021162955766,0.0212193535715181,0.0129606805862657,0.0151701171799706,0.5971478792481646,0.477171297458151,0.7442831391219054,0.0223889954562886,0.0229322413825499,0.612508279424901,0.6958503300344034,0.0221753772390147,0.0218358366969888,0.4771712974581511,1.0,0.0224855649736213,,0.0,
1968-01-01,0.2718446601941747,0.0234701352135379,0.0227743799420609,0.0224461545089719,0.0224090009756953,0.0218397541388403,0.0224871953348054,0.0217439491938604,0.0206072919500285,0.0178482403808748,0.6736083220636113,0.5506381604066464,0.7677532743354433,0.0233736629627717,0.0237045777663649,0.7084593776586416,0.7821178674237181,0.0228770563380726,0.0224598096946869,0.5506381604066461,1.0,0.0234701352135379,,0.0,
1968-04-01,0.2750809061488673,0.0243493365688262,0.0237715964562918,0.023030916617311,0.0225884576228769,0.0222052321896245,0.0232529915515526,0.0223410584957975,0.0247490975470122,0.0210570731034692,0.6484879599746662,0.6384297504816439,0.7921026109042695,0.0242529511751411,0.0244824710795821,0.0,0.8403304823017326,0.0236566286641913,0.0231502696185901,0.6384297504816441,1.0,0.0243493365688262,,0.0,
1968-07-01,0.2783171521035598,0.0249299399080299,0.0246620906793368,0.0240393660436877,0.0231943521827565,0.022784534859717,0.024020860130691,0.0229465869544234,0.0245292155110518,0.0237304359080648,0.590719127934793,0.6323178293884897,0.8170325508122994,0.0248336118726633,0.0252529461179388,1.0,0.7579644558012184,0.0243611596372084,0.0238227685188015,0.6323178293884897,1.0,0.0249299399080299,,0.0,
1968-10-01,0.2815533980582524,0.0255360487880129,0.0252501515556442,0.024939891030595,0.0237986061665972,0.0233245902383172,0.0247976910043261,0.023568459839494,0.0199273965722348,0.0259315951666118,0.5934040978598866,0.629734053484287,0.8425685996003123,0.0254397806306797,0.0259695912263548,0.612508279424901,0.733642407401911,0.0250310677282229,0.0244872490444481,0.6297340534842875,1.0,0.0255360487880129,,0.0,
1969-01-01,0.284789644012945,0.0264275801699211,0.0258640455776616,0.0255345759810786,0.0248406702379521,0.0237541366269755,0.0255508287650825,0.0242569797659185,0.020141473599967,0.0282681014505592,0.6408226254168488,0.6074055033207747,0.8689961797702334,0.0263314000877632,0.026664464917869,0.7084593776586416,0.8057147203351285,0.0257966060067677,0.0252120918381808,0.607405503320775,1.0,0.0264275801699211,,0.0,
1969-04-01,0.2880258899676375,0.0269800710484316,0.0267670281998757,0.0261553850686989,0.0257712124244701,0.0239443654426373,0.0262207670071582,0.0249956730658119,0.020742902011992,0.0282818132578998,0.5798135545958416,0.5606943325919544,0.8959762508186649,0.0268839455473372,0.0273387418279649,0.0,0.7842233731704198,0.0264812514407057,0.0259047733768326,0.5606943325919544,1.0,0.0269800710484316,,0.0,
1969-07-01,0.2912621359223301,0.0277176180121819,0.0273266155260773,0.0270685391274264,0.0263857200085548,0.024586629779746,0.0269306722382054,0.0257559958439091,0.0209150742470826,0.0278294989612392,0.6090416188273781,0.5731343139643235,0.9236938688308468,0.0276215653740057,0.0279169335555195,1.0,0.8213885222970561,0.0271928326285797,0.0266156204874799,0.5731343139643239,1.0,0.0277176180121819,,0.0,
1969-10-01,0.2944983818770226,0.0280061758637333,0.0280736358832384,0.0276344297941598,0.0270272225256459,0.0252271550626496,0.0275597104796701,0.0264793232596923,0.0158920045729128,0.0252117515969817,0.5336473246550465,0.5324569289209613,0.9517000446945801,0.0279101517324429,0.0284419865809371,0.612508279424901,0.7556675006299685,0.0277374639483085,0.0272358319389283,0.5324569289209615,1.0,0.0280061758637333,,0.0,
1970-01-01,0.2977346278317152,0.0284660153993577,0.0283659001049382,0.0283898647873837,0.0279708147488382,0.0263317706745581,0.0280788148304819,0.0271338988449494,0.0136250687839918,0.0231300659914789,0.5608718096773453,0.478997886759731,0.9801660600939378,0.0283700366960226,0.0289590882276979,0.7084593776586416,0.7397054952247615,0.0282517791910344,0.0278255148337933,0.4789978867597314,1.0,0.0284660153993577,,0.0,
1970-04-01,0.3009708737864077,0.029035838772431,0.0288316460316684,0.0286854211510395,0.0285555682493055,0.0273181701244795,0.0286023330440488,0.0277479387755786,0.0124596782311774,0.0219648199824829,0.5774507498865735,0.4774229996132458,1.009201898866369,0.0289399163624519,0.0294405261340515,0.0,0.7863820949333498,0.0287927595182468,0.0284171162674051,0.4774229996132457,1.0,0.029035838772431,,0.0,
1970-07-01,0.3042071197411003,0.0296940508220446,0.0294087884789879,0.0291564133638095,0.0293361841573449,0.0279695644961649,0.0291056479671188,0.0283721472381078,0.0162392898480939,0.0209604041911909,0.5899267278574686,0.4647492181887767,1.0388959496884136,0.0295981934374172,0.0300477991254775,1.0,0.7867329361771045,0.0293857864679951,0.029030833983617,0.4647492181887769,1.0,0.0296940508220446,,0.0,
1970-10-01,0.3074433656957929,0.0297838486444844,0.0300754549077803,0.029740056897216,0.0296415923013433,0.028649574214316,0.029558347008757,0.02892870703812,0.0134774103660737,0.0182926376678157,0.5006183397021896,0.4426424210588728,1.068679798332898,0.0296880001310635,0.03082871486615,0.612508279424901,0.5882845747929863,0.0297782249019454,0.0295291228725986,0.4426424210588725,1.0,0.0297838486444844,,0.0,
1971-01-01,0.3106796116504854,0.0314236717276259,0.0301664061348725,0.0304142328340423,0.0301282840976578,0.0296498070499597,0.030311538597108,0.0295833103179714,0.0232747176034784,0.021493347071511,0.738726244492173,0.5604808384717934,1.100103470060524,0.0313279852137806,0.0316442371752947,0.7084593776586416,0.8438196643653519,0.0306824573422253,0.0302993074201488,0.5604808384717932,1.0,0.0314236717276259,,0.0,
1971-04-01,0.313915857605178,0.032167524619276,0.0318272918620952,0.030506208559956,0.0307313822211072,0.0302696613021982,0.0311090482383255,0.0302629864372601,0.0284431649150764,0.0245048256866968,0.5963863564944342,0.5733649293050503,1.1322709946798,0.0320719115913171,0.032517556068051,0.0,0.8250810392999579,0.0315283624817562,0.031071906036376,0.57336492930505,1.0,0.032167524619276,,0.0,
1971-07-01,0.3171521035598705,0.0329215585900494,0.0325806991434028,0.0321858029459222,0.0314280304646021,0.0310971349121495,0.0319309597224168,0.0309448227349097,0.0312665971451195,0.027900246309176,0.595857631874808,0.5774047598011686,1.1651925532698493,0.0328260200537747,0.0334082098698448,1.0,0.7709795403006954,0.0323434233923973,0.0318487578537606,0.577404759801169,1.0,0.0329215585900494,,0.0,
1971-10-01,0.3203883495145631,0.0333662145786077,0.0333444182743101,0.0329476968073056,0.0315230720174103,0.0314208756620114,0.0328432387665331,0.0316471114905024,0.0193239662207386,0.0290598863414155,0.5499384304675419,0.6115408544900964,1.198558767848457,0.0332707199702922,0.0343368540938687,0.612508279424901,0.6488581672720368,0.0330138040805972,0.0325567293061797,0.6115408544900965,1.0,0.0333662145786077,,0.0,
1972-01-01,0.3236245954692556,0.0347863518160315,0.033794785629492,0.0337200186737064,0.0332586523234583,0.0319367819015364,0.0336995729973548,0.0324752214040885,0.0253759156008637,0.0319848485594986,0.6863346271856898,0.5763930964339344,1.2333451196644885,0.0346909975043321,0.0353442802161978,0.7084593776586416,0.7703525246744292,0.0339952073505019,0.033438740109006,0.5763930964339349,1.0,0.0347863518160315,,0.0,
1972-04-01,0.3268608414239482,0.0360461282501025,0.03523316376466,0.0341754590866063,0.0340459423931112,0.0325760819417046,0.0346872914152675,0.0333937310894674,0.0332255863039391,0.0355796462737483,0.6580036415043131,0.6183495764146316,1.269391247914591,0.0359508983928336,0.0364805051192805,0.0,0.825623100173468,0.0350978241905398,0.034418697219094,0.618349576414632,1.0,0.0360461282501025,,0.0,
1972-07-01,0.3300970873786408,0.0368985558333021,0.0365091213483474,0.0356300394957983,0.0348440080644752,0.0333145475955223,0.0357000665784546,0.0343376874913076,0.0361495195066242,0.0379929772969743,0.5993701596033802,0.6207660976131969,1.3062898037478932,0.0368034101881095,0.0377702910226725,1.0,0.6984110696690511,0.0361070400083564,0.0353797864428091,0.6207660976131972,1.0,0.0368985558333021,,0.0,
1972-10-01,0.3333333333333333,0.03824915172059,0.037372497904625,0.0369203698052027,0.0353146296727707,0.0334152941675402,0.0369435468119885,0.0354468375328054,0.0340936817176269,0.0385285707815615,0.6618190714272587,0.6983757716244317,1.3445389554684832,0.0381541395019621,0.0391003352983434,0.612508279424901,0.7217412479504794,0.0372633832931294,0.0364424402600726,0.6983757716244317,1.0,0.03824915172059,,0.0,
1973-01-01,0.3365695792880259,0.0399607707873063,0.0387404414684787,0.0377934716647288,0.0368176956111011,0.0352550554206932,0.0382612552984407,0.0365653945048579,0.0402999020403116,0.0439152899363179,0.7022063238451305,0.7093413844923903,1.3844997262557894,0.0398659276610429,0.0404140747299389,0.7084593776586416,0.8276559363567824,0.0386552392144164,0.0376683277533337,0.7093413844923901,1.0,0.0399607707873063,,0.0,
1973-04-01,0.3398058252427184,0.0412429878698255,0.0404740453600066,0.0391768241088548,0.0381510365010271,0.0360896038193424,0.0395846784811837,0.0377544896087735,0.0451582009852074,0.0483906161582612,0.6424718597245931,0.6985323849805349,1.425742714125615,0.0411482714149239,0.0417272132903065,0.0,0.8411174903996272,0.0400132796194824,0.038920980678398,0.6985323849805356,1.0,0.0412429878698255,,0.0,
1973-07-01,0.343042071197411,0.0419458346158028,0.041772731830182,0.0409299557758771,0.0390532414650523,0.0369355746422024,0.0408700096694993,0.0389368780050856,0.0382114932293689,0.0497154850837732,0.5699300396376423,0.6778971180844382,1.4676885487414177,0.0418511875957542,0.0429068364566717,1.0,0.7142388855931863,0.0411147459931953,0.0400592643480539,0.6778971180844382,1.0,0.0419458346158028,,0.0,
1973-10-01,0.3462783171521035,0.0434413259301974,0.0424846062639669,0.0422432709959942,0.0404827051965395,0.0374344460553092,0.0421922396738959,0.0402569500773133,0.0339658468557191,0.0494164297485473,0.6612310901930806,0.6774912303047712,1.511129874671615,0.0433468266510611,0.0439454310797697,0.612508279424901,0.8345166256092735,0.0423855323428709,0.0412935451011483,0.6774912303047715,1.0,0.0434413259301974,,0.0,
1974-01-01,0.3495145631067961,0.0439669373506767,0.043999306358629,0.0429631641728098,0.0422942740018511,0.0390277358988493,0.0432124430451343,0.0414598186261628,0.0295115993869344,0.0474436040378255,0.5463366281846808,0.5706151175291785,1.5550968120222919,0.0438724899971584,0.0450403585099537,0.7084593776586416,0.708784151359243,0.043362364364678,0.0423761842715747,0.5706151175291783,1.0,0.0439669373506767,,0.0,
1974-04-01,0.3527508090614886,0.0453354646195346,0.0445316689746417,0.0444949262523546,0.0436513659585244,0.0404411126800805,0.0442546260174906,0.0426769360438162,0.0327349675691732,0.0466121725244391,0.6402799117198251,0.5691360428718171,1.6004322766418264,0.045241152464038,0.0461679091817745,0.0,0.7840673651910066,0.0445065903308204,0.0435375609377432,0.569136042871817,1.0,0.0453354646195346,,0.0,
1974-07-01,0.3559870550161812,0.0463912671846663,0.0459177742390015,0.04503328554252,0.0443952553347804,0.0413974739210048,0.0453866921015208,0.0439207002770202,0.0311514473055553,0.0439512094013305,0.6021990980376002,0.5911668072854799,1.6468235438264927,0.0462970593328408,0.0472896725149252,1.0,0.7555753669764407,0.0456237140843457,0.0446872085640619,0.59116680728548,1.0,0.0463912671846663,,0.0,
1974-10-01,0.3592233009708738,0.0477881887433973,0.0469871380192899,0.0464350042653788,0.0459780756401005,0.0429127434690708,0.0464936565839478,0.0451705342421573,0.0380835688729378,0.0427271162094163,0.636553183243083,0.574482629532033,1.69461173256989,0.0476941188946906,0.0484042389468258,0.612508279424901,0.8296712310129521,0.0468636951385052,0.0459073282721331,0.5744826295320329,1.0,0.0477881887433973,,0.0,
1975-01-01,0.3624595469255663,0.0483672420221116,0.0484020022828793,0.0475164136438141,0.0465343800606177,0.044833054551087,0.0476142304765363,0.0462719759548885,0.0319704169990841,0.0418041766695852,0.547330984251561,0.5751650818109749,1.7429789745920015,0.0482732293785915,0.0496312405836306,0.7084593776586416,0.6978724202353934,0.0478438391868636,0.0469914231003976,0.5751650818109747,1.0,0.0483672420221116,,0.0,
1975-04-01,0.3656957928802589,0.0496262081972905,0.0489884931890055,0.0489472153149217,0.0479828222740114,0.0462716080943329,0.0487069037326036,0.0473703712622388,0.0312953062279166,0.0425749896953481,0.6170785651755577,0.5594862237813076,1.792605182789292,0.0495323199281546,0.0510405592009439,0.0,0.6904348051971816,0.0489453700459258,0.0481283676137455,0.5594862237813074,1.0,0.0496262081972905,,0.0,
1975-07-01,0.3689320388349514,0.0516683072060656,0.0502636301064618,0.0495403126106622,0.0491002782715248,0.0470601506044656,0.0500507455162219,0.0486442395195242,0.0405304770331576,0.0454856911495225,0.6935518835818115,0.621372932631848,1.8442734899953575,0.0515746206777004,0.052696447359707,1.0,0.7575148392266335,0.0504391182134476,0.0494891489750847,0.6213729326318478,1.0,0.0516683072060656,,0.0,
1975-10-01,0.372168284789644,0.0535005843904188,0.0523319587768647,0.0508298130096326,0.0505787728550885,0.0487379821967487,0.0515054542021323,0.0499622344971742,0.053883602232092,0.0516597510209037,0.6660179679968175,0.6415220884370549,1.8977740743857763,0.0534070788743405,0.054525490342208,0.612508279424901,0.7750181101869789,0.0520826250889217,0.0509750670914932,0.6415220884370549,1.0,0.0535005843904188,,0.0,
1976-01-01,0.3754045307443365,0.0555669559373111,0.0541877705745484,0.0529214398844995,0.0511916398631341,0.0493276796681125,0.053338920757267,0.0514821046047262,0.0606796117913882,0.0575463052309737,0.6829494426562812,0.7361123777509981,1.9533410303230874,0.0554736545599092,0.0562296921619687,0.7084593776586416,0.848879859525109,0.0539114579404239,0.0526129359753772,0.7361123777509981,1.0,0.0555669559373111,,0.0,
1976-04-01,0.3786407766990291,0.0566888122164776,0.0562806835507444,0.0547981560400484,0.0525241231792216,0.0508630669114148,0.0551374711460543,0.0529696551206471,0.0530092644902413,0.0614389135786541,0.5898557071044934,0.7169174740520642,2.010029842539565,0.0565956216682517,0.0578072276161609,0.0,0.7852778405498402,0.0554662845247296,0.0541486012389819,0.7169174740520645,1.0,0.0566888122164776,,0.0,
1976-07-01,0.3818770226537217,0.0578945479053063,0.0574169494694392,0.05691464414487,0.0546854702532244,0.0520475999688393,0.0567230347143756,0.0544768503355087,0.0442139198082412,0.0630607505915868,0.5956574096099496,0.6490654750799139,2.067924390444871,0.0578014764727777,0.0593460136528876,1.0,0.7123235114617241,0.0568909159053378,0.0556243467183246,0.6490654750799142,1.0,0.0578945479053063,,0.0,
1976-10-01,0.3851132686084142,0.0595754828200631,0.0586381721836251,0.0580637092651994,0.0566247429888491,0.0536148435232621,0.0582700577249815,0.0560212578536734,0.0404920860190854,0.0652738647191814,0.635810361262507,0.6283708164866493,2.1274998732649344,0.0594825774485843,0.0610254622887502,0.612508279424901,0.7290103114780706,0.0584312307602214,0.0571643680698089,0.628370816486649,1.0,0.0595754828200631,,0.0,
1977-01-01,0.3883495145631068,0.0614910405270713,0.0603406978017919,0.0592986881569688,0.0588117799921908,0.0542644988407425,0.0597786747468584,0.0577407782920463,0.0496015093585555,0.0652572040959148,0.6524213035083642,0.6076185013758681,2.1889909137920056,0.061398324395236,0.0629929405807975,0.7084593776586416,0.7278147350218731,0.0601366419605235,0.0588091272471239,0.6076185013758679,1.0,0.0614910405270713,,0.0,
1977-04-01,0.3915857605177993,0.0638605545855739,0.0622808598155784,0.0610203914766899,0.0599991469004596,0.0556769665709119,0.0616050181169777,0.0596058061292448,0.0613613970808854,0.0661258043543783,0.686071247757192,0.6737061569810968,2.2528514683775795,0.0637680725401324,0.0650797799092723,0.0,0.7987094263071199,0.0621262480787909,0.0606412726412261,0.6737061569810971,1.0,0.0638605545855739,,0.0,
1977-07-01,0.3948220064724919,0.0660645996868384,0.0646808090056344,0.0629824079916189,0.061275291343933,0.0579680519142461,0.063685589216273,0.0614920526414972,0.0676446857375786,0.0697511623263917,0.6660905367852625,0.7228135331668704,2.318916068064418,0.0659723353809658,0.0670861883319364,1.0,0.8178474990312647,0.0642188879095149,0.0625805533325491,0.7228135331668704,1.0,0.0660645996868384,,0.0,
1977-10-01,0.3980582524271844,0.0676779660557185,0.0669131638788397,0.0654093908479064,0.0630543842008351,0.0600237325565452,0.0657489534278358,0.0633496167855127,0.0644175068957458,0.0726690478916612,0.6141622487592377,0.707644383618474,2.386594034120136,0.0675858611357392,0.0692991835113273,0.612508279424901,0.7392447123799499,0.0661324513407267,0.0644653360302529,0.7076443836184744,1.0,0.0676779660557185,,0.0,
1978-01-01,0.401294498381877,0.0690339166974242,0.0685472530695593,0.0676668915603665,0.0650818006127402,0.0623420499077728,0.0676698090827624,0.065114099397847,0.0530079285312472,0.0752221329730686,0.5915744902639246,0.6652774148623308,2.4556279508175605,0.0689419457330105,0.0717943984190888,0.7084593776586416,0.5753663222518046,0.067833587024115,0.0662476675514724,0.6652774148623313,1.0,0.0690339166974242,,0.0,
1978-04-01,0.4045307443365696,0.0735739381847854,0.0699206201667665,0.0693193875665128,0.0675896820891751,0.0636006903887098,0.0701434023638442,0.0673264405272871,0.0776284056524796,0.0858892032900738,0.8315016979824563,0.7649681217440604,2.529201889002346,0.0734824157331179,0.074456569689499,0.0,0.8810267597107835,0.0707058263162719,0.0686932668954897,0.7649681217440609,1.0,0.0735739381847854,,0.0,
1978-07-01,0.4077669902912621,0.0758081390082973,0.0745189557842875,0.0707082246361149,0.0699224320734405,0.0649534374165179,0.0726246750484186,0.0696735343214053,0.0919354917363099,0.0925222398752102,0.6470506653735054,0.7515609459417236,2.605010028010643,0.0757168372753092,0.0773322987264471,1.0,0.7767480304366128,0.0733403444656375,0.0711167147928416,0.7515609459417242,1.0,0.0758081390082973,,0.0,
1978-10-01,0.4110032362459547,0.0786932243227459,0.0767818537137466,0.0753583571295115,0.0716300107293673,0.0668393231300651,0.0754298014557511,0.0721783996038897,0.0984618315192495,0.0988826249414696,0.6882591710911838,0.8040223478021724,2.6837032523333892,0.0786022076098928,0.0799682891790641,0.612508279424901,0.8275868544199163,0.0760976802830108,0.0736748072863078,0.8040223478021726,1.0,0.0786932243227459,,0.0,
1979-01-01,0.4142394822006472,0.0804427141855089,0.0797039963947775,0.0776467449433376,0.073065141905353,0.0689884384119288,0.0783351458729158,0.0746615061667299,0.0731296400571954,0.100816500063145,0.604919685584045,0.8136232235828913,2.7641459665188983,0.0803518703063097,0.082372343337657,0.7084593776586416,0.7446345184246042,0.0784655765782748,0.0760726502952783,0.813623223582892,1.0,0.0804427141855089,,0.0,
1979-04-01,0.4174757281553398,0.0827197882730103,0.0814759575123251,0.0806018034170227,0.0778702772662991,0.07164685943213,0.0806642120625648,0.0771325009602985,0.0699657320426662,0.1024145803474211,0.6375214352068739,0.679138921427331,2.8468657547919087,0.0826291693479782,0.0847191114272908,0.0,0.7582202978134625,0.0808149739414354,0.0784689581677997,0.6791389214273312,1.0,0.0827197882730103,,0.0,
1979-07-01,0.4207119741100323,0.0854083681917864,0.0837822793897525,0.0823937243760643,0.080234943911688,0.0741196364159373,0.0831089896380175,0.079666980995697,0.0697566603087638,0.1044604702266048,0.6603218185539326,0.6883251739367596,2.9322741229836953,0.0853180148739472,0.0870239540658252,1.0,0.7948161860625884,0.0833210964517944,0.0809600903578573,0.6883251739367602,1.0,0.0854083681917864,,0.0,
1979-10-01,0.4239482200647249,0.0873923751608584,0.0865053926691669,0.0847260252767624,0.0832885033502054,0.0759297151757261,0.0853243001777988,0.0822500235023251,0.0730946053537446,0.1016772933013528,0.6111821321615645,0.6352172895624173,3.0196664981445536,0.0873022178448259,0.0891443382730083,0.612508279424901,0.7916679003077487,0.0856339079217839,0.0833605739515486,0.6352172895624173,1.0,0.0873923751608584,,0.0,
1980-01-01,0.4271844660194174,0.0897160215203352,0.0885148831389127,0.0874798124286953,0.0851401544110168,0.0774509923655915,0.0876858244069762,0.0849598564777497,0.0713110545839876,0.092813724024289,0.6294645219244951,0.6521468784616021,3.109382519664889,0.0896260937593859,0.090928984552066,0.7084593776586416,0.8608285782913416,0.087969247968886,0.085769802507931,0.6521468784616024,1.0,0.0897160215203352,,0.0,
1980-04-01,0.43042071197411,0.0899805886629491,0.0908683754840593,0.0895119383337577,0.0875501978982132,0.0825445635604352,0.0895348471369429,0.0871095062770652,0.0511897306131335,0.085784036961067,0.5026504305288642,0.5592448018934195,3.199363108327838,0.0898906870388223,0.0929646820587256,0.0,0.6669227285363366,0.0894783504684698,0.0877053794573465,0.5592448018934193,1.0,0.0899805886629491,,0.0,
1980-07-01,0.4336569579288026,0.092063693817397,0.0911363408490898,0.0918919410428741,0.0903957770379608,0.0850511730533234,0.0912296807222507,0.0892393590571711,0.0452805752941225,0.0791702889221928,0.6113357193398564,0.5263792447624165,3.291426802145235,0.0919739979850745,0.0956574796904508,1.0,0.5865100935622216,0.0912333651649942,0.0896968875091541,0.5263792447624163,1.0,0.092063693817397,,0.0,
1980-10-01,0.4368932038834952,0.0966107962629028,0.0932462023670155,0.0921629248410739,0.092495639796318,0.0882880272165145,0.0935772277193703,0.0915869744328166,0.0766940482281069,0.085442741219787,0.7530269294656299,0.6215476164399303,3.388037598408138,0.0965215496428606,0.0988178997081134,0.612508279424901,0.7658172282540523,0.0941408196936262,0.092306831938771,0.6215476164399307,1.0,0.0966107962629028,,0.0,
