date,value,Monthly_Percentage_Change,Annual_Percentage_Change,Rolling_3M_Average,Rolling_6M_Average,Rolling_12M_Average,MACD,RSI,Consumer_Sentiment_Rolling_6M_Avg,Consumer_Sentiment_Rolling_12M_Avg
2003-09-01,0.6080645161290323,0.5321541817835691,0.5398362987273725,0.6338605741066198,0.6239900559353637,0.5494449188727586,0.4987958157216524,0.4904131783175065,0.6336021505376345,0.5740591397849463
2003-10-01,0.6387096774193548,0.6516666041468997,0.6556710350320734,0.6262448740480376,0.6351771286513359,0.5648163962425274,0.5213932024625313,0.5306033364345707,0.643279569892473,0.5861559139784946
2003-11-01,0.7048387096774194,0.7244158087041983,0.6571196894206562,0.6520210896309314,0.640149160969546,0.5810418445772842,0.5658818367211257,0.617028329175254,0.6475806451612903,0.5989247311827958
2003-12-01,0.6870967741935483,0.5508064606386733,0.6013974319699908,0.6807264206209723,0.6491609695463019,0.5911187019641333,0.5946739140916171,0.7054313439237471,0.6553763440860215,0.6068548387096774
2004-01-01,0.8677419354838709,0.951446494884468,0.83991026637462,0.7639132981839486,0.6892479801118709,0.6276686592655847,0.6873384971693552,0.7867914598926126,0.6900537634408602,0.6356182795698925
2004-02-01,0.7161290322580647,0.3128221713414142,0.7425529350393567,0.7680140597539545,0.705096333126165,0.6524338172502138,0.7008702081636353,0.5975145619902321,0.703763440860215,0.6551075268817205
2004-03-01,0.7387096774193549,0.6310314473759038,0.8085836233037913,0.7867603983596955,0.7302672467371036,0.6835183603757471,0.7194184309434964,0.680871459540866,0.7255376344086022,0.6795698924731183
2004-04-01,0.7129032258064516,0.5358247456797692,0.6353691139523382,0.7305213825424722,0.7445618396519575,0.697523484201537,0.7230274245021076,0.6964488624162164,0.7379032258064516,0.6905913978494623
2004-05-01,0.6483870967741936,0.4580415821704922,0.4910371093385895,0.705916813122437,0.7336855189558731,0.6942783945345861,0.699964230438674,0.6674452218244928,0.728494623655914,0.6880376344086021
2004-06-01,0.7354838709677418,0.7670131905224119,0.5985650843493242,0.7047451669595782,0.7430080795525171,0.7043552519214344,0.7147291144591635,0.6342699551991681,0.7365591397849464,0.6959677419354838
2004-07-01,0.7532258064516129,0.620994358138669,0.5961154371637263,0.7193907439953137,0.72094468614046,0.7142613151152859,0.7322197452913554,0.5697624923165925,0.7174731182795698,0.703763440860215
2004-08-01,0.7403225806451614,0.5612733657886197,0.6086868282944299,0.75278265963679,0.7256059664387817,0.725533731853117,0.739829768969869,0.598339308624243,0.7215053763440861,0.7126344086021504
2004-09-01,0.7129032258064516,0.5327288722009179,0.6089458411861702,0.7445811364967782,0.7206339341205714,0.73663535439795,0.7340144016114956,0.5505000681127854,0.7172043010752688,0.7213709677419354
2004-10-01,0.6725806451612903,0.5061207313286267,0.5458775303822512,0.7152899824253077,0.7128651336233685,0.7402220324508966,0.7127713257608214,0.5352590906264624,0.7104838709677419,0.7241935483870967
2004-11-01,0.6903225806451612,0.6224719227518776,0.5047569401059212,0.6971294669009959,0.7209446861404598,0.7386848847139196,0.7020729030039061,0.5788292722975139,0.7174731182795698,0.722983870967742
2004-12-01,0.7596774193548386,0.7261588258881173,0.5771866972467963,0.7141183362624489,0.7256059664387817,0.7463706233988046,0.7196599268343312,0.6114109540636813,0.7215053763440861,0.7290322580645161
2005-01-01,0.7338709677419355,0.5364998875045492,0.417200503661676,0.7363796133567663,0.7218769422001243,0.7321947053800173,0.7225130922030332,0.5261283807758848,0.7182795698924731,0.7178763440860215
2005-02-01,0.7112903225806451,0.5419896225714175,0.5127553510245775,0.7439953134153486,0.7162834058421379,0.7316823228010247,0.715033999495732,0.5211698951250562,0.7134408602150537,0.7174731182795698
2005-03-01,0.6870967741935483,0.538122403758005,0.4751412648557289,0.7176332747510253,0.7113113735239276,0.7262169086251071,0.6989231256574961,0.2732131306922498,0.7091397849462364,0.7131720430107528
2005-04-01,0.6080645161290323,0.4264803379643103,0.4308390874793713,0.6719390743995312,0.6988812927284025,0.7151152860802732,0.6550871352102273,0.3451291187054284,0.6983870967741934,0.7044354838709678
2005-05-01,0.5951612903225807,0.5587099276217774,0.4711808062756669,0.6297598125366141,0.680546923555003,0.7094790777113578,0.6155282403373827,0.2914577758405474,0.6825268817204301,0.7000000000000001
2005-06-01,0.7419354838709677,0.9024352951639985,0.5219172303165022,0.649677797305214,0.6771286513362333,0.7101622544833477,0.6413431174706682,0.5311503012111586,0.6795698924731183,0.7005376344086022
2005-07-01,0.75,0.6019785349626571,0.514136357787632,0.7012302284710018,0.6802361715351148,0.7098206660973527,0.6645958241793783,0.6271082733118695,0.682258064516129,0.700268817204301
2005-08-01,0.6306451612903226,0.3547154217552074,0.4284682805452433,0.7141183362624489,0.6646985705407082,0.6982066609735265,0.6364429660232119,0.3702689059472447,0.6688172043010753,0.6911290322580644
2005-09-01,0.4338709677419357,0.1728259247179273,0.2881608679665944,0.6022261277094317,0.6159105034182724,0.6686592655849704,0.5384828526085441,0.1966091505625497,0.6266129032258064,0.6678763440860215
2005-10-01,0.3903225806451613,0.4802409361727654,0.2792157463446102,0.4715875805506736,0.5739589807333747,0.6387702818104182,0.4460310014779825,0.1798665735950669,0.5903225806451613,0.6443548387096774
2005-11-01,0.5096774193548386,0.8873758567912167,0.3665154457322317,0.427650849443468,0.5574891236793036,0.6196413321947054,0.4217641583192654,0.3312813674833785,0.5760752688172044,0.6293010752688172
2005-12-01,0.6693548387096775,0.9525733403984998,0.4449384732673229,0.5131810193321619,0.5435052827843381,0.6100768573868487,0.4667436370609391,0.4949540937328838,0.5639784946236559,0.6217741935483871
2006-01-01,0.6645161290322581,0.5763530709622471,0.4606764591748443,0.6127709431751612,0.527035425730267,0.6027327070879589,0.502025570974377,0.4783818743898471,0.549731182795699,0.615994623655914
2006-02-01,0.5919354838709678,0.4372705462403333,0.4188453453089297,0.642647920328061,0.5195773772529517,0.5900939368061486,0.503186203484332,0.3747798718547873,0.5432795698924732,0.6060483870967742
2006-03-01,0.6274193548387097,0.6628687394144204,0.4669851494901678,0.6274165202108964,0.5568676196395277,0.5837745516652433,0.5192703067502731,0.4202624009191967,0.5755376344086022,0.6010752688172043
2006-04-01,0.603225806451613,0.5353071364606174,0.5124532102778715,0.6051552431165789,0.5978868862647608,0.5832621690862512,0.5238515516118205,0.4192158252928109,0.611021505376344,0.6006720430107527
2006-05-01,0.4693548387096773,0.2995160824367375,0.4050085710520005,0.5606326889279439,0.5901180857675572,0.5699402220324508,0.4770765279010354,0.354897403533997,0.6043010752688173,0.5901881720430108
2006-06-01,0.5629032258064517,0.8076477071403377,0.3728182629124568,0.5371997656707675,0.569608452454941,0.5509820666097354,0.4782915542710174,0.4681214117329255,0.5865591397849462,0.5752688172043011
2006-07-01,0.5596774193548388,0.5791398772938782,0.3645365654181229,0.5213825424721735,0.5494095711622127,0.5308283518360377,0.4797754383435151,0.4741804666690771,0.5690860215053763,0.5594086021505377
2006-08-01,0.5161290322580645,0.4900035257981666,0.4175436267572211,0.5383714118336264,0.5348042262274704,0.5187019641332196,0.465904581418169,0.3358926686403213,0.5564516129032259,0.5498655913978495
2006-09-01,0.5709677419354839,0.711446060351268,0.6542655653334168,0.5413005272407733,0.5239279055313859,0.5332194705380016,0.478100006097748,0.3747420394092492,0.5470430107526881,0.5612903225806452
2006-10-01,0.7032258064516128,0.8761687900403445,0.8420840933022493,0.5934387814879908,0.5431945307644499,0.5663535439795049,0.5404318223247729,0.5463955721033495,0.5637096774193547,0.5873655913978495
2006-11-01,0.6790322580645161,0.5378652977599588,0.6768443917523203,0.6526069127123612,0.5835922933499067,0.5842869342442358,0.5810058734598252,0.6934494979392236,0.5986559139784947,0.601478494623656
2006-12-01,0.6725806451612903,0.5731392022181091,0.5194303936024687,0.6895137668424135,0.6047234307022995,0.5846285226302306,0.6109121888139978,0.732358090490775,0.6169354838709679,0.6017473118279569
2007-01-01,0.7564516129032259,0.7574710429834641,0.5944896841659012,0.7088459285295842,0.6426351771286509,0.5943637916310849,0.6669483608759927,0.71116393673036,0.649731182795699,0.6094086021505377
2007-02-01,0.6661290322580644,0.411758578729101,0.5827375417979045,0.7041593438781489,0.6715351149782471,0.6022203245089668,0.6756486457662982,0.4942510469255261,0.674731182795699,0.6155913978494624
2007-03-01,0.6193548387096774,0.4903471192682037,0.5097109628766198,0.6848271821909785,0.680857675574891,0.6013663535439795,0.6639556128906231,0.4568777226587309,0.6827956989247311,0.6149193548387096
2007-04-01,0.5983870967741935,0.5418501382520241,0.5124385980541841,0.6274165202108962,0.6606587942821627,0.6008539709649874,0.646369186784267,0.5034366106759016,0.6653225806451613,0.614516129032258
2007-05-01,0.6177419354838709,0.6278513226031716,0.6614527723614325,0.6098418277680143,0.6488502175264139,0.6165670367207516,0.6399143190486608,0.4878742665224578,0.6551075268817205,0.6268817204301076
2007-06-01,0.5693548387096774,0.4836692751154848,0.5225734707945647,0.5916813122437022,0.6289620882535736,0.6172502134927411,0.6161328809247202,0.4653338405528079,0.6379032258064515,0.6274193548387097
2007-07-01,0.6516129032258065,0.7667777332553418,0.6004585908878608,0.6110134739308729,0.6087632069608448,0.6269854824935952,0.6294245642351218,0.6810659145966662,0.6204301075268818,0.6350806451612904
