date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Peak,Trough
1989-06-01,0.91304347826087,0.8913043478260869,0.8913043478260869,0.8369565217391299,0.8992537313432836,0.9026717557251916,0.8905180840664713,0.0594438298303445,0.0415364853603868,0.146207762441323,0.7531580503879797,0.6776995486782726,158.06521739130432,0.913043478260878,0.9158924205378955,0.4256566938086052,0.7162634706400084,0.8872982668462877,0.8633982483558666,0.8290149421781958,0.6776995486782721,0.7352941176470534,0.91304347826087,,,0.91304347826087,0.0
1989-07-01,0.91304347826087,0.91304347826087,0.9021739130434794,0.8478260869565224,0.9029850746268648,0.9026717557251916,0.8963831867057683,0.0686398223077036,0.0415364853603868,0.1382427665450991,0.7002633468996896,0.6583208718443918,158.9782608695652,0.913043478260878,0.9193154034229812,1.0,0.7004135209495352,0.8923710090702546,0.8680886140662496,0.8332722260781322,0.6583208718443907,0.779411764705874,0.91304347826087,,,0.91304347826087,0.0
1989-08-01,0.91304347826087,0.91304347826087,0.8913043478260869,0.8695652173913038,0.9104477611940308,0.906488549618321,0.9002932551319658,0.0,0.0415364853603849,0.1422677212182006,0.7002633468996896,0.6197394214459271,159.89130434782606,0.913043478260878,0.9227383863080671,0.727691959748654,0.6941006505521834,0.8966633294136104,0.8724315452795661,0.837362557668266,0.6197394214459273,0.758513931888538,0.91304347826087,,,0.91304347826087,0.0
1989-09-01,0.9021739130434794,0.91304347826087,0.91304347826087,0.8478260869565224,0.906716417910447,0.9083969465648858,0.9051808406647116,0.0343199111572787,0.0294936643227532,0.1064913486026584,0.6738955360630479,0.6391461810824477,160.79347826086953,0.9021739130434874,0.9266503667481648,0.4865353812381272,0.653991070885219,0.8985031387571096,0.8755838438146863,0.8408270705057337,0.6391461810824476,0.6888544891640813,0.9021739130434794,,,0.91304347826087,0.0
1989-10-01,0.91304347826087,0.9021739130434794,0.91304347826087,0.8586956521739131,0.906716417910447,0.9103053435114504,0.9100684261974584,0.0343199111572787,0.0309503609217998,0.078189627823406,0.7266708682948227,0.639000918273645,161.7065217391304,0.913043478260878,0.9295843520782404,0.1514445066156895,0.6818498468417502,0.9018520545332568,0.8793715728244154,0.8446211336869416,0.639000918273645,0.6617647058823493,0.91304347826087,,,0.91304347826087,0.0
1989-11-01,0.9239130434782608,0.91304347826087,0.91304347826087,0.8804347826086962,0.9104477611940291,0.9160305343511448,0.913978494623656,0.0594438298304254,0.016197723973909,0.0801934332449038,0.7266311577363314,0.6196239128444556,162.63043478260866,0.9239130434782687,0.932029339853301,0.5867193159658655,0.7023657683121982,0.9064779065216468,0.8837476633847103,0.8487318236689987,0.6196239128444545,0.7871972318338974,0.9239130434782608,,,0.9239130434782608,0.0
1989-12-01,0.91304347826087,0.9239130434782608,0.9021739130434794,0.8695652173913038,0.9141791044776104,0.9160305343511448,0.9178885630498534,0.0343199111573836,0.016197723973909,0.0455730928287001,0.6739351273706098,0.6197394214459271,163.54347826086953,0.913043478260878,0.9330073349633246,0.0,0.674197274676235,0.9085999349494038,0.8869306650188831,0.8522158965300788,0.6197394214459273,0.7093425605536262,0.91304347826087,,,0.9239130434782608,0.0
1990-01-01,0.945652173913043,0.91304347826087,0.91304347826087,0.91304347826087,0.9253731343283578,0.921755725190839,0.9208211143695006,0.0908019499297618,0.0700884077626766,0.0853063747483971,0.7793667794096188,0.60027778537252,164.48913043478257,0.945652173913051,0.9325183374083128,0.0222677698507141,0.771578854260536,0.9157719595370696,0.8924846909636397,0.856959579859689,0.6002777853725211,0.7352941176470501,0.9456521739130436,,,0.945652173913043,0.0
1990-02-01,0.9347826086956524,0.945652173913043,0.9239130434782608,0.8913043478260869,0.92910447761194,0.9255725190839684,0.924731182795699,0.0908019499297828,0.0768472546927215,0.0890706822639563,0.6740139543751885,0.6195087526852225,165.42391304347822,0.9347826086956594,0.9325183374083128,0.9554092315497656,0.7289627984134022,0.9200484417026776,0.8967583735093507,0.8610518227997908,0.6195087526852238,0.7352941176470572,0.934782608695653,,,0.945652173913043,0.0
1990-03-01,0.9347826086956524,0.9347826086956524,0.91304347826087,0.8913043478260869,0.9365671641791052,0.9312977099236646,0.9286412512218982,0.0343199111577134,0.0579986831680537,0.08530637474845,0.7002633468996896,0.6195087526852225,166.35869565217388,0.9347826086956594,0.9325183374083128,0.5710665168439846,0.7332934676314338,0.9236670035351144,0.9007154869776013,0.8649835856245947,0.6195087526852238,0.6092436974789889,0.934782608695653,,,0.945652173913043,0.0
